,Probability_Home_win,Probability_Draw,Probability_Away_win,home_team,away_team,Pinnacle Closing Home Win Odds,Pinnacle Closing Draw Odds,Pinnacle Closing Away Win Odds,implied home win prob,implied draw prob,implied away win prob,Total_implied_probability,match_result,Correct_EV_Home_Win,Correct_EV_Draw,Correct_EV_Away_Win,Highest_EV_Bet,Highest_EV_Value,Best_Bet_Odds,Best_Bet_Type,Best_Bet_Outcome,Positive_EV_Outcomes,implied_match_result
55,0.670584160154767,0.1900047358349132,0.1394111040103197,brighton,bournemouth,1.52,4.97,5.9,65.78947368421053,20.12072434607646,16.94915254237288,102.85935057265988,0,0.19287923435245835,-0.5567646290048147,-1.7747448633911391,Correct_EV_Home_Win,0.19287923435245835,,No Bet,0.0,5.199999999999999,0
56,0.5460788706730192,0.2042229703874075,0.2496981589395731,chelsea,aston villa,1.91,3.93,4.1,52.35602094240838,25.44529262086514,24.39024390243903,102.19155746571253,2,0.43010642985466596,-1.9740372637748855,0.23762451652249528,Correct_EV_Home_Win,0.43010642985466596,,No Bet,0.0,21.0,0
57,0.7253665114613921,0.1694505959748281,0.1051828925637796,liverpool,west ham,1.39,5.64,7.61,71.94244604316548,17.73049645390071,13.14060446780552,102.8135469648717,0,0.08259450931334911,-0.4429863870196966,-1.995581875896371,Correct_EV_Home_Win,0.08259450931334911,,No Bet,0.0,3.8999999999999986,0
58,0.1101281614899648,0.1929305748805306,0.6969412636295046,sheffield utd,newcastle utd,6.05,4.39,1.57,16.528925619834713,22.779043280182236,63.69426751592356,103.0022364159405,2,-3.33724622985713,-1.5303477627447082,0.941977838983223,Correct_EV_Away_Win,0.941977838983223,,No Bet,0.0,5.700000000000001,2
59,0.4652137043688999,0.2183198646074036,0.3164664310236963,aston villa,brighton,2.49,3.77,2.82,40.16064257028112,26.525198938992045,35.46099290780142,102.14683441707459,0,1.5838212387856094,-1.7693411043008842,-1.075646645131764,Correct_EV_Home_Win,1.5838212387856094,,No Bet,0.0,14.900000000000002,0
60,0.1782023879174147,0.179379066440383,0.6424185456422024,bournemouth,arsenal,6.06,4.62,1.55,16.5016501650165,21.645021645021643,64.51612903225806,102.6628008422962,2,0.7990647077953295,-1.7126871304543032,-0.042512542545863674,Correct_EV_Home_Win,0.7990647077953295,,No Bet,0.0,-10.0,2
61,0.6126292554747971,0.2089036977908257,0.1784670467343771,everton,luton town,1.67,3.93,5.7,59.88023952095809,25.44529262086514,17.543859649122805,102.86939179094604,2,0.23090856642911017,-1.7900846768205492,0.17262166385949484,Correct_EV_Home_Win,0.23090856642911017,,No Bet,0.0,37.0,0
62,0.6294651975932922,0.1660486336790913,0.2044861687276165,manchester utd,crystal palace,1.58,4.37,5.96,63.291139240506325,22.88329519450801,16.778523489932887,102.95295792494721,2,-0.05444987802598256,-2.7436747082237103,2.187375656165943,Correct_EV_Away_Win,2.187375656165943,,No Bet,0.0,49.6,0
63,0.723900794922837,0.160981890621652,0.1151173144555109,newcastle utd,burnley,1.38,5.24,8.53,72.46376811594205,19.083969465648853,11.723329425556859,103.27106700714775,0,-0.010169030064850482,-1.564548931425433,-0.18049307694492,Correct_EV_Home_Win,-0.010169030064850482,,No Bet,0.0,0.0,0
64,0.3546398571613559,0.2085309058985143,0.4368292369401298,tottenham,liverpool,2.96,4.01,2.3,33.78378378378378,24.93765586034913,43.47826086956522,102.19970051369813,0,0.4973397719761339,-1.6379106734695767,0.04707244962298596,Correct_EV_Home_Win,0.4973397719761339,,No Bet,0.0,9.600000000000001,2
65,0.6833660203561776,0.1929418465796794,0.1236921330641429,west ham,sheffield utd,1.48,4.79,7.0,67.56756756756756,20.876826722338205,14.285714285714285,102.73010857562005,0,0.11381710127142775,-0.7580855488333587,-1.341550685509997,Correct_EV_Home_Win,0.11381710127142775,,No Bet,0.0,4.800000000000001,0
66,0.1205668877294058,0.1933111870210528,0.6861219252495413,wolves,manchester city,8.61,5.19,1.39,11.614401858304298,19.267822736030826,71.94244604316548,102.8246706375006,0,0.3808090335018388,0.03285060639264081,-0.4629052390313766,Correct_EV_Home_Win,0.3808090335018388,,No Bet,0.0,66.1,2
67,0.3282769153113589,0.2855367309199395,0.3861863537687015,nott'ham forest,brentford,2.62,3.27,2.99,38.167938931297705,30.58103975535168,33.44481605351171,102.19379474016108,1,-1.3991448188423954,-0.6629488989179801,1.5469719776841746,Correct_EV_Away_Win,1.5469719776841746,,No Bet,0.0,-10.0,0
68,0.2895050458541093,0.2295174195875262,0.4809775345583644,fulham,chelsea,3.52,3.49,2.22,28.40909090909091,28.653295128939828,45.04504504504504,102.10743108307578,2,0.19057761406464646,-1.989842056395335,0.6777012671956912,Correct_EV_Away_Win,0.6777012671956912,,No Bet,0.0,2.200000000000003,2
69,0.2911724295888118,0.2822139755203059,0.4266135948908822,luton town,burnley,2.95,3.22,2.69,33.89830508474576,31.05590062111801,37.17472118959108,102.12892689545485,2,-1.4104133271300512,-0.9127099882461485,1.47590570256473,Correct_EV_Away_Win,1.47590570256473,,No Bet,0.0,16.9,2
