home_team_elo,away_team_elo,home_xG_to_date,away_xG_to_date,home_xG_against_to_date,away_xG_against_to_date,home_goals_scored_to_date,away_goals_scored_to_date,home_goals_conceded_to_date,away_goals_conceded_to_date,home_points_to_date,away_points_to_date,home_form,away_form,match_result
1822.52648926,1710.85656738,19.4,17.4,12.5,15.6,31,13,8,20,29,14,1.4,1.0,0
1803.59814453,1641.38977051,21.9,18.2,13.2,23.3,19,19,15,20,17,14,2.2,1.4,1
1604.76806641,1823.32739258,14.9,17.6,24.8,20.0,13,18,28,19,10,18,0.0,1.4,1
1753.89624023,1674.70056152,18.4,15.3,15.7,17.5,18,16,16,12,19,18,1.4,1.4,1
1689.26367188,2000.07397461,19.7,37.4,15.4,14.7,20,39,20,16,18,29,1.8,2.4,2
1742.86584473,1689.08081055,13.7,17.9,23.6,22.9,13,18,18,20,18,16,0.0,0.8,0
1873.69384766,1647.06738281,26.8,19.4,15.4,25.0,28,21,20,22,26,15,1.8,1.4,0
1826.49633789,1632.59069824,21.6,16.8,13.6,23.3,33,9,9,28,32,8,1.4,1.2,0
2051.72119141,1706.88671875,25.6,18.5,13.1,17.8,32,14,12,22,40,14,2.0,1.0,0
1797.92053223,1852.06982422,23.6,18.1,14.4,19.7,21,24,17,21,18,20,2.2,2.6,0
1644.6451416,1609.0012207,20.7,15.7,22.8,26.7,15,15,32,30,12,11,1.8,0.0,0
1750.05163574,1707.98510742,19.7,18.4,17.2,26.2,19,17,17,23,20,16,1.4,1.6,0
1819.09423828,1637.16784668,19.5,17.6,20.8,23.3,20,16,21,21,19,15,1.4,1.0,2
1678.54516602,1703.88330078,16.8,11.4,18.8,24.2,17,13,13,22,19,16,1.4,0.4,2
1683.89880371,2053.68041992,18.3,27.6,23.2,14.6,18,37,21,14,16,43,0.8,2.0,2
1704.92724609,1875.87243652,20.0,28.6,19.8,16.4,16,30,27,21,14,29,1.0,1.8,0
2004.70166016,1805.85083008,39.6,25.0,15.3,15.3,43,23,17,18,32,21,2.4,2.2,2
1844.1394043,1684.6361084,19.0,20.3,21.1,17.6,25,21,23,24,20,18,2.6,1.8,0
1628.91638184,1748.04785156,17.0,14.0,25.7,24.0,9,14,30,18,8,21,1.2,0.0,1
1644.88891602,1830.1706543,20.4,24.0,26.8,13.8,22,35,24,9,15,35,1.4,1.4,2
1650.84753418,1757.78039551,19.3,21.2,24.2,17.8,18,21,22,17,18,23,1.0,1.4,1
1716.76538086,1650.11987305,11.9,22.4,25.3,23.7,15,17,22,33,19,15,0.4,1.8,0
1603.52648926,1665.66320801,16.6,17.9,28.4,19.3,16,17,32,15,11,19,0.0,1.4,2
1700.25622559,1805.41467285,19.0,20.4,27.7,22.5,17,21,25,23,16,19,1.6,1.4,2
1681.72888184,1725.78393555,21.2,12.8,20.2,27.0,21,17,29,23,18,22,1.8,0.4,0
1866.9354248,1684.74768066,29.7,18.4,18.2,25.6,31,18,24,24,29,16,1.8,0.8,2
1842.72680664,1599.66149902,28.6,17.3,15.0,29.2,39,17,10,34,38,11,1.4,0.0,1
2065.80029297,1634.62524414,30.0,18.4,14.7,25.9,40,9,14,30,46,9,2.0,1.2,0
1677.64453125,1640.44897461,18.7,21.6,20.0,31.4,19,23,16,28,22,15,1.4,1.4,0
1649.21765137,1694.65771484,24.1,19.6,24.6,29.1,18,18,35,28,15,16,1.8,1.6,2
1815.04003906,2000.02990723,21.8,41.8,23.1,16.7,24,44,24,19,22,32,1.4,2.4,2
1830.25720215,1724.22399902,26.4,21.8,17.5,20.9,25,19,19,28,24,17,2.2,1.0,1
1765.2364502,1849.09313965,22.7,21.6,19.0,22.0,23,30,19,23,24,23,1.4,2.6,2
1750.45532227,1656.16137695,14.2,20.5,25.4,25.7,14,20,18,24,22,19,0.0,1.0,1
1632.5670166,1640.89074707,22.7,25.0,33.1,25.5,23,18,30,36,15,15,1.4,1.8,2
1698.25817871,1689.36816406,19.4,22.6,27.7,21.2,19,22,24,29,19,21,0.8,1.8,2
1660.27185059,1685.52648926,22.8,20.4,26.4,21.1,21,21,25,16,20,25,1.0,1.4,2
1728.64599609,1806.84753418,22.1,22.3,22.3,24.4,20,24,29,27,18,22,1.0,1.4,1
2008.22253418,1835.67602539,43.1,29.7,17.2,16.1,47,40,19,11,35,39,2.4,1.4,0
1718.14465332,1746.34484863,13.8,14.9,28.4,27.7,17,15,24,19,22,23,0.4,0.0,0
1606.7121582,1757.91967773,18.4,23.6,30.3,19.9,18,24,35,21,12,24,0.0,1.4,2
1856.41003418,1853.42504883,22.5,31.8,22.9,19.2,32,31,24,25,26,29,2.6,1.8,2
1633.67041016,1825.83520508,19.4,27.8,27.3,17.8,9,26,32,20,9,25,1.2,2.2,0
1619.42358398,1601.2064209,23.8,19.7,35.9,31.7,24,19,33,37,15,12,1.4,0.0,0
1688.64782715,1806.25622559,19.5,22.9,27.9,24.9,19,24,25,27,19,23,0.8,1.4,1
1866.68225098,1654.03405762,33.1,27.8,19.5,26.6,33,21,25,37,32,18,1.8,1.8,2
1738.99035645,1702.98449707,16.2,20.5,28.2,30.0,15,19,20,28,23,19,0.0,1.6,0
1729.23730469,1698.97851562,22.6,22.8,22.9,21.3,20,23,29,29,19,24,1.0,1.8,0
1831.53344727,2066.75512695,30.8,31.4,19.4,15.7,41,42,14,14,39,49,1.4,2.0,2
1809.38085938,1725.49914551,29.6,14.3,19.3,29.7,26,18,22,24,25,25,2.2,0.4,0
1694.46057129,1650.12487793,21.7,20.9,21.6,29.1,22,11,16,32,28,12,1.4,1.2,1
1843.15283203,1651.33776855,22.8,23.3,24.2,27.7,32,21,26,26,26,20,2.6,1.0,0
1763.42541504,2012.3651123,25.0,46.4,21.2,18.3,26,50,22,20,27,38,1.4,2.4,0
1648.62683105,1690.37475586,24.3,21.5,28.5,29.3,22,20,28,26,20,20,1.0,0.8,0
1693.16357422,1817.64294434,23.1,31.5,22.7,20.1,23,30,30,23,24,28,1.8,2.2,2
1717.23693848,1735.05212402,15.1,24.0,31.6,23.2,19,21,28,29,25,22,0.4,1.0,2
1595.27258301,1845.86376953,20.9,23.6,32.3,25.2,19,34,38,27,12,29,0.0,2.6,1
1674.03710938,1744.68225098,28.9,18.9,27.3,29.1,23,17,37,21,21,26,1.8,0.0,1
1652.96154785,1625.35754395,21.5,24.4,31.5,37.1,12,25,33,33,13,18,1.2,1.4,0
1697.29272461,1823.93688965,21.4,30.9,32.7,22.6,20,41,30,18,19,39,1.6,1.4,2
1804.5291748,1846.67919922,24.3,33.8,26.9,20.6,25,33,28,27,24,32,1.4,1.8,2
2074.3515625,1776.21203613,34.6,27.6,15.8,22.7,46,29,14,24,52,30,2.0,1.4,0
1999.57836914,1691.62390137,47.9,24.1,20.9,22.2,52,23,23,17,38,29,2.4,1.4,0
1796.1661377,1826.82861328,24.8,33.7,28.3,20.6,26,32,30,23,24,31,1.4,2.2,0
1659.32214355,1855.0423584,25.1,35.2,29.0,21.1,24,35,28,28,23,35,1.0,1.8,1
1683.97790527,1615.33764648,23.6,25.0,24.9,39.9,23,25,32,36,24,18,1.8,1.4,2
2001.57202148,1744.27368164,49.0,26.9,22.0,25.0,54,23,23,30,41,25,2.4,1.0,0
1708.01550293,1830.19836426,16.9,33.4,34.5,23.6,20,43,30,19,25,42,0.4,1.4,2
1600.27038574,1744.37133789,21.1,19.2,34.2,30.5,21,18,40,22,13,27,0.0,0.0,1
1674.34790039,1840.8659668,30.3,25.5,27.6,25.4,24,36,38,29,22,30,1.8,2.6,0
1662.98144531,1774.71240234,24.3,28.1,32.1,23.9,15,29,33,25,16,30,1.2,1.4,0
1691.03125,1679.67944336,22.4,22.0,35.2,30.1,21,20,32,28,19,20,1.6,0.8,0
2075.85131836,1689.63024902,35.8,25.2,16.3,23.3,47,23,14,19,55,29,2.0,1.4,0
1688.32421875,1703.38427734,25.8,24.8,26.1,35.8,23,25,21,32,29,22,1.4,1.6,0
1851.26318359,1672.70043945,36.5,25.8,22.4,26.2,36,24,29,34,36,24,1.8,1.8,0
1741.9309082,1806.4329834,20.5,26.3,31.9,29.0,19,28,23,30,28,27,0.0,1.4,1
1742.39196777,1663.10144043,27.9,26.4,26.5,30.3,24,25,32,29,25,24,1.0,1.0,0
1841.3951416,1685.04577637,36.0,31.6,24.3,28.5,46,25,19,38,45,25,1.4,1.8,2
1816.56176758,1602.71081543,34.4,22.5,22.1,35.5,32,22,25,41,31,14,2.2,0.0,0
1830.16821289,2077.15722656,26.4,38.6,26.7,16.9,36,49,30,14,30,58,2.6,2.0,2
1765.18786621,1696.81872559,29.3,17.6,25.0,37.1,30,20,27,33,30,25,1.4,0.4,1
1626.61523438,2003.45373535,26.3,50.5,42.1,23.0,27,56,37,24,21,44,1.4,2.4,2
1667.32641602,1672.50598145,22.6,25.4,32.5,33.3,20,17,32,34,20,19,0.8,1.2,2
1806.22546387,1695.27478027,27.7,27.2,29.6,26.8,29,24,31,21,28,32,1.4,1.4,1
1658.27880859,1622.75268555,27.7,27.4,32.0,44.9,25,28,30,43,24,21,1.0,1.4,1
2007.31616211,1742.13842773,53.3,21.1,24.1,33.3,62,20,25,24,47,29,2.4,0.0,1
1700.28564453,1856.31433105,17.8,39.2,38.7,23.2,21,39,34,29,26,39,0.4,1.8,0
1597.93200684,1651.19335938,22.8,23.0,38.4,34.5,22,20,45,35,14,20,0.0,0.8,0
1698.03857422,1761.72094727,33.7,30.9,29.2,25.2,27,31,39,28,28,31,1.8,1.4,2
1688.63903809,1826.59460449,27.4,27.6,33.7,27.9,20,36,34,31,22,30,1.2,2.6,1
1696.43371582,1747.21459961,25.5,29.6,37.2,27.8,25,25,33,32,22,28,1.6,1.0,1
1667.64929199,1828.40234375,26.6,36.7,28.9,26.4,24,47,37,21,24,45,1.8,1.4,0
2080.73095703,1821.34057617,39.8,37.3,18.1,22.4,50,36,14,25,61,34,2.0,2.2,0
1625.25854492,1691.02490234,28.0,29.9,46.0,35.6,29,20,44,34,22,23,1.4,1.2,0
1643.27380371,1655.77294922,23.7,28.8,36.3,32.6,20,26,36,31,20,25,0.8,1.0,0
1845.62475586,1801.8182373,41.6,29.1,23.8,30.4,39,30,30,32,39,29,1.8,1.4,1
1749.38342285,1690.34143066,21.5,34.4,35.9,31.6,22,29,26,42,30,28,0.0,1.8,2
1747.29089355,1710.97521973,31.3,18.4,29.1,41.1,26,22,33,34,29,29,1.0,0.4,1
1699.68200684,2000.07128906,28.0,55.9,28.2,24.5,25,64,22,27,33,48,1.4,2.4,2
1817.69519043,1696.35742188,39.2,26.8,27.8,38.9,48,26,23,34,45,23,1.4,1.6,0
1818.5970459,1678.35632324,38.6,28.0,24.3,31.4,36,26,27,38,34,27,2.2,1.8,2
1824.20874023,1605.85144043,29.5,24.6,30.4,39.1,36,23,31,45,31,17,2.6,0.0,0
1769.41809082,2083.47436523,33.3,41.7,25.9,19.4,34,52,30,14,34,64,1.4,2.0,2
1689.6151123,2086.02832031,28.4,42.8,41.7,21.2,27,54,38,15,23,67,1.6,2.0,2
1653.1048584,1633.54638672,25.1,29.3,38.1,47.8,23,31,37,45,23,25,0.8,1.4,0
1733.7220459,1696.93310547,22.1,28.8,37.0,31.0,22,25,28,23,30,33,0.0,1.4,2
1824.4375,1842.85314941,42.0,44.5,29.4,24.2,52,41,24,32,48,40,1.4,1.8,1
2088.26196289,1706.00280762,45.6,35.5,21.9,32.2,56,31,15,42,70,31,2.0,1.8,0
1800.49267578,1766.86425781,40.0,35.1,24.9,27.0,36,35,29,32,34,34,2.2,1.4,1
1713.54675293,1603.51818848,19.7,26.1,42.9,41.2,24,24,36,47,30,17,0.4,0.0,1
1682.73706055,1744.71948242,31.7,33.1,36.9,30.4,21,28,36,35,23,30,1.2,1.0,2
1687.38146973,1645.94189453,29.1,30.6,44.5,34.0,27,27,40,34,23,25,1.6,1.0,1
1696.46069336,1804.58984375,28.6,29.5,32.8,33.3,28,32,38,34,30,30,1.8,1.4,1
1826.54199219,2002.82019043,31.6,58.7,31.9,25.3,38,65,32,27,34,51,2.6,2.4,0
1648.64099121,1674.95153809,32.5,32.6,34.8,39.1,30,23,37,39,26,23,1.0,1.2,1
1752.50488281,1723.13879395,35.3,22.9,31.3,37.7,31,22,37,29,33,30,1.0,0.0,0
1707.51635742,1659.10217285,29.5,27.3,31.8,39.8,26,25,23,38,36,26,1.4,0.8,0
1769.3536377,1823.3963623,36.4,43.4,28.0,30.0,35,54,32,26,35,49,1.4,1.4,1
1607.93395996,2090.13623047,28.3,48.8,42.2,22.7,24,60,47,15,18,73,0.0,2.0,2
1704.12854004,1698.06872559,36.3,30.5,35.4,34.0,31,28,46,38,31,31,1.8,1.8,2
1802.98193359,1709.13098145,30.7,20.7,35.2,45.1,32,24,34,36,31,31,1.4,0.4,0
1627.54907227,1842.43591309,31.0,31.9,50.0,34.3,32,40,47,32,25,37,1.4,2.6,2
1843.89428711,1798.00317383,45.1,41.0,25.6,26.2,43,36,34,29,41,35,1.8,2.2,2
1984.5892334,1682.34533691,61.1,29.9,25.6,46.4,65,30,29,43,51,24,2.4,1.6,0
1708.20202637,1654.1496582,31.3,28.7,34.8,41.7,30,26,39,40,34,26,1.8,0.8,0
1829.71386719,1838.09423828,46.0,35.3,26.2,36.1,43,43,36,34,41,40,1.8,2.6,0
1715.27600098,1700.24511719,24.0,21.6,40.2,47.7,23,24,32,40,30,31,0.0,0.4,0
1823.90759277,1989.73254395,44.1,63.2,31.0,25.7,54,67,26,29,50,54,1.4,2.4,2
1713.69445801,1648.51831055,31.4,33.3,33.2,35.0,28,31,24,38,39,27,1.4,1.0,1
1695.22070312,1624.22436523,37.1,32.8,36.2,53.4,32,34,48,50,31,25,1.8,1.4,0
1818.53051758,1761.59338379,33.3,37.8,36.1,32.4,36,34,34,38,34,36,1.4,1.0,0
1814.52392578,1676.29992676,41.6,32.8,27.1,39.9,38,24,29,40,38,24,2.2,1.2,0
1781.91577148,1607.64501953,37.4,28.6,28.7,44.2,35,24,32,48,36,18,1.4,0.0,0
2084.23266602,1683.10168457,50.8,30.0,23.0,48.5,61,30,15,45,76,24,2.0,1.6,0
1599.62561035,1816.39953613,29.0,44.9,47.1,33.4,24,54,51,27,18,50,0.0,1.4,0
1641.85009766,1824.78210449,30.5,47.7,44.9,26.4,26,45,43,37,26,44,0.8,1.8,1
1648.91821289,1719.31896973,34.5,25.6,36.6,40.4,32,24,39,32,28,33,1.0,0.0,2
1690.91394043,1715.21337891,21.8,34.5,49.3,36.6,24,33,41,39,31,37,0.4,1.8,1
1667.05371094,2082.44335938,33.1,53.2,42.3,23.7,24,64,43,17,24,79,1.2,2.0,0
1679.60266113,1699.92797852,30.7,39.7,50.9,36.7,32,34,48,48,24,34,1.6,1.8,0
1753.54528809,1831.31542969,40.5,44.0,33.7,27.4,36,41,41,29,36,41,1.0,2.2,1
1828.44250488,1783.18969727,35.5,40.3,37.8,29.1,44,38,36,32,40,39,2.6,1.4,2
1804.78137207,1689.68945312,34.6,33.0,38.8,51.6,39,35,36,49,37,27,1.4,1.6,0
1715.96838379,1817.88793945,35.2,37.2,37.7,40.4,33,46,39,39,38,40,1.8,2.6,1
1726.92858887,1694.97033691,28.1,35.4,42.6,42.6,25,27,32,43,36,27,0.0,1.2,0
2054.52685547,1645.48535156,53.5,31.9,26.0,46.8,64,28,20,45,79,27,2.0,0.8,0
1708.00634766,1611.60131836,33.0,29.6,34.4,48.4,29,25,25,51,40,21,1.4,0.0,0
1689.84118652,1690.15893555,40.4,22.9,39.0,50.0,35,24,51,41,34,32,1.8,0.4,2
1793.74438477,1641.30871582,42.9,36.7,30.8,39.1,41,32,34,40,42,28,1.4,1.0,1
1821.14697266,1754.28430176,49.6,42.6,27.8,34.8,47,37,39,42,45,37,1.8,1.0,0
1830.57641602,1997.88037109,45.1,65.6,29.5,26.5,42,68,30,29,42,57,2.2,2.4,0
1804.42370605,1614.22900391,46.2,33.3,34.0,56.0,54,34,28,52,50,25,1.4,1.4,0
1602.37646484,1706.29711914,33.8,33.9,58.1,36.8,34,30,56,25,25,43,1.4,1.4,1
1975.79089355,1802.5333252,66.2,35.8,28.1,40.3,68,40,31,36,57,40,2.4,1.4,0
1600.69494629,1674.08850098,32.0,41.0,49.3,41.8,25,35,52,52,21,34,0.0,1.8,2
1798.41308594,1851.97485352,38.4,46.7,43.4,30.1,47,44,40,30,41,45,2.6,2.2,1
1638.36486816,1726.61730957,33.3,28.9,48.6,43.2,29,26,47,32,27,39,0.8,0.0,2
1640.24560547,1797.33056641,37.0,36.1,39.9,42.9,32,40,40,39,29,40,1.0,1.4,0
1682.66589355,1803.66064453,36.0,48.3,43.4,34.5,27,58,44,28,27,53,1.2,1.4,1
1679.32177734,1784.2911377,34.5,43.7,52.8,31.1,35,41,50,34,27,43,1.6,1.4,2
1603.86035156,1825.25744629,35.2,51.4,58.4,28.3,34,51,56,39,26,48,1.4,1.8,2
1737.55810547,2026.43139648,43.1,55.3,36.6,27.4,37,66,46,21,37,82,1.0,2.0,1
1693.29589844,1704.81323242,25.7,34.2,50.6,38.2,25,30,41,25,35,44,0.4,1.4,0
1980.99365234,1711.14550781,68.8,38.2,28.4,38.9,71,34,31,40,60,39,2.4,1.8,0
1801.68737793,1651.0012207,49.3,38.0,35.8,40.7,59,34,29,41,54,32,1.4,1.0,1
1798.44421387,1669.8927002,38.8,35.0,45.1,53.8,48,35,41,52,42,27,2.6,1.6,0
2020.39367676,1736.71936035,56.0,29.7,28.3,43.7,66,28,21,32,83,42,2.0,0.0,0
1851.94372559,1692.14135742,48.4,34.8,30.5,40.2,45,30,31,28,46,44,2.2,1.4,0
1705.96777344,1600.01013184,27.7,36.2,51.2,59.5,28,35,41,58,38,26,0.4,1.4,1
1587.91662598,1743.5958252,32.6,44.0,51.0,37.3,25,37,55,46,21,38,0.0,1.0,2
1793.72021484,1628.26281738,44.7,33.8,31.6,49.4,43,29,34,49,46,27,1.4,0.8,0
1706.9309082,1684.63903809,38.2,37.3,41.3,44.4,34,28,45,45,39,28,1.8,1.2,0
1829.10766602,1985.20812988,52.5,71.2,29.3,28.4,53,76,40,31,51,63,1.8,2.4,0
1686.86682129,1786.57495117,42.7,36.9,42.4,43.9,38,41,52,41,37,40,1.8,1.4,2
1604.17993164,1796.95837402,37.8,46.4,60.4,31.7,36,44,59,34,27,49,1.4,1.4,2
1678.38256836,1677.421875,38.0,43.6,45.3,44.3,28,38,46,54,28,37,1.2,1.8,2
1733.14013672,1713.18737793,29.8,39.1,46.1,42.0,28,35,36,45,42,42,0.0,1.8,2
1656.17468262,1857.93896484,39.1,50.8,41.3,30.6,34,48,41,31,33,49,1.0,2.2,2
1796.01977539,1582.65014648,38.8,33.0,44.8,51.8,43,25,41,56,43,21,1.4,0.0,0
1625.02478027,1701.79797363,33.9,28.6,51.1,52.8,29,29,50,42,27,39,0.8,0.4,2
1748.86230469,1796.51391602,44.8,49.9,37.7,36.9,38,59,46,29,41,55,1.0,1.4,0
1664.45556641,1839.75415039,36.2,55.7,56.1,30.1,35,55,54,41,27,54,1.6,1.8,0
1974.56164551,2023.97290039,72.0,58.4,31.6,28.4,77,70,33,21,63,86,2.4,2.0,0
1686.14624023,1803.88122559,34.9,41.1,42.6,46.3,30,50,31,41,44,45,1.4,2.6,0
1828.39135742,1665.08496094,57.3,38.5,32.3,46.6,57,29,44,49,54,28,1.8,1.2,0
1788.40332031,1723.21203613,51.7,30.7,38.1,46.5,60,28,31,37,55,42,1.4,0.0,0
1865.59106445,1612.39379883,51.8,35.5,31.0,52.9,51,30,31,54,52,27,2.2,0.8,0
1577.60510254,1648.52258301,33.3,39.5,53.3,42.3,25,34,60,44,21,33,0.0,1.0,2
1801.5333252,1801.06481934,47.1,40.3,32.3,45.1,45,47,34,41,52,46,1.4,1.4,2
1723.11547852,1700.34838867,39.5,36.5,42.9,43.7,36,33,45,32,45,47,1.8,1.4,1
2007.7401123,1599.60498047,59.5,38.4,30.8,61.1,70,36,25,60,86,27,2.0,1.4,0
1714.42895508,1675.81848145,30.4,38.4,54.4,57.7,33,38,43,56,42,30,0.4,1.6,1
1690.71960449,1990.79443359,44.9,74.4,44.8,32.7,41,81,55,33,40,66,1.8,2.4,0
1789.67907715,1756.97290039,42.2,46.0,47.9,39.5,51,40,44,47,45,44,2.6,1.0,0
1814.2121582,1797.74145508,41.6,54.5,46.3,38.9,49,63,41,31,49,58,1.4,1.4,1
1713.8737793,1834.12036133,31.5,59.8,49.3,32.9,28,60,40,44,42,57,0.0,1.8,2
1659.35583496,1570.15783691,39.1,33.9,49.1,54.3,29,25,52,61,28,21,1.2,0.0,0
1655.96984863,2008.93481445,40.5,60.2,42.9,31.5,35,72,44,25,36,89,1.0,2.0,2
1976.93554688,1712.03991699,77.6,31.8,33.300000000000004,56.5,81,35,34,45,66,43,2.4,0.4,0
1702.30285645,1788.38598633,37.6,48.3,45.0,33.6,34,45,33,36,48,52,1.4,1.4,0
1678.20739746,1721.16088867,40.5,40.8,59.1,44.0,40,37,58,46,31,46,1.6,1.8,2
1598.41015625,1869.15246582,39.1,54.3,61.8,32.800000000000004,36,56,62,33,27,55,1.4,2.2,2
1608.83251953,1795.57617188,37.3,42.7,55.4,48.4,32,52,59,44,27,48,0.8,2.6,1
1751.07580566,1704.57836914,46.5,45.5,40.0,48.0,40,42,48,55,44,43,1.0,1.8,1
1653.1340332,1981.33776855,42.9,80.4,45.4,33.6,36,86,47,34,36,69,1.0,2.4,2
2011.77062988,1729.28222656,62.7,41.7,33.9,45.6,75,38,26,46,92,49,2.0,1.8,1
1565.40881348,1670.08618164,35.1,42.1,55.5,60.0,26,40,63,59,21,31,0.0,1.6,2
1711.59411621,1840.31481934,38.1,61.7,45.4,34.4,35,63,33,46,51,60,1.4,1.8,0
1664.1048584,1707.63769531,40.3,32.1,50.3,59.3,31,35,53,50,31,43,1.2,0.4,0
1593.16552734,1707.67944336,39.6,33.0,64.1,51.2,36,30,65,43,27,42,1.4,0.0,0
1612.71704102,1799.5559082,38.7,55.4,55.9,40.0,32,64,59,32,28,59,0.8,1.4,0
1791.69165039,1812.39782715,43.2,42.7,49.8,47.2,52,50,44,42,49,50,2.6,1.4,0
1779.09472656,1748.52026367,48.7,47.5,34.1,42.4,45,41,37,49,52,45,1.4,1.0,0
1874.39709473,1707.13391113,56.6,47.9,33.300000000000004,49.0,59,43,33,56,58,44,2.2,1.8,1
1822.50512695,1552.53137207,62.9,35.7,36.7,59.0,63,26,49,67,60,21,1.8,0.0,0
1804.93798828,2004.41625977,43.3,64.4,49.2,34.3,51,76,44,27,50,93,1.4,2.0,0
1736.63659668,1789.93664551,42.1,51.3,47.3,34.4,39,48,47,37,50,55,1.8,1.4,1
1986.37036133,1632.91418457,84.8,41.2,33.800000000000004,57.4,91,36,34,60,72,31,2.4,0.8,0
1699.4597168,1799.15148926,33.4,45.2,62.7,50.4,36,54,52,45,43,52,0.4,2.6,2
1693.46411133,1868.95715332,34.2,58.1,52.9,34.9,30,61,45,35,42,59,0.0,2.2,2
1737.67834473,1607.38085938,47.8,41.3,45.0,65.3,41,38,52,65,45,30,1.0,1.4,1
1779.35888672,1729.40380859,56.9,40.4,42.5,46.6,65,38,36,33,59,54,1.4,1.4,0
1712.57385254,1648.1015625,49.5,43.1,50.5,49.8,45,36,58,52,45,36,1.8,1.0,1
1682.96362305,1672.28283691,45.6,43.7,60.6,51.6,44,33,59,54,34,34,1.6,1.2,0
1550.65283203,1736.86779785,35.8,44.0,61.5,48.5,26,40,68,48,21,51,0.0,1.8,2
1631.78234863,1709.51147461,42.8,52.0,58.1,51.2,37,46,62,59,31,46,0.8,1.8,2
1808.64135742,1787.41174316,46.7,59.5,51.5,43.2,57,67,46,36,55,62,2.6,1.4,0
1651.16394043,1689.96984863,43.8,34.5,52.3,64.2,37,37,53,55,37,43,1.0,0.4,1
1721.35083008,1733.01135254,41.1,48.7,49.2,46.3,38,42,35,53,54,46,1.4,1.0,2
1789.70544434,1686.54663086,52.5,34.8,36.3,55.1,49,30,38,47,56,42,1.4,0.0,0
1612.04785156,1816.83776855,42.6,44.1,66.2,51.3,39,53,66,45,31,53,1.4,1.4,0
1662.97302246,1987.5020752,45.2,85.5,52.5,35.4,34,93,57,35,34,75,1.2,2.4,2
1992.51635742,1824.38366699,66.5,65.4,35.1,36.8,77,64,29,49,93,63,2.0,1.8,0
1875.87451172,1692.27355957,60.3,46.5,35.5,62.1,63,47,35,60,62,37,2.2,1.6,1
1804.91430664,1658.36547852,44.7,45.3,51.9,55.8,53,34,46,61,53,34,1.4,1.2,0
1743.51489258,1650.88720703,45.8,44.6,48.8,53.2,42,37,48,53,54,38,1.8,1.0,2
1819.88391113,1796.16149902,67.8,54.0,38.5,36.7,67,51,54,38,63,59,1.8,1.4,0
1680.09057617,1819.37927246,35.2,47.5,56.6,53.2,30,60,49,46,42,58,0.0,2.6,1
1742.0567627,1621.64343262,49.1,43.3,46.8,60.6,43,37,53,64,49,31,1.0,0.8,2
1776.67382812,1870.03283691,61.2,60.9,44.0,37.0,67,64,39,36,62,63,1.4,2.2,2
1992.10949707,1544.00561523,88.8,36.1,35.5,63.3,97,26,35,70,78,21,2.4,0.0,0
1690.24658203,1997.01611328,35.4,68.2,65.0,37.5,37,82,55,32,44,96,0.4,2.0,2
1719.65039062,1712.30541992,54.5,41.6,51.7,49.6,48,38,59,36,49,54,1.8,1.4,0
1698.11523438,1623.97143555,48.0,43.2,62.7,66.8,48,40,61,66,38,34,1.6,1.4,1
1673.68884277,1720.21118164,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0
1591.54626465,1799.52392578,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2
1991.63098145,1624.62426758,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0
1685.76428223,1677.56347656,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2
1807.71264648,1715.9395752,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2
1593.79064941,1757.98510742,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2
1653.63110352,1818.56286621,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2
1693.6763916,1778.44799805,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2
1807.03344727,1672.734375,1.9,1.0,0.1,1.6,3,0,0,2,3,0,0.0,0.0,0
1727.68505859,1585.65991211,1.2,0.4,1.1,2.8,1,0,0,3,3,0,0.0,0.0,0
1623.89941406,1584.77734375,0.3,0.1,2.7,1.9,3,0,4,3,0,0,0.0,0.0,0
1861.09973145,1682.27844238,0.0,1.1,0.0,0.9,0,1,0,0,0,3,0.0,0.0,2
1825.85424805,1993.09631348,1.2,2.7,1.1,0.3,3,4,1,3,3,3,0.0,0.0,2
1766.85632324,1723.07312012,2.8,0.0,0.4,0.0,3,0,0,0,3,0,0.0,0.0,0
1691.3338623,1647.08032227,1.6,1.1,1.0,1.2,2,1,0,3,3,0,0.0,0.0,2
1712.36206055,1797.82580566,0.9,1.1,1.1,1.2,0,0,1,1,0,0,0.0,0.0,2
1618.62438965,1684.03930664,0.0,1.0,0.0,1.4,0,0,0,2,0,0,0.0,0.0,0
1788.82556152,1968.14929199,1.4,0.0,1.0,0.0,2,0,0,0,3,0,0.0,0.0,2
1665.40490723,1842.53186035,2.9000000000000004,1.2,1.7,1.6,4,1,3,3,3,0,0.0,0.0,2
1715.0760498,1700.82922363,1.4,2.9,1.2,3.2,2,2,4,6,0,0,0.0,0.0,2
1701.51806641,1734.72106934,2.7,5.1,2.1,1.4,4,6,1,2,6,6,0.0,0.0,2
1579.29553223,1819.50024414,0.7,2.1,6.699999999999999,3.2,2,3,8,3,0,3,0.0,0.0,1
