season,game,week,day,date,time,home_team,home_xg,score,away_xg,away_team,referee,game_id,home_team_elo,away_team_elo,home_starters,away_starters,home_team_strength,away_team_strength
2122,2021-10-31 Norwich City-Leeds United,10,Sun,2021-10-31,14:00,norwich city,0.8,1–2,0.7,leeds united,Anthony Taylor,52daf8d4,1621.50305176,1751.07629395,"['Tim Krul', 'Max Aarons', 'Grant Hanley', 'Kieran Dowell', 'Ozan Kabak', 'Mathias Normann', 'Milot Rashica', 'Teemu Pukki', 'Kenny McLean', 'Josh Sargent', 'Andrew Omobamidele']","['Illan Meslier', 'Liam Cooper', 'Raphinha', 'Diego Llorente', 'Stuart Dallas', 'Rodrigo', 'Daniel James', 'Pascal Struijk', 'Jack Harrison', 'Kalvin Phillips', 'Jamie Shackleton']",-0.053000000000000005,0.605
2122,2021-11-05 Southampton-Aston Villa,11,Fri,2021-11-05,20:00,southampton,0.6,1–0,0.6,aston villa,Andy Madley,868bd31f,1710.33093262,1731.27331543,"['Alex McCarthy', 'Kyle Walker-Peters', 'Oriol Romeu', 'James Ward-Prowse', 'Adam Armstrong', 'Che Adams', 'Stuart Armstrong', 'Valentino Livramento', 'Mohammed Salisu', 'Mohamed Elyounoussi', 'Jan Bednarek']","['Emiliano Martínez', 'Matty Cash', 'Matt Targett', 'Tyrone Mings', 'John McGinn', 'Emi Buendía', 'Ollie Watkins', 'Axel Tuanzebe', 'Marvelous Nakamba', 'Anwar El Ghazi', 'Leon Bailey']",0.082,0.507
2122,2021-11-06 Brentford-Norwich City,11,Sat,2021-11-06,15:00,brentford,2.5,1–2,1.2,norwich city,Jarred Gillett,0f029791,1692.18969727,1615.00708008,"['Álvaro Fernández', 'Rico Henry', 'Ethan Pinnock', 'Christian Nørgaard', 'Sergi Canós', 'Mathias Jensen', 'Ivan Toney', 'Pontus Jansson', 'Bryan Mbeumo', 'Mathias Jørgensen', 'Vitaly Janelt']","['Tim Krul', 'Max Aarons', 'Ben Gibson', 'Kieran Dowell', 'Mathias Normann', 'Milot Rashica', 'Pierre Lees-Melou', 'Brandon Williams', 'Teemu Pukki', 'Kenny McLean', 'Andrew Omobamidele']",0.022,0.013000000000000001
2122,2021-11-06 Chelsea-Burnley,11,Sat,2021-11-06,15:00,chelsea,1.8,1–1,0.7,burnley,Andre Marriner,316c0296,1955.7791748,1694.47070312,"['Edouard Mendy', 'Antonio Rüdiger', 'Andreas Christensen', 'Jorginho', 'Thiago Silva', ""N'Golo Kanté"", 'Ross Barkley', 'Callum Hudson-Odoi', 'Ben Chilwell', 'Reece James', 'Kai Havertz']","['Nick Pope', 'Matthew Lowton', 'Charlie Taylor', 'James Tarkowski', 'Ben Mee', 'Jóhann Berg Guðmundsson', 'Josh Brownhill', 'Chris Wood', 'Dwight McNeil', 'Ashley Westwood', 'Maxwel Cornet']",1.138,0.007000000000000006
2122,2021-11-07 Arsenal-Watford,11,Sun,2021-11-07,14:00,arsenal,1.6,1–0,0.5,watford,Kevin Friend,e0208fcf,1857.53588867,1670.43933105,"['Aaron Ramsdale', 'Ben White', 'Gabriel Dos Santos', 'Bukayo Saka', 'Alexandre Lacazette', 'Emile Smith Rowe', 'Pierre-Emerick Aubameyang', 'Ainsley Maitland-Niles', 'Takehiro Tomiyasu', 'Nuno Tavares', 'Albert Sambi Lokonga']","['Ben Foster', 'Danny Rose', 'Joshua King', 'Nicolas Nkoulou', 'Craig Cathcart', 'Ozan Tufan', 'Moussa Sissoko', 'Kiko Femenía', 'Ismaila Sarr', 'Emmanuel Dennis', 'Juraj Kucka']",0.331,0.026
2122,2021-11-07 Leeds United-Leicester City,11,Sun,2021-11-07,14:00,leeds united,1.3,1–1,0.7,leicester city,Darren England,8fd004c6,1755.48327637,1774.01135254,"['Illan Meslier', 'Adam Forshaw', 'Liam Cooper', 'Raphinha', 'Diego Llorente', 'Stuart Dallas', 'Rodrigo', 'Daniel James', 'Pascal Struijk', 'Jack Harrison', 'Kalvin Phillips']","['Kasper Schmeichel', 'Çağlar Söyüncü', 'Jonny Evans', 'Harvey Barnes', 'Youri Tielemans', 'Jamie Vardy', 'Ricardo Pereira', 'Wilfred Ndidi', 'Timothy Castagne', 'Ademola Lookman', 'Boubakary Soumaré']",0.595,0.351
2122,2021-11-20 Burnley-Crystal Palace,12,Sat,2021-11-20,15:00,burnley,1.5,3–3,1.9,crystal palace,Simon Hooper,e7ab34c4,1701.29504395,1742.67553711,"['Nick Pope', 'Matthew Lowton', 'Charlie Taylor', 'James Tarkowski', 'Ben Mee', 'Jóhann Berg Guðmundsson', 'Josh Brownhill', 'Chris Wood', 'Dwight McNeil', 'Ashley Westwood', 'Maxwel Cornet']","['Vicente Guaita', 'Joel Ward', 'Tyrick Mitchell', 'Luka Milivojević', 'Marc Guéhi', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Wilfried Zaha', 'Joachim Andersen', 'Christian Benteke', 'Conor Gallagher']",0.007000000000000006,-0.041
2122,2021-11-20 Leicester City-Chelsea,12,Sat,2021-11-20,12:30,leicester city,0.4,0–3,2.0,chelsea,Paul Tierney,2fd486d6,1774.2713623,1948.95483398,"['Kasper Schmeichel', 'Çağlar Söyüncü', 'Jonny Evans', 'Harvey Barnes', 'Jamie Vardy', 'Marc Albrighton', 'Daniel Amartey', 'Wilfred Ndidi', 'Timothy Castagne', 'Ademola Lookman', 'Boubakary Soumaré']","['Edouard Mendy', 'Antonio Rüdiger', 'Jorginho', 'Thiago Silva', ""N'Golo Kanté"", 'Trevoh Chalobah', 'Mason Mount', 'Callum Hudson-Odoi', 'Ben Chilwell', 'Reece James', 'Kai Havertz']",0.33599999999999997,1.15
2122,2021-11-20 Liverpool-Arsenal,12,Sat,2021-11-20,17:30,liverpool,4.3,4–0,0.4,arsenal,Michael Oliver,e9ea66e1,1982.67285156,1860.83227539,"['Alisson', 'Fabinho', 'Virgil van Dijk', 'Thiago Alcántara', 'Sadio Mané', 'Mohamed Salah', 'Alex Oxlade-Chamberlain', 'Diogo Jota', 'Kostas Tsimikas', 'Joël Matip', 'Trent Alexander-Arnold']","['Aaron Ramsdale', 'Ben White', 'Thomas Partey', 'Gabriel Dos Santos', 'Bukayo Saka', 'Alexandre Lacazette', 'Emile Smith Rowe', 'Pierre-Emerick Aubameyang', 'Takehiro Tomiyasu', 'Nuno Tavares', 'Albert Sambi Lokonga']",0.892,0.36700000000000005
2122,2021-11-20 Norwich City-Southampton,12,Sat,2021-11-20,15:00,norwich city,0.5,2–1,1.0,southampton,Martin Atkinson,4bddaba4,1625.79211426,1718.22485352,"['Tim Krul', 'Max Aarons', 'Ben Gibson', 'Grant Hanley', 'Billy Gilmour', 'Todd Cantwell', 'Mathias Normann', 'Milot Rashica', 'Brandon Williams', 'Teemu Pukki', 'Kenny McLean']","['Alex McCarthy', 'Kyle Walker-Peters', 'Oriol Romeu', 'James Ward-Prowse', 'Adam Armstrong', 'Che Adams', 'Valentino Livramento', 'Mohammed Salisu', 'Mohamed Elyounoussi', 'Ibrahima Diallo', 'Jan Bednarek']",0.034,0.068
2122,2021-11-21 Manchester City-Everton,12,Sun,2021-11-21,14:00,manchester city,2.5,3–0,0.2,everton,Stuart Attwell,bfbe7402,2003.69042969,1753.02172852,"['Ederson', 'Kyle Walker', 'John Stones', 'Raheem Sterling', 'İlkay Gündoğan', 'Aymeric Laporte', 'Rodri', 'Bernardo Silva', 'João Cancelo', 'Phil Foden', 'Cole Palmer']","['Jordan Pickford', 'Michael Keane', 'Allan', 'Richarlison', 'Fabian Delph', 'Demarai Gray', 'Lucas Digne', 'Andros Townsend', 'Ben Godfrey', 'Séamus Coleman', 'Anthony Gordon']",1.483,0.30300000000000005
2122,2021-11-27 Crystal Palace-Aston Villa,13,Sat,2021-11-27,15:00,crystal palace,1.0,1–2,0.5,aston villa,Michael Salisbury,4a7a9e3b,1746.875,1739.03308105,"['Vicente Guaita', 'Joel Ward', 'Tyrick Mitchell', 'Luka Milivojević', 'James Tomkins', 'Marc Guéhi', 'Michael Olise', 'Cheikhou Kouyaté', 'Wilfried Zaha', 'Christian Benteke', 'Conor Gallagher']","['Emiliano Martínez', 'Matty Cash', 'Matt Targett', 'Ezri Konsa', 'Tyrone Mings', 'John McGinn', 'Ollie Watkins', 'Ashley Young', 'Marvelous Nakamba', 'Leon Bailey', 'Jacob Ramsey']",-0.035,0.532
2122,2021-11-27 Liverpool-Southampton,13,Sat,2021-11-27,15:00,liverpool,2.9,4–0,1.0,southampton,Andre Marriner,aa9b882d,2000.03137207,1713.22729492,"['Alisson', 'Fabinho', 'Virgil van Dijk', 'Ibrahima Konaté', 'Thiago Alcántara', 'Sadio Mané', 'Mohamed Salah', 'Jordan Henderson', 'Diogo Jota', 'Andrew Robertson', 'Trent Alexander-Arnold']","['Alex McCarthy', 'Lyanco', 'Oriol Romeu', 'James Ward-Prowse', 'Adam Armstrong', 'Che Adams', 'Romain Perraud', 'Armando Broja', 'Valentino Livramento', 'Mohammed Salisu', 'Jan Bednarek']",0.9790000000000001,0.08600000000000001
2122,2021-11-28 Brentford-Everton,13,Sun,2021-11-28,14:00,brentford,1.2,1–0,1.0,everton,Darren England,286c4c1c,1686.90332031,1753.70983887,"['Álvaro Fernández', 'Rico Henry', 'Charlie Goode', 'Ethan Pinnock', 'Christian Nørgaard', 'Sergi Canós', 'Frank Onyeka', 'Ivan Toney', 'Pontus Jansson', 'Bryan Mbeumo', 'Vitaly Janelt']","['Jordan Pickford', 'Michael Keane', 'Allan', 'Lucas Digne', 'Andros Townsend', 'Abdoulaye Doucouré', 'Alex Iwobi', 'Ben Godfrey', 'Séamus Coleman', 'Anthony Gordon', 'Salomón Rondón']",-0.013999999999999999,0.267
2122,2021-11-28 Leicester City-Watford,13,Sun,2021-11-28,14:00,leicester city,2.1,4–2,2.8,watford,Andy Madley,c2e426c8,1772.5213623,1694.00256348,"['Kasper Schmeichel', 'Çağlar Söyüncü', 'Jonny Evans', 'Harvey Barnes', 'Jamie Vardy', 'James Maddison', 'Wilfred Ndidi', 'Timothy Castagne', 'Luke Thomas', 'Ademola Lookman', 'Boubakary Soumaré']","['Daniel Bachmann', 'William Troost-Ekong', 'Imran Louza', 'Joshua King', 'Tom Cleverley', 'Adam Masina', 'Craig Cathcart', 'Moussa Sissoko', 'Kiko Femenía', 'Emmanuel Dennis', 'Cucho']",0.3549999999999999,0.017
2122,2021-11-30 Leeds United-Crystal Palace,14,Tue,2021-11-30,20:15,leeds united,1.4,1–0,1.1,crystal palace,Kevin Friend,b0ab4044,1754.07421875,1737.70422363,"['Illan Meslier', 'Adam Forshaw', 'Liam Cooper', 'Raphinha', 'Tyler Roberts', 'Diego Llorente', 'Stuart Dallas', 'Daniel James', 'Pascal Struijk', 'Kalvin Phillips', 'Mateusz Klich']","['Vicente Guaita', 'Joel Ward', 'Tyrick Mitchell', 'James Tomkins', 'Marc Guéhi', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Wilfried Zaha', 'Jeffrey Schlupp', 'Odsonne Édouard', 'Conor Gallagher']",0.458,-0.09999999999999999
2122,2021-12-01 Aston Villa-Manchester City,14,Wed,2021-12-01,20:15,aston villa,0.8,1–2,1.0,manchester city,Mike Dean,1993b7ec,1748.20373535,2019.78088379,"['Emiliano Martínez', 'Matty Cash', 'Matt Targett', 'Ezri Konsa', 'Tyrone Mings', 'Douglas Luiz', 'John McGinn', 'Emi Buendía', 'Ollie Watkins', 'Marvelous Nakamba', 'Leon Bailey']","['Ederson', 'Rúben Dias', 'Nathan Aké', 'Raheem Sterling', 'Gabriel Jesus', 'Oleksandr Zinchenko', 'Rodri', 'Bernardo Silva', 'Fernandinho', 'Riyad Mahrez', 'João Cancelo']",0.501,1.559
2122,2021-12-01 Everton-Liverpool,14,Wed,2021-12-01,20:15,everton,0.7,1–4,2.4,liverpool,Paul Tierney,b46554fb,1744.81787109,2003.6472168,"['Jordan Pickford', 'Michael Keane', 'Allan', 'Richarlison', 'Demarai Gray', 'Lucas Digne', 'Andros Townsend', 'Abdoulaye Doucouré', 'Ben Godfrey', 'Séamus Coleman', 'Salomón Rondón']","['Alisson', 'Fabinho', 'Virgil van Dijk', 'Thiago Alcántara', 'Sadio Mané', 'Mohamed Salah', 'Jordan Henderson', 'Diogo Jota', 'Andrew Robertson', 'Joël Matip', 'Trent Alexander-Arnold']",0.319,1.001
2122,2021-12-01 Southampton-Leicester City,14,Wed,2021-12-01,19:30,southampton,1.5,2–2,1.5,leicester city,Robert Jones,135f5959,1709.6114502,1779.92565918,"['Alex McCarthy', 'Kyle Walker-Peters', 'Oriol Romeu', 'James Ward-Prowse', 'Adam Armstrong', 'Che Adams', 'Nathan Redmond', 'Valentino Livramento', 'Mohammed Salisu', 'Nathan Tella', 'Jan Bednarek']","['Kasper Schmeichel', 'Çağlar Söyüncü', 'Jonny Evans', 'Harvey Barnes', 'Jamie Vardy', 'James Maddison', 'Wilfred Ndidi', 'Timothy Castagne', 'Luke Thomas', 'Ademola Lookman', 'Boubakary Soumaré']",0.11499999999999999,0.3549999999999999
2122,2021-12-01 Watford-Chelsea,14,Wed,2021-12-01,19:30,watford,1.0,1–2,0.9,chelsea,David Coote,f475576b,1686.5982666,1965.55627441,"['Daniel Bachmann', 'William Troost-Ekong', 'Imran Louza', 'Joshua King', 'Tom Cleverley', 'João Pedro', 'Adam Masina', 'Craig Cathcart', 'Moussa Sissoko', 'Kiko Femenía', 'Emmanuel Dennis']","['Edouard Mendy', 'Antonio Rüdiger', 'Marcos Alonso', 'Andreas Christensen', 'Christian Pulisic', 'Ruben Loftus-Cheek', 'Trevoh Chalobah', 'Saúl Ñíguez', 'Mason Mount', 'César Azpilicueta', 'Kai Havertz']",-0.034,0.967
2122,2021-12-04 Watford-Manchester City,15,Sat,2021-12-04,17:30,watford,0.8,1–3,3.1,manchester city,Simon Hooper,befb6648,1683.74951172,2022.61254883,"['Daniel Bachmann', 'Danny Rose', 'William Troost-Ekong', 'Imran Louza', 'Joshua King', 'Tom Cleverley', 'João Pedro', 'Craig Cathcart', 'Moussa Sissoko', 'Kiko Femenía', 'Emmanuel Dennis']","['Ederson', 'Kyle Walker', 'Rúben Dias', 'Raheem Sterling', 'İlkay Gündoğan', 'Jack Grealish', 'Aymeric Laporte', 'Rodri', 'Bernardo Silva', 'João Cancelo', 'Phil Foden']",-0.034,1.5350000000000001
2122,2021-12-05 Aston Villa-Leicester City,15,Sun,2021-12-05,16:30,aston villa,2.1,2–1,1.1,leicester city,Michael Oliver,49cc65ac,1745.37207031,1778.91601562,"['Emiliano Martínez', 'Matty Cash', 'Ezri Konsa', 'Tyrone Mings', 'Douglas Luiz', 'John McGinn', 'Emi Buendía', 'Ollie Watkins', 'Ashley Young', 'Marvelous Nakamba', 'Jacob Ramsey']","['Kasper Schmeichel', 'Çağlar Söyüncü', 'Jonny Evans', 'Harvey Barnes', 'James Maddison', 'Kiernan Dewsbury-Hall', 'Wilfred Ndidi', 'Timothy Castagne', 'Patson Daka', 'Luke Thomas', 'Ademola Lookman']",0.448,0.37599999999999995
2122,2021-12-05 Leeds United-Brentford,15,Sun,2021-12-05,14:00,leeds united,1.2,2–2,1.0,brentford,David Coote,175160b7,1760.74768066,1688.69140625,"['Illan Meslier', 'Luke Ayling', 'Junior Firpo', 'Adam Forshaw', 'Liam Cooper', 'Raphinha', 'Tyler Roberts', 'Diego Llorente', 'Stuart Dallas', 'Daniel James', 'Kalvin Phillips']","['Álvaro Fernández', 'Rico Henry', 'Charlie Goode', 'Ethan Pinnock', 'Christian Nørgaard', 'Sergi Canós', 'Pontus Jansson', 'Bryan Mbeumo', 'Shandon Baptiste', 'Vitaly Janelt', 'Mads Roerslev']",0.47600000000000003,0.022
2122,2021-12-06 Everton-Arsenal,15,Mon,2021-12-06,20:00,everton,0.9,2–1,1.0,arsenal,Mike Dean,5fdb6c19,1739.54931641,1854.97155762,"['Jordan Pickford', 'Michael Keane', 'Allan', 'Richarlison', 'Demarai Gray', 'Yerry Mina', 'Andros Townsend', 'Abdoulaye Doucouré', 'Ben Godfrey', 'Séamus Coleman', 'Anthony Gordon']","['Aaron Ramsdale', 'Kieran Tierney', 'Ben White', 'Thomas Partey', 'Gabriel Dos Santos', 'Bukayo Saka', 'Martin Ødegaard', 'Alexandre Lacazette', 'Takehiro Tomiyasu', 'Granit Xhaka', 'Gabriel Martinelli']",0.35100000000000003,0.6039999999999999
2122,2021-12-10 Brentford-Watford,16,Fri,2021-12-10,20:00,brentford,1.6,2–1,0.5,watford,Michael Oliver,49a36a4e,1679.31872559,1668.54467773,"['Álvaro Fernández', 'Rico Henry', 'Charlie Goode', 'Christian Nørgaard', 'Mathias Jensen', 'Yoane Wissa', 'Pontus Jansson', 'Bryan Mbeumo', 'Shandon Baptiste', 'Vitaly Janelt', 'Mads Roerslev']","['Daniel Bachmann', 'Jeremy Ngakia', 'William Troost-Ekong', 'Joshua King', 'Tom Cleverley', 'Craig Cathcart', 'Moussa Sissoko', 'Kiko Femenía', 'Emmanuel Dennis', 'Cucho', 'Juraj Kucka']",0.009999999999999998,0.041
2122,2021-12-11 Arsenal-Southampton,16,Sat,2021-12-11,15:00,arsenal,1.8,3–0,0.6,southampton,Jarred Gillett,6a35f07c,1832.36376953,1698.00256348,"['Aaron Ramsdale', 'Kieran Tierney', 'Ben White', 'Thomas Partey', 'Gabriel Dos Santos', 'Bukayo Saka', 'Martin Ødegaard', 'Alexandre Lacazette', 'Takehiro Tomiyasu', 'Granit Xhaka', 'Gabriel Martinelli']","['Willy Caballero', 'Kyle Walker-Peters', 'Jack Stephens', 'James Ward-Prowse', 'Adam Armstrong', 'Nathan Redmond', 'Armando Broja', 'Valentino Livramento', 'Nathan Tella', 'Ibrahima Diallo', 'Jan Bednarek']",0.6039999999999999,0.05
2122,2021-12-11 Chelsea-Leeds United,16,Sat,2021-12-11,15:00,chelsea,2.5,3–2,1.4,leeds united,Chris Kavanagh,6ad3036b,1940.05908203,1745.33984375,"['Edouard Mendy', 'Antonio Rüdiger', 'Marcos Alonso', 'Jorginho', 'Thiago Silva', 'Timo Werner', 'Ruben Loftus-Cheek', 'Mason Mount', 'Reece James', 'César Azpilicueta', 'Kai Havertz']","['Illan Meslier', 'Luke Ayling', 'Junior Firpo', 'Adam Forshaw', 'Raphinha', 'Tyler Roberts', 'Diego Llorente', 'Stuart Dallas', 'Daniel James', 'Jack Harrison', 'Jamie Shackleton']",1.1989999999999998,0.48000000000000004
2122,2021-12-11 Liverpool-Aston Villa,16,Sat,2021-12-11,15:00,liverpool,2.2,1–0,0.2,aston villa,Stuart Attwell,678d7dca,2004.36425781,1740.89025879,"['Alisson', 'Fabinho', 'Virgil van Dijk', 'Thiago Alcántara', 'Sadio Mané', 'Mohamed Salah', 'Jordan Henderson', 'Alex Oxlade-Chamberlain', 'Andrew Robertson', 'Joël Matip', 'Trent Alexander-Arnold']","['Emiliano Martínez', 'Matty Cash', 'Matt Targett', 'Ezri Konsa', 'Tyrone Mings', 'Douglas Luiz', 'John McGinn', 'Ollie Watkins', 'Ashley Young', 'Marvelous Nakamba', 'Jacob Ramsey']",0.921,0.48900000000000005
2122,2021-12-12 Crystal Palace-Everton,16,Sun,2021-12-12,16:30,crystal palace,1.8,3–1,1.0,everton,Andy Madley,02abf29a,1715.17370605,1737.37646484,"['Vicente Guaita', 'Joel Ward', 'Tyrick Mitchell', 'James Tomkins', 'Marc Guéhi', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Wilfried Zaha', 'Will Hughes', 'Odsonne Édouard', 'Conor Gallagher']","['Jordan Pickford', 'Mason Holgate', 'Michael Keane', 'Richarlison', 'Fabian Delph', 'Demarai Gray', 'Andros Townsend', 'Abdoulaye Doucouré', 'André Gomes', 'Ben Godfrey', 'Séamus Coleman']",-0.09799999999999999,0.35000000000000003
2122,2021-12-14 Manchester City-Leeds United,17,Tue,2021-12-14,20:00,manchester city,3.1,7–0,0.3,leeds united,Paul Tierney,5730a84c,2002.69152832,1742.34265137,"['Ederson', 'Rúben Dias', 'John Stones', 'Jack Grealish', 'Oleksandr Zinchenko', 'Aymeric Laporte', 'Rodri', 'Kevin De Bruyne', 'Bernardo Silva', 'Riyad Mahrez', 'Phil Foden']","['Illan Meslier', 'Luke Ayling', 'Junior Firpo', 'Adam Forshaw', 'Raphinha', 'Tyler Roberts', 'Diego Llorente', 'Stuart Dallas', 'Daniel James', 'Jack Harrison', 'Jamie Shackleton']",1.449,0.48000000000000004
2122,2021-12-14 Norwich City-Aston Villa,17,Tue,2021-12-14,19:45,norwich city,0.5,0–2,2.0,aston villa,David Coote,c78a1d7d,1622.16870117,1738.86682129,"['Tim Krul', 'Max Aarons', 'Ben Gibson', 'Billy Gilmour', 'Przemysław Płacheta', 'Todd Cantwell', 'Ozan Kabak', 'Jakob Sørensen', 'Brandon Williams', 'Teemu Pukki', 'Kenny McLean']","['Emiliano Martínez', 'Matty Cash', 'Matt Targett', 'Ezri Konsa', 'Tyrone Mings', 'Douglas Luiz', 'John McGinn', 'Emi Buendía', 'Ollie Watkins', 'Ashley Young', 'Jacob Ramsey']",0.037000000000000005,0.481
2122,2021-12-15 Crystal Palace-Southampton,17,Wed,2021-12-15,19:30,crystal palace,1.2,2–2,0.6,southampton,Simon Hooper,9ebb60f0,1726.03076172,1691.12475586,"['Jack Butland', 'Joel Ward', 'Tyrick Mitchell', 'James Tomkins', 'Marc Guéhi', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Wilfried Zaha', 'Will Hughes', 'Odsonne Édouard', 'Conor Gallagher']","['Willy Caballero', 'Kyle Walker-Peters', 'Lyanco', 'Oriol Romeu', 'James Ward-Prowse', 'Nathan Redmond', 'Armando Broja', 'William Smallbone', 'Valentino Livramento', 'Mohammed Salisu', 'Nathan Tella']",-0.082,0.095
2122,2021-12-16 Chelsea-Everton,17,Thu,2021-12-16,19:45,chelsea,2.9,1–1,0.6,everton,Michael Oliver,70209eb1,1943.05639648,1726.51953125,"['Edouard Mendy', 'Antonio Rüdiger', 'Marcos Alonso', 'Jorginho', 'Thiago Silva', 'Christian Pulisic', 'Ruben Loftus-Cheek', 'Mason Mount', 'Hakim Ziyech', 'Reece James', 'César Azpilicueta']","['Jordan Pickford', 'Jonjoe Kenny', 'Mason Holgate', 'Michael Keane', 'Abdoulaye Doucouré', 'Alex Iwobi', 'André Gomes', 'Ben Godfrey', 'Anthony Gordon', 'Jarrad Branthwaite', 'Ellis Simms']",1.1589999999999998,0.272
2122,2021-12-18 Leeds United-Arsenal,18,Sat,2021-12-18,17:30,leeds united,1.6,1–4,3.5,arsenal,Andre Marriner,53b542d8,1736.90490723,1848.56677246,"['Illan Meslier', 'Luke Ayling', 'Adam Forshaw', 'Robin Koch', 'Raphinha', 'Tyler Roberts', 'Stuart Dallas', 'Jack Harrison', 'Joe Gelhardt', 'Cody Drameh', 'Mateusz Klich']","['Aaron Ramsdale', 'Kieran Tierney', 'Ben White', 'Thomas Partey', 'Gabriel Dos Santos', 'Bukayo Saka', 'Martin Ødegaard', 'Alexandre Lacazette', 'Takehiro Tomiyasu', 'Granit Xhaka', 'Gabriel Martinelli']",0.40900000000000003,0.6039999999999999
2122,2021-12-26 Aston Villa-Chelsea,19,Sun,2021-12-26,17:30,aston villa,0.4,1–3,2.6,chelsea,Martin Atkinson,61396bd8,1747.36157227,1932.59423828,"['Emiliano Martínez', 'Matty Cash', 'Matt Targett', 'Ezri Konsa', 'Tyrone Mings', 'Douglas Luiz', 'Morgan Sanson', 'Emi Buendía', 'Ollie Watkins', 'Danny Ings', 'Jacob Ramsey']","['Edouard Mendy', 'Antonio Rüdiger', 'Marcos Alonso', 'Jorginho', 'Thiago Silva', ""N'Golo Kanté"", 'Christian Pulisic', 'Trevoh Chalobah', 'Mason Mount', 'Callum Hudson-Odoi', 'Reece James']",0.41900000000000004,1.1099999999999999
2122,2021-12-26 Manchester City-Leicester City,19,Sun,2021-12-26,15:00,manchester city,3.6,6–3,2.7,leicester city,Chris Kavanagh,49e84e17,2012.04003906,1763.62145996,"['Ederson', 'Rúben Dias', 'Raheem Sterling', 'İlkay Gündoğan', 'Oleksandr Zinchenko', 'Aymeric Laporte', 'Kevin De Bruyne', 'Bernardo Silva', 'Fernandinho', 'Riyad Mahrez', 'João Cancelo']","['Kasper Schmeichel', 'Youri Tielemans', 'James Maddison', 'Marc Albrighton', 'Kelechi Iheanacho', 'Ayoze Pérez', 'Daniel Amartey', 'Kiernan Dewsbury-Hall', 'Jannik Vestergaard', 'Luke Thomas', 'Ademola Lookman']",1.62,0.46399999999999997
2122,2021-12-26 Norwich City-Arsenal,19,Sun,2021-12-26,15:00,norwich city,0.1,0–5,2.5,arsenal,Graham Scott,83ce723b,1613.67407227,1859.12475586,"['Angus Gunn', 'Max Aarons', 'Ben Gibson', 'Billy Gilmour', 'Kieran Dowell', 'Przemysław Płacheta', 'Ozan Kabak', 'Brandon Williams', 'Teemu Pukki', 'Kenny McLean', 'Josh Sargent']","['Aaron Ramsdale', 'Kieran Tierney', 'Ben White', 'Thomas Partey', 'Gabriel Dos Santos', 'Bukayo Saka', 'Martin Ødegaard', 'Alexandre Lacazette', 'Rob Holding', 'Granit Xhaka', 'Gabriel Martinelli']",0.003000000000000001,0.6759999999999999
2122,2021-12-28 Crystal Palace-Norwich City,20,Tue,2021-12-28,15:00,crystal palace,1.9,3–0,0.9,norwich city,Paul Tierney,59ef01ea,1714.70898438,1606.06555176,"['Vicente Guaita', 'Joel Ward', 'Tyrick Mitchell', 'Marc Guéhi', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Will Hughes', 'Jean-Philippe Mateta', 'Jeffrey Schlupp', 'Joachim Andersen', 'Odsonne Édouard']","['Angus Gunn', 'Sam Byram', 'Ben Gibson', 'Billy Gilmour', 'Przemysław Płacheta', 'Christos Tzolis', 'Jakob Sørensen', 'Pierre Lees-Melou', 'Kenny McLean', 'Dimitris Giannoulis', 'Adam Idah']",-0.008999999999999994,0.063
2122,2021-12-28 Leicester City-Liverpool,20,Tue,2021-12-28,20:00,leicester city,0.4,1–0,2.3,liverpool,Michael Oliver,8ad7b26f,1759.93322754,2003.41845703,"['Kasper Schmeichel', 'Jamie Vardy', 'James Maddison', 'Kelechi Iheanacho', 'Daniel Amartey', 'Hamza Choudhury', 'Kiernan Dewsbury-Hall', 'Wilfred Ndidi', 'Timothy Castagne', 'Luke Thomas', 'Boubakary Soumaré']","['Alisson', 'Fabinho', 'Virgil van Dijk', 'Sadio Mané', 'Mohamed Salah', 'Jordan Henderson', 'Alex Oxlade-Chamberlain', 'Diogo Jota', 'Kostas Tsimikas', 'Joël Matip', 'Trent Alexander-Arnold']",0.33499999999999996,0.854
2122,2021-12-29 Brentford-Manchester City,20,Wed,2021-12-29,20:15,brentford,0.4,0–1,1.1,manchester city,David Coote,1a0df937,1677.12573242,2015.72814941,"['Álvaro Fernández', 'Dominic Thompson', 'Ethan Pinnock', 'Mathias Jensen', 'Yoane Wissa', 'Frank Onyeka', 'Ivan Toney', 'Pontus Jansson', 'Shandon Baptiste', 'Mads Bech Sørensen', 'Mads Roerslev']","['Ederson', 'Rúben Dias', 'Nathan Aké', 'Gabriel Jesus', 'Jack Grealish', 'Aymeric Laporte', 'Kevin De Bruyne', 'Bernardo Silva', 'Fernandinho', 'João Cancelo', 'Phil Foden']",-0.026000000000000002,1.386
