Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Oleksandr Zubkov,-0.012,-0.01,-0.002,0.0,1996,26.0,UCL,Shakhtar Donetsk,Ukraine,RW,"AM, RM",11.2,11.6,9.8,-4.1,0.9,1.5,1.4,45.3,4.6,0.0
Oliver Arblaster,-0.009,-0.007,-0.002,1.25,2004,19.0,Premier League,Sheffield United,England,CM,DM,9.2,11.0,8.4,-1.2,1.3,1.4,1.2,43.8,3.2,0.0
Oliver Baumann,-0.023,0.007,-0.03,3.71,1990,33.0,Bundesliga,Hoffenheim,Germany,GK,,2.7,2.6,8.4,-1.2,0.3,0.4,0.6,52.8,1.3,-2.2
Oliver Braude,-0.074,-0.062,-0.011,1.74,2004,19.0,Eredivisie,Heerenveen,Norway,RB,,7.3,8.3,9.8,-2.2,1.1,2.6,1.1,52.8,3.3,0.0
Oliver Christensen,0.004,0.013,-0.009,0.51,1999,24.0,Serie A,Fiorentina,Denmark,GK,,6.7,6.7,8.9,-1.2,0.8,1.0,0.9,50.0,3.0,6.9
Oliver Edvardsen,-0.04,-0.042,0.002,2.53,1999,24.0,Eredivisie,Go Ahead Eagles,Norway,LW,"AM, RW, LM",11.1,9.4,9.3,-2.3,1.1,0.9,2.3,54.4,6.2,0.0
Oliver McBurnie,0.042,0.044,-0.002,2.17,1996,27.0,Premier League,Sheffield United,Scotland,ST,,12.2,8.6,10.3,-6.1,0.8,1.0,0.6,49.4,5.1,0.0
Oliver Norwood,-0.031,-0.024,-0.007,1.66,1991,32.0,Premier League,Sheffield United,Northern Ireland,CM,DM,9.3,11.4,11.8,-2.7,1.6,2.0,3.2,48.4,3.7,0.0
Oliver Petersen,-0.014,-0.013,-0.001,0.0,2001,21.0,UEL,Molde,Norway,GK,,6.8,6.8,8.3,-1.2,0.8,0.9,0.9,50.0,2.9,2.8
Oliver Skipp,0.017,0.02,-0.003,1.07,2000,22.0,Premier League,Tottenham Hotspur,England,DM,"LB, AM, RW, LM, RM, CM",7.8,7.9,7.5,-4.1,0.7,1.4,0.7,41.0,3.5,0.0
Olivier Boscagli,0.089,0.016,0.073,5.86,1997,25.0,"Eredivisie, UCL",PSV,France,CB,,6.6,13.1,9.7,3.0,2.3,1.2,0.5,58.5,3.6,0.0
Olivier Deman,0.01,0.01,-0.0,2.56,2000,23.0,Bundesliga,"Cercle Brugge, Werder Bremen",Belgium,WB,"LB, LM",9.3,9.4,9.0,-5.7,1.3,1.5,1.0,50.7,3.6,0.0
Olivier Giroud,0.062,0.048,0.013,4.39,1986,36.0,"UCL, Serie A",AC Milan,France,ST,,8.2,3.8,8.2,-3.6,0.5,0.8,0.4,53.0,5.0,0.0
Ollie Watkins,0.122,0.097,0.025,7.43,1995,27.0,Premier League,Aston Villa,England,ST,,12.0,6.0,7.5,8.6,0.5,0.6,0.3,39.1,5.7,0.0
Omar Alderete,-0.006,-0.015,0.008,2.95,1996,26.0,La Liga,Getafe,Paraguay,CB,CM,7.1,10.4,10.4,-4.1,0.7,1.2,0.7,54.4,2.7,0.0
Omar Marmoush,-0.006,-0.022,0.015,3.1,1999,24.0,Bundesliga,Eintracht Frankfurt,Egypt,ST,AM,12.5,9.2,8.8,3.4,0.6,0.8,1.9,50.0,5.7,0.0
Omar Mascarell,-0.035,-0.037,0.002,1.77,1993,30.0,La Liga,Mallorca,Equatorial Guinea,CM,DM,4.3,9.0,7.3,-1.2,0.5,0.6,0.5,50.0,1.7,0.0
Omar Traoré,-0.071,-0.03,-0.041,2.09,1998,25.0,Bundesliga,Heidenheim,Germany,RB,,8.2,10.0,9.8,-2.7,1.7,1.5,0.8,48.4,2.9,0.0
Omri Gandelman,0.042,0.041,0.001,1.33,2000,23.0,Belgian Pro League,Gent,Israel,CM,"AM, ST, WB",9.2,7.8,9.1,12.1,1.0,1.2,0.7,45.9,4.0,0.0
Omri Glazer,-0.025,-0.001,-0.023,0.0,1996,27.0,UCL,Red Star,Israel,GK,,6.2,6.5,8.1,-1.2,0.8,0.9,0.8,48.5,2.7,-1.5
Ondrej Duda,-0.012,-0.039,0.027,3.19,1994,28.0,Serie A,Hellas Verona,Slovakia,DM,"AM, RM, CM",11.3,10.9,10.0,-3.0,1.1,1.7,4.2,39.3,5.0,0.0
Ondřej Lingr,0.048,0.051,-0.003,0.6,1998,24.0,"Eredivisie, UCL",Feyenoord,Czechia,RW,"AM, DM, ST, RM",10.2,8.4,9.1,-4.4,0.9,1.0,0.8,50.0,5.3,0.0
Orbelín Pineda,0.021,0.02,0.001,0.0,1996,27.0,UEL,AEK Athens,Mexico,CM,,10.8,10.1,8.2,-0.7,1.1,1.5,0.9,46.2,4.3,0.0
Orel Mangala,0.012,-0.001,0.013,2.9,1998,25.0,Premier League,"Nottingham Forest, Lyon",Belgium,CM,"DM, LM",7.5,7.9,6.9,0.3,1.7,1.1,0.5,52.7,3.3,0.0
Orest Lebedenko,-0.046,-0.01,-0.036,1.5,1998,24.0,Primeira Liga,Vizela,Ukraine,LB,CB,8.6,8.8,9.7,2.2,1.7,1.7,1.0,57.3,3.4,0.0
Oriol Busquets,-0.031,-0.031,-0.0,0.5,1999,24.0,Primeira Liga,Arouca,Spain,DM,"AM, CM",8.5,9.1,8.5,-1.2,1.0,1.3,0.8,47.4,3.6,0.0
Oriol Romeu,0.048,0.04,0.009,1.64,1991,31.0,"La Liga, UCL",Barcelona,Spain,CM,"DM, LM, RM",7.0,9.2,8.9,-5.0,1.1,1.8,0.5,48.6,3.6,0.0
Orkun Kökçü,0.061,0.046,0.014,3.29,2000,22.0,"Primeira Liga, UCL",Benfica,Turkey,DM,"AM, LW, ST, CM",14.5,13.3,10.7,5.2,0.6,1.3,3.4,43.7,6.3,0.0
Osame Sahraoui,-0.005,-0.02,0.015,3.32,2001,22.0,Eredivisie,Heerenveen,Norway,LW,"AM, RW, LM",17.2,14.4,10.7,3.6,0.7,0.9,0.6,44.3,7.6,0.0
Oscar Bobb,0.088,0.079,0.009,0.63,2003,20.0,"Premier League, UCL",Manchester City,Norway,RW,"AM, LW, ST",12.3,9.2,8.7,0.8,1.1,1.2,0.8,46.0,5.3,0.0
Oscar Dorley,-0.018,-0.015,-0.004,0.0,1998,25.0,UEL,Slavia Prague,Liberia,CM,DM,8.2,8.7,8.6,-1.7,1.2,1.1,0.7,48.1,3.4,0.0
Oscar Estupiñan,-0.025,-0.021,-0.004,0.31,1996,26.0,Ligue 1,Metz,Colombia,ST,,8.3,8.5,8.8,-3.6,0.9,1.4,0.9,50.0,3.8,0.0
Oscar Fraulo,-0.04,-0.044,0.004,2.26,2003,19.0,Eredivisie,Utrecht,Denmark,DM,"LW, LM, RM, CM",9.2,9.9,8.6,-3.7,1.1,1.6,0.6,53.1,4.1,0.0
Oscar Gloukh,0.01,0.011,-0.0,0.0,2004,19.0,UCL,RB Salzburg,Israel,AM,LW,11.0,10.4,9.1,2.7,0.9,1.1,1.2,43.3,4.1,0.0
Oscar Uddenäs,-0.042,-0.036,-0.005,0.5,2002,20.0,Eredivisie,Excelsior,Sweden,RW,"LW, LM, RM",9.2,7.9,9.4,6.4,0.9,1.4,0.9,45.3,3.9,0.0
Oscar Vilhelmsson,-0.006,-0.002,-0.004,1.85,2003,19.0,Bundesliga,Darmstadt 98,Sweden,ST,"AM, CB, LW, LM, CM",9.2,6.0,7.5,-0.2,0.7,0.8,0.6,39.2,4.4,0.0
Oskar Buur,-0.133,-0.075,-0.058,0.62,1998,25.0,Eredivisie,Volendam,Denmark,RB,WB,10.3,10.0,9.1,-2.7,1.1,1.9,1.2,42.6,3.5,0.0
Osman Bukari,0.002,0.008,-0.006,0.0,1998,24.0,UCL,Red Star,Ghana,ST,RW,11.8,11.2,9.9,3.7,0.9,1.2,1.4,53.7,4.9,0.0
Otar Kiteishvili,-0.012,-0.009,-0.003,0.0,1996,27.0,UEL,Sturm Graz,Georgia,AM,,12.3,9.7,8.9,-3.6,1.0,1.5,0.9,53.7,4.9,0.0
Otavio Ataide,0.04,-0.003,0.043,4.16,2002,21.0,"Primeira Liga, UCL","Porto, Famalicão",Brazil,CB,,6.4,8.7,9.0,-0.2,1.5,1.5,0.3,55.9,3.4,0.0
Othman Boussaid,-0.004,-0.001,-0.003,2.67,2000,23.0,Eredivisie,Utrecht,Belgium,LW,"AM, RW, RM",16.0,14.5,10.3,3.4,1.2,1.0,1.1,41.5,5.5,0.0
Otso Liimatta,-0.063,-0.054,-0.008,0.43,2004,19.0,Primeira Liga,Famalicão,Finland,AM,RW,8.8,8.7,9.0,-2.7,1.0,1.2,0.8,51.4,3.8,0.0
Oualid El Hajjam,0.006,0.006,-0.0,0.57,1991,32.0,Ligue 1,Le Havre,Morocco,RB,"LB, CB, LW, RM",9.8,9.1,9.8,-2.7,1.3,1.5,0.9,46.2,3.9,0.0
Oumar Diakité,-0.017,-0.017,-0.0,1.99,2003,19.0,Ligue 1,Reims,Côte d'Ivoire,ST,,9.9,6.3,7.7,-3.3,0.6,0.9,0.5,36.0,4.4,0.0
Ousmane Dembélé,0.113,0.082,0.031,3.37,1997,26.0,"Ligue 1, UCL",Paris Saint-Germain,France,RW,"AM, RM",17.7,15.9,14.7,-7.0,0.7,1.2,2.3,45.9,7.3,0.0
Ousmane Diomande,0.045,-0.0,0.046,3.67,2003,19.0,"Primeira Liga, UEL",Sporting CP,Côte d'Ivoire,CB,,5.7,8.1,7.0,3.5,1.0,1.4,0.4,63.7,2.9,0.0
Oussama El Azzouzi,0.002,0.002,0.0,0.77,2001,22.0,Serie A,Bologna,Morocco,DM,CM,7.8,8.1,8.3,6.2,1.1,1.4,1.1,45.3,3.4,0.0
Oussama Targhalline,-0.008,-0.011,0.003,1.36,2002,21.0,Ligue 1,Le Havre,Morocco,DM,CM,8.2,11.7,8.6,-2.2,1.0,1.0,0.6,45.7,3.5,0.0
Owen Wijndal,-0.035,-0.023,-0.012,1.78,1999,23.0,"UCL, Belgian Pro League","Antwerp, Ajax",Netherlands,LB,CB,9.5,10.1,8.5,2.8,1.0,1.5,1.1,49.3,3.8,0.0
Ozan Kabak,0.01,0.017,-0.007,3.35,2000,23.0,Bundesliga,Hoffenheim,Turkey,CB,,5.5,9.2,7.4,6.4,2.1,1.6,0.4,55.3,2.5,0.0
Oğuzhan Özyakup,-0.042,-0.036,-0.006,1.03,1992,30.0,Eredivisie,Fortuna Sittard,Turkey,DM,"AM, LW, CM",9.4,10.2,9.5,-3.5,1.4,1.8,4.3,46.2,4.6,0.0
Pablo,-0.047,-0.043,-0.004,0.2,2004,19.0,Primeira Liga,Famalicão,Brazil,RW,ST,9.8,8.4,8.7,-2.2,1.0,1.4,1.0,51.4,4.2,0.0
Pablo Barrios,0.038,0.018,0.02,2.61,2003,20.0,"La Liga, UCL",Atlético Madrid,Spain,CM,AM,9.1,10.9,9.4,-1.6,1.9,1.6,0.7,47.7,3.9,0.0
Pablo Fornals,-0.012,-0.016,0.004,2.05,1996,27.0,"UEL, La Liga","West Ham, Real Betis",Spain,RW,"AM, DM, LW, ST, LM, CM",12.3,13.2,10.6,-2.1,1.7,1.2,0.9,45.8,4.3,0.0
Pablo Ibáñez,0.012,0.007,0.006,1.7,1998,24.0,La Liga,Osasuna,Spain,CM,"RW, DM, ST, LM, RM",10.0,11.2,8.1,-6.5,1.0,1.1,0.8,45.4,4.0,0.0
Pablo Maffeo,0.01,-0.01,0.02,2.14,1997,26.0,La Liga,Mallorca,Spain,RB,"LB, RM, WB",9.9,9.9,11.1,-4.1,1.0,1.5,1.3,54.2,3.7,0.0
Pablo Marí,0.047,0.005,0.041,4.57,1993,29.0,Serie A,Monza,Spain,CB,,4.8,5.8,6.7,-2.7,1.6,1.3,0.5,60.5,2.2,0.0
Pablo Roberto,-0.049,-0.037,-0.012,1.68,1999,23.0,Primeira Liga,Casa Pia,Brazil,CM,"AM, RW, LW, LM",14.3,12.9,10.4,4.5,1.3,1.2,0.5,41.4,4.9,0.0
Pablo Rosario,-0.002,-0.012,0.011,2.74,1997,26.0,Ligue 1,Nice,Netherlands,CM,"CB, RB, LM, RM",7.7,8.8,7.6,-6.9,1.2,1.3,0.6,59.7,3.3,0.0
Pablo Sarabia,0.028,0.022,0.006,2.79,1992,31.0,Premier League,Wolves,Spain,AM,"RW, LW, ST, RM",14.0,12.5,12.4,-8.6,0.9,1.1,6.2,37.3,6.0,0.0
Pablo Torre,0.049,0.048,0.0,1.23,2003,20.0,La Liga,Girona,Spain,AM,"LW, ST, LM, CM",10.9,12.0,9.9,-4.6,1.0,1.0,0.7,42.2,4.9,0.0
Panagiotis Retsos,0.001,0.005,-0.005,0.0,1998,24.0,UEL,Olympiacos,Greece,CB,,6.2,8.0,8.1,-2.2,1.2,1.3,0.8,61.4,3.0,0.0
Panos Katseris,-0.013,-0.013,0.0,1.35,2001,22.0,Ligue 1,Lorient,Greece,WB,RB,8.6,7.4,10.5,-1.6,1.1,1.7,0.6,44.3,3.3,0.0
Pantelis Hatzidiakos,0.017,0.009,0.008,1.56,1997,26.0,Serie A,"AZ Alkmaar, Cagliari",Greece,CB,RB,6.2,8.3,8.1,-3.6,1.4,1.4,0.6,47.0,2.8,0.0
Papa Amadou Diallo,-0.021,-0.013,-0.007,1.09,2004,19.0,Ligue 1,Metz,Senegal,LW,RW,9.1,9.7,9.4,-4.4,0.9,1.1,0.7,54.6,3.4,0.0
Pape Gueye,-0.012,-0.01,-0.002,0.99,1999,24.0,Ligue 1,Marseille,Senegal,CM,DM,6.9,10.0,9.2,-2.2,1.3,1.8,0.7,48.9,3.4,0.0
Pape Matar Sarr,0.065,0.039,0.026,3.89,2002,20.0,Premier League,Tottenham Hotspur,Senegal,DM,"LM, RM, CM",8.0,9.6,8.2,-0.6,1.2,1.3,0.4,51.4,3.6,0.0
Parfait Guiagon,-0.036,-0.037,0.001,1.52,2001,22.0,Belgian Pro League,Charleroi,Côte d'Ivoire,AM,"RW, LW, ST, LM, CM",13.2,11.9,9.2,13.2,0.7,1.4,0.6,36.4,4.9,0.0
Pascal Groß,0.118,0.056,0.062,7.09,1991,32.0,"UEL, Premier League",Brighton,Germany,DM,"LB, AM, RB, RM, CM",13.5,13.5,12.1,-6.1,0.9,1.6,5.8,46.2,6.1,0.0
Pascal Stenzel,0.043,0.038,0.006,1.82,1996,27.0,Bundesliga,Stuttgart,Germany,RB,"AM, CB",10.5,11.9,8.9,-2.7,1.4,1.1,1.1,43.9,4.4,0.0
Pasquale Mazzocchi,0.007,0.001,0.006,2.46,1995,28.0,Serie A,"Napoli, Salernitana",Italy,WB,"LB, RB",8.3,9.7,10.9,-3.2,0.8,1.6,0.8,39.8,3.5,0.0
Pathé Ciss,-0.007,-0.006,-0.001,2.22,1994,29.0,La Liga,Rayo Vallecano,Senegal,DM,"CB, CM",7.7,9.9,7.8,-3.0,1.6,1.4,0.5,54.1,3.4,0.0
Pathé Mboup,-0.049,-0.045,-0.005,0.77,2003,19.0,Belgian Pro League,RWD Molenbeek,Senegal,AM,"RW, DM, LW, ST, RM",12.3,8.6,9.9,2.2,0.9,1.6,1.0,42.7,4.4,0.0
Patric,0.031,0.009,0.022,2.61,1993,30.0,"UCL, Serie A",Lazio,Spain,CB,,5.3,8.0,8.2,1.8,0.9,0.9,0.4,46.5,2.1,0.0
Patric Pfeiffer,0.016,0.013,0.003,0.78,1999,23.0,Bundesliga,Augsburg,Germany,CB,,7.8,8.5,9.4,-3.2,1.5,1.4,0.8,55.0,3.6,0.0
Patrick,-0.032,-0.024,-0.008,0.06,1997,26.0,Primeira Liga,Rio Ave,Brazil,CB,,7.7,8.3,8.9,-4.1,2.1,1.2,1.2,53.9,3.2,0.0
Patrick Ciurria,0.028,0.027,0.001,2.56,1995,28.0,Serie A,Monza,Italy,WB,"AM, RW, LM, RM, CM",12.3,10.5,10.2,-8.2,1.0,1.6,1.3,47.9,5.1,0.0
Patrick Dorgu,0.002,0.0,0.001,2.19,2004,18.0,Serie A,Lecce,Denmark,LB,"RW, LW, LM",8.8,9.5,9.1,0.3,0.9,1.5,1.4,52.9,4.5,0.0
Patrick Mainka,-0.02,-0.005,-0.015,3.77,1994,28.0,Bundesliga,Heidenheim,Germany,CB,,5.4,9.7,6.5,-4.6,1.6,1.8,0.4,59.5,2.1,0.0
Patrick Osterhage,-0.014,-0.02,0.005,2.38,2000,23.0,Bundesliga,VFL Bochum,Germany,CM,"DM, LM, RM",9.7,9.1,7.6,1.7,1.4,1.5,0.6,45.0,3.8,0.0
Patrick Pflücke,0.008,0.001,0.007,1.68,1996,26.0,Belgian Pro League,Mechelen,Germany,RW,"AM, LW, LM, RM, WB",14.5,10.1,9.2,2.9,0.8,1.2,1.8,46.2,5.3,0.0
Patrick Wimmer,-0.008,-0.014,0.006,0.77,2001,22.0,Bundesliga,Wolfsburg,Austria,LW,"RW, ST, LM",8.6,8.3,9.5,0.8,0.9,1.2,0.8,51.1,3.7,0.0
Patrick van Aanholt,0.035,0.022,0.013,1.85,1990,32.0,"Eredivisie, UCL",PSV,Netherlands,LB,"DM, RB, LM",9.3,9.1,9.0,-7.0,1.4,1.5,1.2,45.3,4.8,0.0
Patrik Hrošovský,-0.017,-0.019,0.002,2.68,1992,31.0,Belgian Pro League,Genk,Slovakia,DM,CM,8.7,8.2,8.6,-9.4,1.0,1.0,1.7,37.7,4.0,0.0
Patrik Schick,0.109,0.101,0.008,2.35,1996,27.0,"Bundesliga, UEL",Bayer Leverkusen,Czechia,ST,AM,9.1,5.1,7.4,8.6,0.6,0.8,0.5,50.6,5.1,0.0
Patrik Wålemark,-0.036,-0.033,-0.004,1.38,2001,21.0,Eredivisie,Heerenveen,Sweden,RW,,11.4,8.0,9.1,-3.6,1.0,1.5,0.8,41.6,5.9,0.0
Pau Cubarsí,0.047,0.031,0.016,2.72,2007,16.0,"La Liga, UCL",Barcelona,Spain,CB,,4.7,6.8,7.7,-1.7,0.9,1.3,0.4,50.6,2.1,0.0
Pau López,-0.012,-0.009,-0.003,3.83,1994,28.0,"UEL, Ligue 1",Marseille,Spain,GK,,2.5,1.8,8.4,-1.2,0.2,0.3,0.4,54.3,1.3,6.5
Pau Torres,0.082,0.031,0.051,4.96,1997,26.0,Premier League,Aston Villa,Spain,CB,,5.1,9.6,8.4,3.7,0.9,1.0,0.4,50.7,2.3,0.0
Paul Akouokou,-0.012,-0.008,-0.004,0.43,1997,25.0,Ligue 1,"Lyon, Real Betis",Côte d'Ivoire,DM,"RM, CM",8.6,8.2,8.6,-1.7,1.4,2.0,0.9,53.3,3.7,0.0
Paul Jaeckel,-0.002,-0.005,0.003,0.32,1998,25.0,"Bundesliga, UCL",Union Berlin,Germany,CB,"LW, CM, WB",7.4,8.9,8.0,-1.2,1.5,1.2,0.9,51.1,3.1,0.0
Paul Nardi,-0.048,-0.055,0.008,0.92,1994,29.0,Belgian Pro League,Gent,France,GK,,4.7,4.7,7.1,-1.2,0.6,0.7,0.9,52.8,2.3,0.3
Paulinho,0.072,0.079,-0.007,0.35,1992,30.0,"Primeira Liga, UEL",Sporting CP,Portugal,LW,"AM, RW, ST",10.7,7.7,8.7,16.2,0.6,1.2,0.6,49.1,5.9,0.0
Paulo Azzi,0.014,0.019,-0.005,1.42,1994,29.0,Serie A,Cagliari,Brazil,LB,"CB, LW, LM, WB",10.3,11.9,11.0,-6.4,1.6,1.4,0.6,51.8,4.0,0.0
Paulo Bernardo,-0.032,-0.028,-0.003,0.0,2002,21.0,UCL,Celtic,Portugal,CM,LM,8.5,8.7,9.0,-1.2,1.3,1.0,0.9,51.3,3.7,0.0
Paulo Dybala,0.081,0.049,0.032,3.92,1993,29.0,"UEL, Serie A",Roma,Argentina,ST,"AM, RW",13.8,13.9,11.2,6.0,0.5,1.0,4.1,39.7,7.1,0.0
Paulo Estrela Moreira,-0.051,-0.042,-0.01,0.53,1999,24.0,Primeira Liga,Portimonense,Portugal,CM,"DM, RM",9.5,10.6,9.7,-2.2,1.3,1.4,1.9,49.0,3.8,0.0
Paulo Gazzaniga,0.022,0.013,0.009,5.32,1992,31.0,La Liga,Girona,Argentina,GK,,2.9,2.1,7.8,-1.2,0.3,0.4,0.6,60.0,1.4,-3.4
Paulo Oliveira,-0.043,-0.02,-0.022,1.77,1992,31.0,"Primeira Liga, UEL",Braga,Portugal,CB,,4.4,6.3,8.4,-2.2,2.0,1.3,0.4,51.6,2.1,0.0
Paulo Victor,-0.069,-0.059,-0.01,0.71,2001,22.0,Primeira Liga,Chaves,Brazil,ST,"RW, LW, LM, RM",12.5,9.1,9.0,-3.5,1.1,1.3,0.9,38.9,5.0,0.0
Pavao Pervan,-0.005,0.0,-0.005,1.09,1987,35.0,Bundesliga,Wolfsburg,Austria,GK,,5.6,5.6,7.8,-1.2,0.7,0.8,0.7,51.5,2.4,7.5
Pavel Kadeřábek,0.014,0.014,-0.0,3.59,1992,31.0,Bundesliga,Hoffenheim,Czechia,WB,"RW, RB, RM",9.3,8.5,10.8,-2.4,1.1,1.1,0.7,50.7,3.3,0.0
Paweł Bochniewicz,-0.059,-0.045,-0.014,2.16,1996,27.0,Eredivisie,Heerenveen,Poland,CB,,7.0,9.6,8.4,6.4,1.3,1.0,0.4,61.0,3.0,0.0
Paweł Dawidowicz,-0.005,-0.015,0.009,2.88,1995,28.0,Serie A,Hellas Verona,Poland,CB,DM,4.7,9.2,7.7,-3.6,1.2,1.6,0.6,64.3,2.1,0.0
Paxten Aaronson,-0.054,-0.034,-0.02,1.32,2003,19.0,Eredivisie,"Vitesse, Eintracht Frankfurt",United States,CM,"AM, DM, RM",11.8,9.6,8.1,-5.4,1.0,2.0,2.4,43.5,5.2,0.0
Pedri,0.066,0.055,0.011,2.79,2002,20.0,"La Liga, UCL",Barcelona,Spain,CM,"AM, DM, LW, RM, LM",11.6,12.2,9.7,-2.9,1.0,1.7,0.6,43.6,4.8,0.0
Pedro,0.009,0.003,0.006,2.32,1987,36.0,"UCL, Serie A",Lazio,Spain,LW,"AM, RW, ST",11.2,9.9,9.5,2.2,0.8,1.5,0.9,40.1,4.5,0.0
Pedro Amador,-0.042,-0.04,-0.001,1.21,1998,24.0,Primeira Liga,Moreirense,Portugal,LB,,8.0,9.3,10.6,-1.7,1.4,1.8,1.8,42.5,3.3,0.0
Pedro Aparício,-0.026,-0.021,-0.005,0.4,1995,27.0,Primeira Liga,Moreirense,Portugal,AM,"DM, LW",10.4,10.1,9.6,-0.7,0.9,1.1,1.2,44.0,4.1,0.0
Pedro Chirivella,-0.02,-0.015,-0.006,3.2,1997,26.0,Ligue 1,Nantes,Spain,CM,"DM, LM",11.0,11.6,8.6,-3.5,1.4,1.4,0.8,45.9,3.8,0.0
Pedro Gonçalves,0.105,0.076,0.03,5.63,1998,25.0,"Primeira Liga, UEL",Sporting CP,Portugal,LW,"AM, RW, CM",12.5,11.1,11.6,-3.8,0.7,1.4,5.9,40.1,6.9,0.0
Pedro Malheiro,-0.03,-0.029,-0.001,2.28,2001,22.0,Primeira Liga,Boavista,Portugal,RB,RM,10.2,9.9,10.5,6.2,1.5,1.9,1.1,46.6,3.3,0.0
Pedro Mendes,-0.066,-0.058,-0.008,0.72,1990,32.0,Primeira Liga,Estrela,Portugal,CB,,6.4,7.0,7.2,-2.2,1.6,1.4,0.7,53.3,3.0,0.0
Pedro Neto,0.022,0.016,0.005,2.35,2000,23.0,Premier League,Wolves,Portugal,RW,"AM, LW, ST, RM",15.2,13.7,10.7,-7.1,0.7,0.7,3.9,37.1,5.9,0.0
Pedro Obiang,-0.026,-0.018,-0.008,0.54,1992,31.0,Serie A,Sassuolo,Equatorial Guinea,CM,DM,6.9,8.7,8.2,-1.2,1.3,1.2,0.8,47.3,3.1,0.0
Pedro Ortiz,-0.049,-0.043,-0.006,0.93,2000,22.0,Primeira Liga,Vizela,Spain,DM,CM,8.5,9.4,8.2,-1.2,1.1,1.7,0.8,55.3,3.3,0.0
Pedro Pereira,-0.002,0.013,-0.015,1.14,1998,25.0,Serie A,Monza,Portugal,WB,"CB, RB",9.7,10.3,10.2,-2.2,1.0,1.3,0.7,48.8,3.6,0.0
Pedro Pinho,-0.025,-0.024,-0.0,0.3,2000,23.0,Primeira Liga,Chaves,Portugal,CM,,9.2,9.0,9.2,2.8,1.7,1.3,0.9,52.4,4.0,0.0
Pedro Porro,0.073,0.038,0.034,6.0,1999,23.0,Premier League,Tottenham Hotspur,Spain,RB,,7.8,8.6,13.2,-7.8,1.1,2.0,3.3,50.0,4.1,0.0
Pedro Santos,-0.029,-0.021,-0.008,1.69,2000,22.0,Primeira Liga,Arouca,Portugal,DM,"AM, LM, RM, CM",12.4,13.7,8.0,0.8,1.1,1.6,0.9,47.5,4.9,0.0
Pedro Sá,-0.072,-0.049,-0.023,0.55,1993,29.0,Primeira Liga,Estrela,Portugal,CM,LW,9.8,9.6,9.7,-1.7,1.1,1.1,1.8,51.1,4.0,0.0
Pedro Tiba,-0.061,-0.044,-0.016,1.38,1988,34.0,Primeira Liga,Gil Vicente FC,Portugal,DM,"LM, CM",11.0,11.6,10.0,5.7,1.2,2.3,1.7,47.8,4.4,0.0
Pedro Álvaro,-0.037,-0.032,-0.005,1.97,2000,23.0,Primeira Liga,Estoril,Portugal,CB,,6.8,5.9,7.1,-3.6,1.5,0.9,0.6,50.0,2.5,0.0
Pedrão,-0.044,-0.044,-0.001,2.78,1997,26.0,Primeira Liga,Portimonense,Brazil,CB,,5.7,10.2,9.6,0.3,2.0,1.4,0.4,52.7,2.4,0.0
Peer Koopmeiners,-0.109,-0.116,0.007,1.54,2000,23.0,Eredivisie,Almere City,Netherlands,CM,"DM, LM",9.9,10.6,10.9,-4.1,1.6,2.4,6.8,60.1,3.9,0.0
Pelle Clement,-0.083,-0.073,-0.011,1.43,1996,27.0,Eredivisie,Sparta Rotterdam,Netherlands,DM,"AM, RW, LW, LM, CM",10.4,10.1,9.5,-2.4,1.3,1.3,3.4,50.6,4.7,0.0
Pelle van Amersfoort,-0.021,-0.014,-0.008,2.61,1996,27.0,Eredivisie,Heerenveen,Netherlands,ST,,9.4,5.9,9.0,-1.1,0.7,0.7,0.4,50.0,5.4,0.0
Pelly Ruddock Mpanzu,-0.024,-0.02,-0.004,1.32,1993,30.0,Premier League,Luton Town,DR Congo,CM,AM,8.8,8.4,8.3,-4.1,1.1,0.9,0.8,44.5,3.7,0.0
Pep Biel,0.009,0.005,0.004,0.42,1996,26.0,"Bundesliga, UEL","Olympiacos, Augsburg",Spain,AM,"ST, LM, RM, CM",9.9,9.5,9.0,-3.6,1.0,1.2,1.5,50.0,4.1,0.0
Pep Chavarría,0.011,-0.002,0.013,1.72,1998,25.0,La Liga,Rayo Vallecano,Spain,LB,"LW, LM",9.2,11.8,10.6,-0.2,0.8,1.2,0.6,50.0,3.5,0.0
Pepe,0.085,0.014,0.071,3.82,1983,40.0,"Primeira Liga, UCL",Porto,Portugal,CB,,6.1,9.1,8.5,4.5,1.4,1.3,0.3,48.5,3.2,0.0
Pepe Reina,0.021,0.017,0.004,0.28,1982,40.0,"UEL, La Liga",Villarreal,Spain,GK,,5.6,5.3,8.1,-1.2,0.7,0.8,0.7,50.0,2.3,-0.2
Pepê,0.065,0.022,0.043,5.36,1997,26.0,"Primeira Liga, UCL",Porto,Brazil,AM,"RW, RB, ST, LM, RM",14.5,11.1,10.5,-7.7,1.1,1.1,0.2,45.9,7.1,0.0
Pepín,0.012,0.013,-0.001,0.36,1996,26.0,Serie A,Monza,Equatorial Guinea,CM,"AM, RW",9.7,9.0,9.5,-2.2,0.9,1.2,1.6,47.1,4.4,0.0
