Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Simone Verdi,-0.015,-0.014,-0.002,1.4,1992,30.0,Serie A,Hellas Verona,Italy,AM,ST,14.0,11.8,10.8,7.3,0.6,1.2,4.8,45.6,5.7,0.0
Sinaly Diomande,0.005,-0.003,0.007,2.78,2001,21.0,Ligue 1,Lyon,Côte d'Ivoire,CB,RB,5.1,8.3,8.9,-7.3,2.2,1.3,0.6,63.5,2.5,0.0
Sinan Bolat,-0.031,-0.037,0.007,3.43,1988,33.0,Belgian Pro League,Westerlo,Turkey,GK,,3.2,2.6,8.8,-3.4,0.3,0.4,0.4,59.5,1.3,2.3
Siriki Dembélé,-0.011,-0.005,-0.006,0.62,1996,25.0,Ligue 1,"Auxerre, Bournemouth",Côte d'Ivoire,AM,"RW, LW, ST, LM",15.1,10.2,9.7,-5.8,1.0,1.4,0.9,39.6,4.9,0.0
Slavoljub Srnić,-0.017,-0.013,-0.004,0.0,1992,30.0,UEL,Red Star,Serbia,DM,,8.2,9.2,8.7,-3.4,1.2,1.2,1.0,44.8,3.4,0.0
Smail Prevljak,-0.05,-0.048,-0.002,2.07,1995,27.0,Belgian Pro League,Eupen,Bosnia and Herzegovina,ST,,13.2,6.2,7.7,-3.9,0.4,0.7,1.3,43.8,4.7,0.0
Sofian Kiyine,-0.026,-0.032,0.006,1.25,1997,24.0,Belgian Pro League,OH Leuven,Morocco,CM,"AM, RW, DM, RM, LM",14.1,11.4,10.8,-6.0,1.0,1.5,3.9,45.9,5.5,0.0
Sofiane Boufal,-0.008,-0.003,-0.004,1.11,1993,28.0,"World Cup, Ligue 1","Morocco, Angers",Morocco,LW,"ST, LM",19.6,14.2,11.1,-4.9,0.9,1.3,2.0,38.9,6.1,0.0
Sofiane Diop,0.012,0.012,0.0,1.9,2000,22.0,Ligue 1,"Nice, Monaco",France,LW,"AM, LM, CM",15.0,12.2,11.1,-9.9,1.4,1.1,2.9,55.8,5.9,0.0
Sofyan Amrabat,0.04,-0.002,0.043,3.37,1996,25.0,"World Cup, Serie A","Morocco, Fiorentina",Morocco,CM,DM,7.9,12.7,7.9,-5.8,1.3,1.5,0.5,47.6,3.4,0.0
Soichiro Kozuki,0.009,0.004,0.005,0.55,2000,21.0,Bundesliga,Schalke 04,Japan,RW,RM,10.5,10.2,8.9,-3.7,1.1,1.3,1.2,44.5,4.4,0.0
Solly March,0.125,0.078,0.047,6.34,1994,28.0,Premier League,Brighton,England,RW,"LB, AM, RM, WB",15.3,10.9,11.3,-6.4,1.2,1.4,2.4,45.6,6.8,0.0
Son Heung-min,0.082,0.063,0.019,5.81,1992,30.0,"World Cup, Premier League, UCL","Tottenham Hotspur, South Korea",South Korea,AM,"RW, LW, ST, LM",13.2,8.8,9.5,-2.1,0.7,0.8,5.0,35.1,6.4,0.0
Sondre Tronstad,-0.07,-0.067,-0.003,1.62,1995,26.0,Eredivisie,Vitesse,Norway,DM,"LM, RM, CM",10.7,12.6,7.4,0.2,1.2,1.8,0.5,47.5,3.8,0.0
Sory Kaba,-0.034,-0.031,-0.002,0.0,1995,27.0,UEL,Midtjylland,Guinea,ST,,9.6,9.1,9.1,1.2,1.0,1.1,1.0,52.3,3.7,0.0
Sotiris Alexandropoulos,-0.034,-0.027,-0.007,0.12,2001,20.0,"Primeira Liga, UCL",Sporting CP,Greece,CM,AM,9.1,9.0,9.3,-4.9,1.2,1.6,1.0,48.7,3.9,0.0
Soualiho Meïté,-0.038,-0.032,-0.006,2.6,1994,28.0,Serie A,Cremonese,France,CM,"DM, LM",9.4,9.4,7.3,-5.8,1.3,1.5,0.6,57.0,3.9,0.0
Souffian El Karouani,-0.069,-0.06,-0.009,2.5,2000,21.0,Eredivisie,NEC Nijmegen,Morocco,LB,"LW, LM",9.4,9.7,11.2,0.2,1.1,1.8,0.6,46.9,3.6,0.0
Souleyman Doumbia,-0.026,-0.033,0.007,2.13,1996,25.0,Ligue 1,Angers,Côte d'Ivoire,LB,LW,10.1,9.8,9.7,-8.2,1.6,1.8,0.5,53.0,3.2,0.0
Souleymane Touré,0.005,0.001,0.004,2.36,2003,19.0,Ligue 1,"Marseille, Auxerre",France,CB,WB,6.8,6.9,6.9,-5.6,1.6,1.1,0.5,60.8,2.7,0.0
Srđan Babić,0.005,0.003,0.002,4.26,1996,26.0,"World Cup, La Liga","Serbia, Almería",Serbia,CB,,5.3,6.8,6.5,5.6,1.3,0.9,0.4,58.3,1.9,0.0
Stan Braem,-0.022,-0.019,-0.003,0.24,1998,23.0,Belgian Pro League,Zulte Waregem,Belgium,ST,LW,10.8,8.5,9.2,1.7,1.1,1.4,1.0,42.9,4.1,0.0
Stan Van Dessel,-0.044,-0.052,0.008,0.45,2001,21.0,Belgian Pro League,Sint-Truiden,Belgium,WB,"AM, ST, CM",10.8,10.2,10.3,-3.4,1.1,1.0,2.5,48.7,4.0,0.0
Stanislav Kritsyuk,-0.006,-0.024,0.018,1.25,1990,31.0,Primeira Liga,Gil Vicente FC,Russia,GK,,5.2,5.0,7.3,-3.4,0.7,0.8,1.2,53.8,2.3,-5.9
Stanislav Lobotka,0.051,0.037,0.014,5.52,1994,27.0,"UCL, Serie A",Napoli,Slovakia,CM,DM,7.9,9.0,6.0,-1.8,1.0,1.7,0.4,44.0,3.9,0.0
Stanley N'Soki,0.004,0.0,0.004,2.03,1999,23.0,Bundesliga,"Club Brugge, Hoffenheim",France,CB,,6.5,9.3,8.6,-0.8,1.8,1.2,0.7,56.3,2.6,0.0
Stef Peeters,-0.044,-0.064,0.02,2.84,1992,30.0,Belgian Pro League,Eupen,Belgium,CM,"AM, DM, LM, RM",17.3,16.2,13.4,-11.9,0.8,1.5,7.4,36.2,5.4,0.0
Stefan Bajcetic,0.042,0.036,0.006,0.89,2004,17.0,"Premier League, UCL",Liverpool,Spain,CM,"DM, LW, RM, LM",8.9,8.7,9.2,-2.3,1.4,1.5,1.1,52.0,3.9,0.0
Stefan Bell,-0.024,-0.018,-0.007,2.87,1991,30.0,Bundesliga,Mainz 05,Germany,CB,,5.7,8.7,8.2,-6.8,1.8,1.3,0.5,59.4,2.0,0.0
Stefan Gartenmann,-0.014,-0.009,-0.005,0.0,1997,25.0,UEL,Midtjylland,Denmark,CB,,8.9,8.2,8.7,-3.4,1.4,1.1,1.0,52.5,3.3,0.0
Stefan Hierländer,-0.013,-0.012,-0.001,0.0,1991,31.0,UEL,Sturm Graz,Austria,RM,,10.4,9.2,9.6,-3.9,1.4,1.3,1.3,50.0,4.0,0.0
Stefan Knežević,-0.04,-0.039,-0.001,1.39,1996,25.0,Belgian Pro League,Charleroi,Switzerland,CB,,9.5,8.8,8.2,-5.4,2.1,1.5,0.7,54.4,3.2,0.0
Stefan Lainer,0.014,0.012,0.001,1.22,1992,29.0,Bundesliga,Borussia Mönchengladbach,Austria,RB,WB,8.7,11.3,10.2,-7.3,1.6,1.3,0.9,50.0,3.3,0.0
Stefan Mitrović,-0.029,-0.024,-0.005,1.96,1990,32.0,"World Cup, La Liga","Getafe, Serbia",Serbia,CB,,5.1,5.9,6.3,-3.9,1.3,0.8,0.9,61.1,1.8,0.0
Stefan Mitrović,0.005,0.008,-0.003,0.0,2002,19.0,UEL,Red Star,Serbia,RW,LM,9.8,9.6,9.1,3.2,1.0,1.0,1.0,45.3,4.0,0.0
Stefan Ortega,0.056,0.036,0.02,0.49,1992,29.0,"Premier League, UCL",Manchester City,Germany,GK,,6.3,6.0,8.1,-3.4,0.9,1.0,0.9,51.4,2.9,-4.8
Stefan Posch,0.064,0.024,0.04,4.75,1997,25.0,Serie A,"Bologna, Hoffenheim",Austria,RB,CB,9.4,12.1,11.5,9.0,1.6,1.9,1.1,49.4,3.6,0.0
Stefan Ristovski,-0.016,-0.012,-0.004,0.0,1992,30.0,UCL,Dinamo Zagreb,North Macedonia,CB,,10.2,9.9,8.8,-3.9,1.4,1.1,0.9,48.6,3.8,0.0
Stefan Savić,0.037,0.021,0.016,3.24,1991,31.0,"La Liga, UCL",Atlético Madrid,Montenegro,CB,,4.9,7.8,7.0,-4.4,1.7,1.5,0.4,60.8,2.1,0.0
Stefan de Vrij,0.053,0.027,0.027,3.48,1992,30.0,"UCL, Serie A",Inter Milan,Netherlands,CB,,4.5,6.2,6.8,-8.6,2.1,1.3,0.4,66.9,2.5,0.0
Stefano Beltrame,-0.075,-0.048,-0.028,0.85,1993,29.0,Primeira Liga,Marítimo,Italy,CM,"AM, DM, RM",13.1,9.9,9.1,-5.8,1.0,1.0,1.4,51.1,4.7,0.0
Stefano Denswil,-0.003,-0.004,0.001,0.0,1993,29.0,UEL,Trabzonspor,Suriname,CB,,6.9,8.4,8.3,-3.4,0.9,1.0,1.0,50.0,3.0,0.0
Stefano Sensi,0.002,0.005,-0.003,2.27,1995,26.0,Serie A,Monza,Italy,CM,"AM, ST",12.7,13.7,10.4,4.5,1.5,1.8,4.3,48.1,5.6,0.0
Steffen Tigges,0.028,0.017,0.011,2.55,1998,24.0,Bundesliga,Köln,Germany,ST,,10.7,7.1,8.4,1.4,0.8,0.8,0.5,44.0,3.9,0.0
Stelios Andreou,-0.061,-0.052,-0.009,1.66,2002,20.0,Belgian Pro League,Charleroi,Cyprus,CB,,5.0,5.6,6.8,-5.4,1.8,1.4,0.6,47.5,2.1,0.0
Stephan El Shaarawy,0.085,0.07,0.015,3.09,1992,29.0,"UEL, Serie A",Roma,Italy,WB,"AM, LW, ST",16.2,12.7,9.9,2.4,1.1,1.1,1.6,53.2,5.8,0.0
Stephen Eustáquio,0.063,0.035,0.027,3.12,1996,25.0,"Primeira Liga, World Cup, UCL","Porto, Canada",Canada,CM,"DM, LM",11.0,10.0,9.6,-1.6,1.5,1.7,2.3,51.7,4.6,0.0
Stephy Mavididi,0.016,0.025,-0.009,1.94,1998,24.0,Ligue 1,Montpellier,England,LW,"RW, ST",14.5,8.7,8.8,-4.1,0.8,1.5,0.6,40.9,5.0,0.0
Stevan Jovetić,0.012,0.013,-0.001,1.32,1989,32.0,Bundesliga,Hertha Berlin,Montenegro,ST,"AM, LM",14.1,10.7,9.8,2.9,0.8,0.8,0.9,40.8,5.2,0.0
Steve Cook,-0.005,-0.003,-0.002,1.28,1991,31.0,Premier League,Nottingham Forest,England,CB,,7.6,7.9,8.2,-3.9,1.4,1.0,0.7,61.9,2.7,0.0
Steve Mandanda,0.031,-0.003,0.035,4.89,1985,37.0,"World Cup, UEL, Ligue 1","France, Rennes",France,GK,,2.6,1.9,8.1,-3.4,0.3,0.3,0.3,57.1,1.2,-0.8
Steve Mounié,0.015,0.014,0.001,2.48,1994,27.0,Ligue 1,Stade Brestois,Benin,ST,,12.1,7.4,10.9,-8.4,0.6,0.7,0.5,57.9,5.0,0.0
Steve Mvoué,-0.078,-0.081,0.003,0.91,2002,20.0,Belgian Pro League,R.F.C. Seraing,Cameroon,CM,"AM, LM, RM",9.5,10.7,9.1,-0.8,1.3,1.6,0.6,52.0,3.2,0.0
Steven Alzate,-0.045,-0.032,-0.013,2.06,1998,23.0,Belgian Pro League,Standard Liège,Colombia,CM,,11.9,10.3,9.0,-1.2,1.1,1.8,0.6,54.8,3.7,0.0
Steven Berghuis,0.116,0.067,0.049,4.75,1991,30.0,"Eredivisie, World Cup, UCL","Netherlands, Ajax",Netherlands,CM,"AM, RW, LM, RM",13.8,13.5,12.7,10.6,0.6,1.5,3.5,55.7,6.2,0.0
Steven Bergwijn,0.104,0.066,0.038,5.1,1997,24.0,"Eredivisie, World Cup, UCL","Netherlands, Ajax",Netherlands,LW,"AM, RW, LM",14.8,10.6,7.9,1.4,0.5,1.0,1.3,42.9,6.6,0.0
Steven Davis,-0.029,-0.021,-0.008,0.0,1985,37.0,UCL,Rangers,Northern Ireland,CM,DM,9.3,9.8,8.8,-3.4,1.2,1.4,1.0,53.8,3.4,0.0
Steven Vitória,-0.012,-0.03,0.018,3.44,1987,35.0,"Primeira Liga, World Cup","Chaves, Canada",Canada,CB,,4.7,5.9,6.6,-0.3,1.4,0.8,0.5,60.7,2.4,0.0
Stijn Spierings,0.015,-0.013,0.027,4.68,1996,26.0,Ligue 1,Toulouse,Netherlands,CM,DM,9.7,11.3,8.6,-2.2,1.8,2.2,0.4,50.0,3.6,0.0
Stijn van Gassel,-0.146,-0.067,-0.08,0.84,1996,25.0,Eredivisie,Excelsior,Netherlands,GK,,3.9,3.0,10.0,-3.4,0.4,0.4,0.4,53.7,1.2,-2.9
Stipe Perica,-0.005,-0.003,-0.002,1.39,1995,27.0,Belgian Pro League,Standard Liège,Croatia,ST,RW,10.1,6.1,8.1,-16.1,0.7,0.8,0.7,31.3,4.1,0.0
Stipe Radić,-0.099,-0.061,-0.039,0.18,2000,22.0,Eredivisie,Fortuna Sittard,Croatia,CB,,8.6,9.3,8.3,-3.4,1.1,1.2,1.0,54.8,3.2,0.0
Stjepan Lončar,-0.067,-0.064,-0.003,1.03,1996,25.0,Belgian Pro League,Kortrijk,Bosnia and Herzegovina,CM,DM,9.9,11.6,9.3,-5.4,1.5,1.4,1.8,49.2,3.2,0.0
Stjepan Radeljić,-0.022,-0.013,-0.01,0.0,1997,24.0,UEL,Sheriff Tiraspol,Bosnia and Herzegovina,CB,,8.8,7.9,8.5,-3.9,1.8,1.4,0.9,46.5,3.4,0.0
Stole Dimitrievski,0.011,-0.001,0.012,4.87,1993,28.0,La Liga,Rayo Vallecano,North Macedonia,GK,,2.6,2.5,8.9,-3.4,0.3,0.3,0.5,59.1,1.1,1.4
Strahinja Eraković,-0.001,-0.003,0.002,0.0,2001,21.0,UEL,Red Star,Serbia,CB,RB,7.7,9.5,8.7,-4.4,1.6,1.6,0.8,48.3,3.4,0.0
Strahinja Pavlović,-0.006,-0.01,0.003,0.0,2001,21.0,"World Cup, UCL","Serbia, RB Salzburg",Serbia,CB,,7.5,10.3,9.1,-0.8,0.9,1.3,1.1,57.1,3.2,0.0
Stuart Armstrong,0.017,0.013,0.005,2.12,1992,30.0,Premier League,Southampton,Scotland,CM,"AM, RW, DM, LW, ST, LM, RM",14.8,14.0,9.4,-4.9,1.0,1.5,0.8,47.9,4.7,0.0
Stéphane Diarra,-0.017,-0.011,-0.006,1.33,1998,23.0,Ligue 1,Lorient,France,RW,"AM, LW, RM",13.0,10.1,9.6,-4.0,1.8,1.6,1.1,46.8,4.7,0.0
Suat Serdar,-0.026,-0.024,-0.003,2.41,1997,25.0,Bundesliga,Hertha Berlin,Germany,CM,"AM, DM, LM",10.4,11.0,8.4,6.8,1.5,1.3,0.6,49.5,3.7,0.0
Sulayman Marreh,-0.039,-0.038,-0.001,0.43,1996,26.0,Belgian Pro League,Gent,Gambia,CM,,8.6,7.7,8.9,-0.3,1.1,1.4,0.9,51.1,3.6,0.0
Suso,0.046,0.039,0.007,1.84,1993,28.0,"UEL, La Liga",Sevilla,Spain,AM,"RW, ST, RM",18.4,13.7,10.3,2.1,0.7,1.4,3.0,47.1,6.7,0.0
Sven Botman,0.123,0.04,0.084,7.25,2000,22.0,Premier League,Newcastle United,Netherlands,CB,,4.5,5.7,6.6,-14.5,1.3,1.1,0.4,61.7,2.2,0.0
Sven Kums,0.028,-0.02,0.048,4.32,1988,34.0,Belgian Pro League,Gent,Belgium,CM,RM,11.8,13.6,9.6,-3.1,1.1,1.2,4.3,52.3,4.0,0.0
Sven Michel,0.015,0.006,0.009,0.74,1990,32.0,"Bundesliga, UEL",Union Berlin,Germany,ST,AM,11.6,9.0,10.7,9.4,0.9,1.3,1.1,40.3,4.6,0.0
Sven Mijnans,0.014,-0.005,0.018,3.93,2000,22.0,Eredivisie,"AZ Alkmaar, Sparta Rotterdam",Netherlands,AM,"RW, LW, LM, RM, CM",12.0,9.5,9.6,2.2,1.4,1.5,1.5,46.6,5.0,0.0
Sven Nieuwpoort,-0.142,-0.078,-0.064,0.53,1993,29.0,Eredivisie,Excelsior,Netherlands,CB,,5.6,5.9,5.4,-5.8,0.9,1.1,0.6,50.8,2.0,0.0
Sven Ulreich,0.013,0.006,0.007,0.4,1988,33.0,"Bundesliga, UCL",Bayern Munich,Germany,GK,,5.7,5.4,7.8,-3.4,0.8,0.9,0.9,51.4,2.7,-1.4
Sven van Beek,-0.062,-0.05,-0.012,1.23,1994,28.0,Eredivisie,Heerenveen,Netherlands,CB,,6.6,9.1,8.6,-5.4,1.5,1.2,0.6,51.8,2.8,0.0
Syb Van Ottele,-0.071,-0.053,-0.019,1.0,2002,20.0,Eredivisie,Heerenveen,Netherlands,CB,,6.0,8.9,9.6,-1.3,1.4,1.4,1.1,45.4,2.8,0.0
Sydney van Hooijdonk,0.006,-0.004,0.01,3.73,2000,22.0,Eredivisie,Heerenveen,Netherlands,ST,RW,10.4,5.5,7.5,3.8,0.4,0.5,1.6,46.6,5.2,0.0
Sylla Sow,-0.023,-0.019,-0.004,0.64,1996,25.0,Eredivisie,Go Ahead Eagles,Netherlands,ST,"AM, DM, LW, LM, RM",13.5,9.7,9.8,-8.6,1.3,1.4,0.9,33.9,4.7,0.0
Szymon Żurkowski,-0.003,-0.005,0.003,0.63,1997,24.0,Serie A,"Fiorentina, Spezia",Poland,CM,"LM, RM",8.6,8.9,8.8,-6.8,1.2,1.2,0.9,46.2,4.1,0.0
Séamus Coleman,-0.001,-0.002,0.0,2.28,1988,33.0,Premier League,Everton,Ireland,RB,WB,7.9,9.5,9.4,-0.3,1.5,1.7,0.7,51.5,3.1,0.0
Sébastien Corchia,-0.019,-0.016,-0.002,0.97,1990,31.0,"UEL, Ligue 1",Nantes,France,RB,"LB, LW, RM, WB",8.9,8.9,10.6,-4.9,1.7,1.2,2.8,53.8,4.0,0.0
Sébastien Haller,0.103,0.098,0.005,2.65,1994,28.0,"Bundesliga, UCL",Borussia Dortmund,Côte d'Ivoire,ST,,11.1,5.7,8.5,1.6,0.6,0.8,0.5,50.0,4.7,0.0
Sékou Oumar Sylla,-0.057,-0.047,-0.011,0.21,1999,23.0,Eredivisie,Cambuur,Guinea,LB,,10.2,10.0,9.2,-3.4,1.1,1.1,1.0,46.0,3.7,0.0
Sékou Sanogo,-0.022,-0.02,-0.002,0.0,1989,33.0,UEL,Red Star,Côte d'Ivoire,DM,CM,8.7,8.2,8.7,-3.4,1.3,1.2,1.0,51.3,3.4,0.0
Sérgio Conceição,-0.066,-0.059,-0.007,0.77,1996,25.0,Belgian Pro League,"R.F.C. Seraing, Portimonense",Portugal,RB,"RW, LM, RM, CM, WB",9.4,9.7,11.6,-7.3,1.2,1.5,3.9,46.0,3.8,0.0
Søren Rieks,-0.022,-0.013,-0.008,0.0,1987,35.0,UEL,Malmö,Denmark,LM,,9.1,9.0,8.9,-3.9,1.1,1.3,1.4,46.2,3.6,0.0
Taichi Hara,-0.057,-0.055,-0.002,0.48,1999,23.0,Belgian Pro League,Sint-Truiden,Japan,ST,,9.5,7.8,9.4,-11.6,0.9,0.9,0.9,47.9,3.8,0.0
Taiwo Awoniyi,0.039,0.038,0.001,2.36,1997,24.0,Premier League,Nottingham Forest,Nigeria,ST,"AM, LW, LM",11.3,7.7,9.0,10.6,0.8,1.1,0.6,32.2,4.4,0.0
Tajon Buchanan,-0.02,-0.035,0.016,2.0,1999,23.0,"World Cup, UCL, Belgian Pro League","Club Brugge, Canada",Canada,RW,"LB, RB, RM, WB",9.4,9.4,9.2,-15.3,0.8,1.1,0.4,38.6,4.6,0.0
Takahiro Kunimoto,-0.062,-0.056,-0.006,1.16,1997,24.0,Primeira Liga,Casa Pia,Japan,RW,"AM, LW, RM, CM",11.4,10.2,10.6,-4.2,1.0,1.0,3.1,47.9,4.3,0.0
Takefusa Kubo,0.067,0.032,0.035,4.63,2001,21.0,"World Cup, UEL, La Liga","Japan, Real Sociedad",Japan,ST,"AM, RW, LW, RM",16.0,11.5,10.8,7.5,0.6,1.2,2.2,44.6,6.4,0.0
Takehiro Tomiyasu,0.053,0.045,0.008,1.19,1998,23.0,"World Cup, UEL, Premier League","Arsenal, Japan",Japan,RB,"LB, CB, WB",8.1,10.9,10.1,-7.7,1.6,2.0,1.0,51.5,3.3,0.0
Takuma Asano,0.018,0.015,0.002,2.6,1994,27.0,"World Cup, Bundesliga","VFL Bochum, Japan",Japan,RW,"AM, ST, CM",15.0,8.9,7.8,-11.5,0.8,0.8,0.7,40.7,5.3,0.0
Takumi Minamino,0.02,0.019,0.001,1.1,1995,27.0,"World Cup, UEL, Ligue 1","Monaco, Japan",Japan,LW,"AM, RW, LM, ST",13.4,9.4,10.9,-8.2,1.0,1.3,1.4,46.3,5.1,0.0
Tammy Abraham,0.042,0.01,0.031,3.72,1997,24.0,"UEL, Serie A",Roma,England,ST,,13.9,7.7,9.3,-18.2,0.5,0.9,0.4,53.1,5.8,0.0
Tanguy Coulibaly,0.045,0.032,0.013,0.56,2001,21.0,Bundesliga,Stuttgart,France,RW,"AM, WB",11.4,9.9,9.9,4.0,1.2,1.7,1.3,43.6,4.6,0.0
Tanguy Ndombele,0.046,0.036,0.009,1.4,1996,25.0,"UCL, Serie A",Napoli,France,CM,"DM, RM, LM",10.5,10.9,10.1,-2.6,1.3,1.1,0.8,57.4,5.3,0.0
Tanguy Nianzou,0.023,0.009,0.014,2.13,2002,20.0,"UEL, La Liga",Sevilla,France,CB,,5.5,8.1,6.8,2.7,1.5,1.4,0.5,60.9,2.8,0.0
Tanguy Zoukrou,-0.022,-0.008,-0.015,0.63,2003,19.0,Ligue 1,Troyes,France,CB,,7.9,7.7,8.0,-3.4,1.0,1.4,0.9,50.0,2.9,0.0
Taras Stepanenko,-0.038,-0.032,-0.007,0.0,1989,32.0,UCL,Shakhtar Donetsk,Ukraine,DM,CM,9.0,8.7,8.8,-4.4,1.7,1.8,0.8,57.4,3.3,0.0
Tarik Tissoudali,0.025,0.023,0.002,0.38,1993,29.0,Belgian Pro League,Gent,Morocco,ST,WB,11.6,9.5,8.8,-11.9,1.0,1.1,1.0,50.0,4.5,0.0
Tariq Lamptey,0.039,0.027,0.012,0.76,2000,21.0,"World Cup, Premier League","Ghana, Brighton",Ghana,RB,"RW, WB",9.5,11.0,10.3,-4.9,1.4,1.4,0.8,43.2,4.4,0.0
Tatsuhiro Sakamoto,-0.078,-0.078,-0.001,2.07,1996,25.0,Belgian Pro League,Oostende,Japan,WB,"AM, RW, LW, LM, RM",13.2,9.7,9.7,-10.8,1.0,1.6,2.6,50.6,4.4,0.0
Taylor Booth,-0.064,-0.058,-0.006,1.4,2001,21.0,Eredivisie,Utrecht,United States,RW,"DM, LW, LM, RM, CM",11.5,11.1,10.4,-4.0,0.9,1.2,2.7,46.0,4.9,0.0
Teddy Alloh,-0.055,-0.047,-0.008,0.35,2002,20.0,Belgian Pro League,Eupen,France,LB,"CB, WB",8.2,8.4,9.1,-3.4,1.4,1.1,1.0,42.6,3.3,0.0
Teddy Teuma,0.013,-0.016,0.029,3.95,1993,28.0,"UEL, Belgian Pro League",Union Saint-Gilloise,Malta,CM,AM,15.7,14.5,13.2,6.7,1.3,1.7,6.1,48.5,5.6,0.0
Terem Moffi,0.067,0.052,0.015,5.16,1999,23.0,Ligue 1,"Nice, Lorient",Nigeria,ST,,13.1,6.5,6.9,7.0,0.5,0.7,0.4,35.0,5.0,0.0
Tesfaldet Tekie,-0.065,-0.063,-0.002,0.31,1997,25.0,Eredivisie,Go Ahead Eagles,Sweden,DM,,8.9,9.9,9.3,-3.9,1.2,1.2,1.0,44.8,3.6,0.0
Tete Morente,0.021,0.01,0.01,3.2,1996,25.0,La Liga,Elche,Spain,CM,"RW, RB, LW, ST, LM, RM, WB",12.5,10.5,9.5,-3.7,1.4,1.3,1.0,57.8,4.5,0.0
Tetê,0.041,0.034,0.007,3.14,2000,22.0,Ligue 1,"Lyon, Leicester City",Brazil,RW,"CB, LW, RM",12.1,11.1,9.9,1.3,1.1,1.2,1.8,38.9,5.2,0.0
Teun Koopmeiners,0.035,0.009,0.026,4.74,1998,24.0,"World Cup, Serie A","Netherlands, Atalanta",Netherlands,CM,"AM, DM",14.1,11.6,11.7,12.4,1.0,1.2,5.1,57.8,5.1,0.0
Theo Bongonda,-0.01,-0.013,0.002,2.54,1995,26.0,La Liga,Cádiz,DR Congo,RW,"AM, RM, LM",12.1,11.6,8.9,-8.7,0.7,1.3,1.3,50.8,4.9,0.0
Theo Hernández,0.091,0.027,0.064,5.76,1997,24.0,"UCL, World Cup, Serie A","AC Milan, France",France,LB,WB,10.8,11.9,10.3,-3.7,1.0,1.5,3.2,61.0,5.4,0.0
Theo Walcott,-0.003,-0.005,0.002,1.54,1989,33.0,Premier League,Southampton,England,RW,"AM, ST, RM",11.8,7.9,8.1,-4.0,1.1,1.0,0.7,51.0,4.0,0.0
Thiago,-0.013,-0.012,-0.002,0.0,2001,21.0,UEL,Ludogorets,Brazil,ST,,9.9,7.7,9.4,-4.9,0.9,1.1,1.0,47.9,3.8,0.0
Thiago Alcántara,0.053,0.042,0.011,2.24,1991,31.0,"Premier League, UCL",Liverpool,Spain,CM,"DM, RM, LM",11.6,11.8,9.3,-6.3,1.7,1.9,0.5,44.2,4.6,0.0
Thiago Mendes,-0.005,-0.01,0.004,2.77,1992,30.0,Ligue 1,Lyon,Brazil,CM,"CB, DM, RM",7.1,10.7,9.3,-1.8,2.1,1.4,0.7,57.9,3.0,0.0
Thiago Silva,0.099,0.034,0.065,5.01,1984,37.0,"World Cup, Premier League, UCL","Chelsea, Brazil",Brazil,CB,,5.3,6.7,6.7,-14.1,1.6,1.2,0.5,65.5,2.5,0.0
Thibault De Smet,-0.015,-0.013,-0.002,2.24,1998,24.0,Ligue 1,Reims,Belgium,LB,,7.3,9.8,10.1,-3.4,1.2,1.1,1.0,66.6,2.5,0.0
Thibault Peyre,-0.067,-0.047,-0.02,1.07,1992,29.0,Belgian Pro League,Mechelen,France,CB,,5.9,6.8,8.0,2.7,1.9,1.6,0.6,61.5,2.4,0.0
Thibault Vlietinck,-0.03,-0.031,0.001,0.35,1997,24.0,Belgian Pro League,OH Leuven,Belgium,RW,"LW, ST, LM",11.5,9.6,9.3,-4.9,1.0,1.0,1.6,47.8,4.5,0.0
Thibaut Courtois,0.101,0.029,0.072,6.01,1992,30.0,"World Cup, La Liga, UCL","Real Madrid, Belgium",Belgium,GK,,1.8,1.7,6.7,-3.4,0.4,0.4,0.6,63.8,1.1,-7.7
Thibo Somers,-0.006,-0.032,0.027,3.52,1999,23.0,Belgian Pro League,Cercle Brugge,Belgium,WB,"AM, RW",11.8,8.3,10.2,-4.7,1.4,1.8,1.3,49.6,4.1,0.0
Thierno Balde,-0.049,-0.029,-0.019,2.17,2002,20.0,Ligue 1,Troyes,France,RB,"RM, WB",10.4,10.1,8.5,-4.9,1.3,1.0,0.8,39.4,3.5,0.0
Thierry Ambrose,-0.067,-0.068,0.001,1.98,1997,25.0,Belgian Pro League,Oostende,Guadeloupe,ST,"AM, RW, LW",18.0,13.2,11.5,-2.8,0.5,0.8,0.6,49.1,5.7,0.0
Thierry Correia,0.04,0.009,0.031,3.39,1999,23.0,La Liga,Valencia,Portugal,RB,RW,9.3,11.2,11.5,-4.9,1.4,2.5,0.7,52.6,3.8,0.0
Thierry Lutonda,-0.099,-0.073,-0.026,1.58,2000,21.0,Eredivisie,RKC Waalwijk,Belgium,LB,"CB, WB",8.2,8.7,10.3,-6.0,1.7,1.8,0.5,46.1,2.9,0.0
Thijmen Blokzijl,-0.095,-0.07,-0.025,0.79,2005,17.0,Eredivisie,Groningen,Netherlands,CB,,7.3,9.8,8.2,-5.4,1.0,1.3,0.7,45.2,2.6,0.0
