Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Noah Okafor,0.017,0.019,-0.002,0.0,2000,21.0,UCL,RB Salzburg,Switzerland,ST,,11.5,9.4,9.2,-0.5,1.0,1.0,1.0,48.8,3.9,0.0
Nolito,0.013,0.001,0.012,2.06,1986,34.0,La Liga,Celta Vigo,Spain,ST,LM,11.3,9.4,8.6,-6.8,1.0,1.2,0.8,49.2,3.6,0.0
Noni Madueke,-0.021,-0.019,-0.003,1.0,2002,19.0,"Eredivisie, UEL",PSV,England,RW,LW,10.9,11.4,10.2,-6.5,0.9,1.2,0.7,52.2,4.9,0.0
Norbert Gyömbér,0.016,-0.018,0.034,3.88,1992,29.0,Serie A,Salernitana,Slovakia,CB,RB,5.9,7.3,8.2,-6.1,2.0,1.5,0.5,59.1,2.2,0.0
Norbert Haymamba,-0.038,-0.03,-0.008,0.3,1999,22.0,Primeira Liga,Arouca,Cameroon,GK,,7.9,7.7,8.5,-3.1,1.1,1.0,1.0,51.3,3.1,7.2
Nordi Mukiele,0.055,0.029,0.025,3.32,1997,23.0,"Bundesliga, UCL",RB Leipzig,France,WB,"RW, CB, RB, RM",8.4,8.9,11.4,-7.2,1.7,1.3,0.7,61.9,3.6,0.0
Noussair Mazraoui,0.096,0.036,0.06,4.12,1997,23.0,"Eredivisie, UCL",Ajax,Morocco,RB,CB,10.8,12.2,9.8,-1.7,1.1,1.9,0.5,55.5,4.9,0.0
Noë Dussenne,-0.016,-0.046,0.03,2.19,1992,29.0,Belgian Pro League,Standard Liège,Belgium,CB,,5.8,8.0,8.6,-7.0,2.0,1.6,0.5,59.4,2.5,0.0
Nuno Gonçalo Moreira,0.003,-0.024,0.027,2.39,1999,22.0,Primeira Liga,Vizela,Portugal,LW,"RW, LM, RM",14.2,12.2,10.4,-14.0,1.4,1.2,3.6,41.5,6.5,0.0
Nuno Lima,-0.03,-0.026,-0.004,1.12,2001,20.0,Primeira Liga,Paços de Ferreira,Portugal,CB,,7.4,7.5,8.3,-5.6,1.5,1.3,0.6,57.3,3.0,0.0
Nuno Mendes,0.052,0.019,0.033,3.15,2002,19.0,"Ligue 1, UCL","Paris Saint-Germain, Sporting CP",Portugal,LB,"LM, WB",8.8,7.7,9.8,-5.6,1.4,1.8,1.2,50.8,3.8,0.0
Nuno Santos,0.059,0.027,0.031,3.86,1995,26.0,"Primeira Liga, UCL",Sporting CP,Portugal,WB,"AM, LW, LM",14.1,12.1,11.0,1.5,1.4,1.2,1.7,50.8,5.4,0.0
Nuno Santos,-0.018,-0.034,0.017,2.9,1999,22.0,Primeira Liga,Paços de Ferreira,Portugal,AM,"RW, DM, ST, LM, RM, CM",14.3,13.9,9.4,5.7,1.4,0.8,2.4,46.5,4.4,0.0
Nuno Sequeira,-0.015,-0.017,0.002,0.56,1990,30.0,"Primeira Liga, UEL",Braga,Portugal,LB,CB,10.1,9.7,10.4,-3.6,1.5,1.3,1.3,57.9,3.7,0.0
Nuno Tavares,0.075,0.06,0.014,2.31,2000,21.0,Premier League,Arsenal,Portugal,LB,LW,9.1,10.0,10.4,-7.1,1.2,1.4,0.7,50.6,4.3,0.0
Nélson Semedo,0.04,-0.002,0.042,3.6,1993,27.0,Premier League,Wolves,Portugal,RM,"RB, WB",10.6,11.3,10.3,-10.5,1.2,1.8,0.7,42.4,3.5,0.0
Néstor Araujo,0.017,-0.006,0.023,3.96,1991,29.0,La Liga,Celta Vigo,Mexico,CB,,5.1,8.4,6.8,-4.6,1.2,0.8,0.4,55.1,1.8,0.0
Núrio Fortuna,-0.007,-0.029,0.022,2.35,1995,26.0,Belgian Pro League,Gent,Angola,WB,LB,8.5,9.7,9.6,-3.3,2.0,1.4,0.6,54.7,3.7,0.0
Obite N'Dicka,0.031,-0.0,0.031,4.63,1999,21.0,"Bundesliga, UEL",Eintracht Frankfurt,Côte d'Ivoire,CB,,5.6,7.7,7.3,3.1,1.8,1.2,0.4,60.2,2.0,0.0
Oday Dabbagh,0.008,0.015,-0.007,0.99,1998,22.0,Primeira Liga,Arouca,Palestine,ST,"AM, RW, LW, RM",14.7,8.5,9.1,-3.0,1.1,1.1,1.0,42.6,5.2,0.0
Odilon Kossonou,0.05,0.017,0.032,3.16,2001,20.0,"Bundesliga, UEL",Bayer Leverkusen,Côte d'Ivoire,CB,"RB, ST",5.8,7.1,8.6,-3.6,1.4,1.1,0.5,52.1,2.1,0.0
Odisseas Vlachodimos,-0.008,-0.024,0.017,3.81,1994,27.0,"Primeira Liga, UCL",Benfica,Greece,GK,,2.2,1.9,6.4,-3.1,0.3,0.4,0.4,63.8,1.0,-6.2
Odsonne Édouard,0.045,0.018,0.027,2.71,1998,23.0,Premier League,Crystal Palace,France,ST,"LW, LM",14.7,9.6,8.9,-4.8,0.6,1.0,0.5,47.1,4.3,0.0
Ofir Marciano,-0.092,-0.064,-0.028,0.74,1989,31.0,Eredivisie,Feyenoord,Israel,GK,,4.1,4.0,8.6,-3.1,0.7,0.6,0.9,51.3,2.0,1.4
Ogechika Heil,-0.091,-0.083,-0.008,0.5,2000,20.0,Eredivisie,Go Ahead Eagles,Germany,LW,"ST, LM, RM, CM",12.0,10.0,9.3,-2.5,1.2,1.4,0.8,44.3,4.8,0.0
Oghenekaro Etebo,0.006,0.003,0.003,0.58,1995,25.0,Premier League,Watford,Nigeria,DM,CM,9.0,9.3,7.7,-3.6,1.3,1.5,1.0,52.5,3.3,0.0
Ohis Felix Uduokhai,-0.041,-0.011,-0.03,0.84,1997,23.0,Bundesliga,Augsburg,Germany,CB,"LB, WB",7.6,9.5,8.8,-4.1,1.3,1.1,0.8,57.7,2.8,0.0
Oier Sanjurjo,-0.007,0.006,-0.013,1.01,1986,35.0,La Liga,Osasuna,Spain,CM,"DM, RM",9.5,9.3,9.1,-1.5,0.9,1.1,1.0,53.4,3.5,0.0
Oier Zarraga,0.017,0.005,0.012,1.77,1999,22.0,La Liga,Athletic Bilbao,Spain,CM,RM,10.4,11.0,8.5,-5.6,1.7,0.9,0.6,46.7,3.7,0.0
Oihan Sancet,0.046,0.027,0.019,2.46,2000,21.0,La Liga,Athletic Bilbao,Spain,ST,,15.7,10.3,9.4,8.7,0.8,0.9,0.7,41.7,5.2,0.0
Okay Yokuşlu,-0.001,0.002,-0.004,0.84,1994,27.0,La Liga,"Getafe, Celta Vigo",Turkey,CB,"DM, CM",7.6,7.9,8.0,-5.1,1.3,1.4,0.8,55.7,3.2,0.0
Ola Aina,0.026,0.002,0.024,2.29,1996,24.0,Serie A,Torino,Nigeria,WB,,10.7,11.3,10.8,-4.1,1.9,1.4,0.9,44.9,4.2,0.0
Oleg Reabciuk,-0.031,-0.021,-0.01,0.0,1998,23.0,UEL,Olympiacos,Moldova,LB,,10.6,10.2,9.7,1.5,1.4,1.2,0.8,51.8,3.4,0.0
Oleksandr Syrota,-0.004,-0.007,0.002,0.0,2000,21.0,UCL,Dynamo Kyiv,Ukraine,CB,,7.8,8.3,8.5,-4.1,1.4,1.3,0.9,51.3,2.8,0.0
Oleksandr Zinchenko,0.168,0.098,0.07,2.78,1996,24.0,"Premier League, UCL",Manchester City,Ukraine,LB,,10.7,12.2,10.1,-7.4,1.7,1.4,1.1,51.7,4.5,0.0
Oleksandr Zubkov,-0.006,-0.003,-0.003,0.0,1996,24.0,UEL,Ferencváros,Ukraine,LW,,10.4,9.0,10.2,-4.6,1.3,1.4,2.1,51.3,4.1,0.0
Olimpiu Moruțan,-0.026,-0.022,-0.004,0.0,1999,22.0,UEL,Galatasaray,Romania,RW,"RM, CM",11.0,10.4,10.1,-4.1,1.2,1.3,1.3,50.0,3.6,0.0
Oliver Baumann,-0.004,0.007,-0.011,4.03,1990,31.0,Bundesliga,Hoffenheim,Germany,GK,,2.6,2.5,7.4,-3.1,0.4,0.3,0.6,59.9,1.2,5.9
Oliver Skipp,0.038,0.012,0.026,2.26,2000,20.0,Premier League,Tottenham Hotspur,England,CM,DM,8.4,10.5,7.8,-4.1,1.3,1.6,0.6,51.7,3.3,0.0
Olivier Boscagli,0.032,-0.001,0.033,3.85,1997,23.0,"Eredivisie, UEL",PSV,France,CB,"DM, CM",6.4,11.2,10.1,9.6,2.4,1.1,1.1,58.1,2.8,0.0
Olivier Deman,-0.019,-0.046,0.027,2.34,2000,21.0,Belgian Pro League,Cercle Brugge,Belgium,RW,"AM, LW, ST, LM, CM",14.0,7.5,9.1,-12.7,1.1,1.7,0.6,38.6,4.9,0.0
Olivier Giroud,0.05,0.031,0.019,3.34,1986,34.0,"UCL, Serie A",AC Milan,France,ST,,11.1,4.8,9.1,-1.1,0.6,0.9,0.7,62.8,4.9,0.0
Olivier Verdon,-0.007,-0.004,-0.003,0.0,1995,25.0,UEL,Ludogorets,Benin,CB,,8.5,9.2,8.3,-3.1,1.5,1.3,1.0,53.1,3.0,0.0
Ollie Watkins,0.071,0.05,0.021,5.67,1995,25.0,Premier League,Aston Villa,England,ST,LW,12.9,8.3,8.9,-5.3,0.8,0.8,0.4,42.4,5.2,0.0
Omar Alderete,0.025,-0.004,0.029,3.79,1996,24.0,La Liga,Valencia,Paraguay,CB,,6.0,8.8,10.5,2.9,1.6,1.6,0.5,60.4,2.2,0.0
Omar Colley,0.007,-0.023,0.03,3.97,1992,28.0,Serie A,Sampdoria,Gambia,CB,,4.7,7.9,7.2,-8.8,2.9,1.5,0.4,56.9,2.2,0.0
Omar Govea,-0.032,-0.033,0.0,0.4,1996,25.0,Belgian Pro League,Zulte Waregem,Mexico,AM,,9.1,9.9,9.8,-6.5,1.1,1.4,1.3,44.5,4.0,0.0
Omar Marmoush,0.0,-0.026,0.026,2.22,1999,22.0,Bundesliga,"Wolfsburg, Stuttgart",Egypt,LW,"AM, RW, ST",13.9,8.5,10.3,-8.5,0.8,1.2,4.1,49.0,6.5,0.0
Omar Mascarell,-0.04,-0.039,-0.001,2.69,1993,28.0,La Liga,Elche,Equatorial Guinea,CM,"CB, DM",3.8,8.3,6.5,-3.1,0.4,0.4,0.4,50.0,1.2,0.0
Omar Richards,0.035,0.035,0.0,0.73,1998,23.0,"Bundesliga, UCL",Bayern Munich,England,LB,RW,9.0,8.6,9.2,-4.6,1.2,1.9,1.2,47.8,4.5,0.0
Ondrej Duda,0.02,-0.009,0.029,2.47,1994,26.0,Bundesliga,Köln,Slovakia,AM,"ST, CM",13.6,9.9,9.8,-10.8,1.2,1.1,1.4,46.6,5.2,0.0
Ondřej Čelůstka,-0.006,-0.008,0.003,0.0,1989,32.0,UEL,Sparta Prague,Czechia,CB,,8.2,8.4,8.4,-3.1,1.1,0.9,1.0,45.9,3.2,0.0
Opa Nguette,-0.024,-0.019,-0.005,1.25,1994,27.0,Ligue 1,Metz,Senegal,ST,"AM, RW, LM, RM, CM",12.9,10.1,10.1,-3.8,0.8,1.4,0.7,47.6,4.7,0.0
Orel Mangala,0.003,-0.021,0.024,2.62,1998,23.0,Bundesliga,Stuttgart,Belgium,CM,"AM, LM, RM",12.3,9.3,8.4,-8.0,1.0,0.9,0.5,43.1,4.0,0.0
Orestis Kiomourtzoglou,-0.021,-0.052,0.031,2.3,1998,23.0,Eredivisie,Heracles Almelo,Germany,DM,CM,10.0,8.5,8.8,-5.1,1.7,1.9,0.7,51.6,3.9,0.0
Oriol Busquets,-0.01,-0.001,-0.009,0.26,1999,22.0,Ligue 1,Clermont Foot,Spain,DM,CM,9.7,9.0,8.8,-3.6,1.2,1.3,1.1,45.3,3.5,0.0
Oriol Romeu,0.019,0.003,0.016,4.43,1991,29.0,Premier League,Southampton,Spain,CM,DM,11.4,10.6,8.4,-0.0,1.8,1.5,0.4,56.6,3.6,0.0
Orkun Kökçü,0.069,0.038,0.031,5.02,2000,20.0,Eredivisie,Feyenoord,Turkey,DM,CM,15.6,16.7,11.5,-0.5,0.8,1.1,10.1,40.1,7.6,0.0
Osama Rashid,-0.039,-0.032,-0.007,0.64,1992,29.0,Primeira Liga,Vizela,Iraq,DM,"LM, RM",10.5,9.6,9.6,-6.5,1.4,1.2,1.4,43.9,4.2,0.0
Osaze Urhoghide,-0.057,-0.056,-0.002,0.56,2000,21.0,"UEL, Belgian Pro League","Oostende, Celtic",Netherlands,CB,,7.9,9.0,8.2,-4.1,2.1,1.6,0.8,56.4,2.8,0.0
Oscar Barreto,-0.031,-0.023,-0.008,0.41,1993,28.0,Primeira Liga,Santa Clara,Colombia,LW,RW,11.3,9.3,9.4,-8.4,1.3,1.6,1.8,43.3,4.6,0.0
Oscar Estupiñan,0.023,0.013,0.009,3.37,1996,24.0,Primeira Liga,Vitória,Colombia,ST,,6.5,5.7,7.6,1.2,0.6,0.7,0.4,46.8,4.0,0.0
Osman Bukari,-0.008,-0.005,-0.003,1.33,1998,22.0,Ligue 1,Nantes,Ghana,RW,"LW, ST, RM, CM",13.8,10.2,9.2,-0.0,1.1,1.1,0.7,46.6,4.3,0.0
Othman Boussaid,-0.056,-0.058,0.001,1.19,2000,21.0,Eredivisie,Utrecht,Belgium,LW,"RW, DM, ST, RM",13.6,10.9,10.0,-13.4,1.6,0.9,1.8,50.0,4.3,0.0
Otávio,0.048,0.028,0.019,2.01,1994,27.0,Ligue 1,Bordeaux,Brazil,CM,DM,9.4,8.8,7.6,-5.1,1.6,1.8,0.7,45.1,3.4,0.0
Otávio,0.06,0.029,0.031,4.9,1995,26.0,"Primeira Liga, UCL",Porto,Portugal,CM,"RW, DM, LM, RM",16.2,12.7,11.9,-18.7,1.0,2.2,2.7,44.1,7.0,0.0
Oualid El Hajjam,-0.018,-0.009,-0.009,1.33,1991,30.0,Ligue 1,Troyes,Morocco,CB,"LB, RB",8.9,8.1,9.7,-1.5,1.9,1.2,0.7,47.2,3.3,0.0
Oumar Solet,-0.008,-0.001,-0.007,0.0,2000,21.0,UCL,RB Salzburg,France,CB,,8.8,8.8,8.1,-3.6,1.3,1.0,1.0,45.9,3.1,0.0
Ouparine Djoco,0.01,-0.016,0.025,3.1,1998,23.0,Ligue 1,Clermont Foot,Guinea-Bissau,GK,,3.9,3.5,8.4,-3.1,0.5,0.4,0.4,50.0,1.5,9.3
Ousmane Dembélé,0.114,0.074,0.04,3.19,1997,24.0,"UEL, La Liga",Barcelona,France,RW,"LW, WB",18.3,14.0,13.1,-12.8,0.9,1.1,3.0,47.9,6.9,0.0
Oussama Darfalou,-0.029,-0.037,0.008,1.65,1993,27.0,Eredivisie,"Zwolle, Vitesse",Algeria,ST,,11.3,7.9,9.1,-12.9,0.6,0.6,0.6,44.5,4.6,0.0
Oussama Idrissi,0.043,0.028,0.015,1.76,1996,25.0,La Liga,"Cádiz, Sevilla",Morocco,LW,"AM, LM",14.9,11.1,9.4,-8.0,0.9,0.9,2.2,40.1,4.9,0.0
Oussama Tannane,-0.05,-0.048,-0.002,0.21,1994,27.0,Eredivisie,Vitesse,Morocco,AM,ST,11.9,10.9,9.8,-5.1,1.2,1.3,2.1,47.5,4.8,0.0
Ousseynou Ba,-0.003,0.001,-0.004,0.0,1995,25.0,UEL,Olympiacos,Senegal,CB,,9.2,8.6,8.7,-3.6,1.5,1.2,1.0,59.4,3.4,0.0
Owen Wijndal,-0.034,-0.037,0.004,3.04,1999,21.0,Eredivisie,AZ Alkmaar,Netherlands,LB,,11.8,10.6,9.4,-6.7,1.3,1.1,0.9,47.6,4.0,0.0
Ozan Kabak,0.003,0.001,0.002,1.3,2000,21.0,Premier League,Norwich City,Turkey,CB,,8.6,8.3,8.3,-4.6,1.7,1.0,0.7,47.1,3.1,0.0
Ozan Tufan,-0.008,0.002,-0.01,0.44,1995,26.0,Premier League,Watford,Turkey,CM,"AM, DM",9.4,9.5,9.0,-6.1,1.2,1.1,1.3,43.8,3.4,0.0
Pablo,-0.002,0.007,-0.009,0.0,1991,30.0,UEL,Lokomotiv Moscow,Brazil,CB,,9.5,9.3,8.7,-4.6,1.8,1.0,1.4,53.8,3.8,0.0
Pablo Fornals,0.039,0.009,0.029,4.7,1996,25.0,"UEL, Premier League",West Ham,Spain,LW,"AM, RW",16.0,12.7,10.9,-2.8,1.5,1.3,1.9,44.7,5.3,0.0
Pablo Galdames Millán,-0.026,-0.019,-0.007,1.22,1996,24.0,Serie A,Genoa,Chile,CM,"AM, DM, LM",10.9,9.5,9.0,-5.6,1.1,1.3,2.4,42.2,3.9,0.0
Pablo Maffeo,0.047,-0.01,0.057,5.13,1997,24.0,La Liga,Mallorca,Spain,RB,LB,10.8,8.7,11.6,-6.2,1.8,1.8,0.8,50.7,4.2,0.0
Pablo Martínez,0.004,-0.0,0.005,0.93,1998,23.0,La Liga,Levante,Spain,CM,"LM, RM",9.7,8.6,10.0,-5.6,1.8,1.3,0.8,49.2,3.8,0.0
Pablo Marí,0.003,0.004,-0.002,2.15,1993,27.0,Serie A,"Udinese, Arsenal",Spain,CB,,5.0,5.8,9.7,2.9,1.7,1.1,1.7,60.5,2.7,0.0
Pablo Piatti,0.001,0.002,-0.001,0.44,1989,32.0,La Liga,Elche,Argentina,ST,"LM, RM",10.2,8.2,9.1,-4.1,1.2,1.3,1.0,50.0,3.9,0.0
Pablo Rosario,0.048,0.008,0.04,4.79,1997,24.0,Ligue 1,Nice,Netherlands,CM,CB,9.5,11.0,7.9,-8.8,1.6,1.5,0.4,55.4,3.2,0.0
Pablo Santos,-0.039,-0.034,-0.005,1.33,1992,29.0,Primeira Liga,Moreirense,Brazil,CB,,6.6,7.4,7.7,-1.5,2.1,1.4,0.8,51.7,2.9,0.0
Pablo Sarabia,0.091,0.06,0.031,4.34,1992,29.0,"Primeira Liga, UCL","Paris Saint-Germain, Sporting CP",Spain,AM,"RW, LW, ST",13.8,9.8,12.5,3.7,0.7,0.5,4.8,36.2,6.2,0.0
Paco Alcácer,0.036,0.039,-0.003,1.3,1993,27.0,"La Liga, UCL",Villarreal,Spain,ST,,9.8,6.5,8.3,-14.5,1.1,1.0,0.9,37.4,4.0,0.0
Panagiotis Retsos,0.017,0.011,0.006,0.14,1998,22.0,"UEL, Serie A","Hellas Verona, Bayer Leverkusen",Greece,CB,"RB, LW, WB",9.2,9.5,8.9,-3.6,1.5,1.1,1.1,51.3,3.7,0.0
Pantelis Hatzidiakos,-0.016,-0.054,0.038,2.67,1997,24.0,Eredivisie,AZ Alkmaar,Greece,CB,RB,5.5,9.0,7.9,-5.1,1.2,0.8,0.5,53.8,2.2,0.0
Paolo Ghiglione,0.01,-0.001,0.011,0.88,1997,24.0,Serie A,Genoa,Italy,WB,RB,9.5,9.8,11.4,-6.1,1.5,1.6,1.6,49.0,3.5,0.0
Papa Ndiaga Yade,-0.019,-0.018,-0.001,0.86,2000,21.0,Ligue 1,Metz,Mauritania,WB,"LB, LW, LM, RM",10.9,11.1,10.3,-4.1,1.4,1.4,1.1,47.8,3.7,0.0
Pape Abou Cissé,-0.014,-0.007,-0.007,0.0,1995,25.0,UEL,Olympiacos,Senegal,CB,,7.6,8.5,9.2,-5.1,1.6,1.5,0.8,54.2,2.9,0.0
Pape Gueye,0.064,0.016,0.047,2.86,1999,22.0,"UEL, Ligue 1",Marseille,Senegal,DM,"LB, AM, LM, CM",8.8,9.5,8.8,-12.2,1.9,1.4,0.5,56.7,4.8,0.0
Pape Habib Guèye,-0.012,-0.015,0.002,1.31,1999,21.0,Belgian Pro League,Kortrijk,Senegal,ST,,11.0,8.1,10.2,-3.3,0.8,0.9,0.7,49.4,4.3,0.0
Pape Matar Sarr,-0.029,-0.032,0.003,2.49,2002,18.0,Ligue 1,Metz,Senegal,CM,"AM, DM, LM, RM",14.7,12.7,8.7,-8.0,1.5,1.3,0.8,49.5,4.2,0.0
Papu Gómez,0.041,0.01,0.032,3.03,1988,33.0,"La Liga, UCL",Sevilla,Argentina,LW,"AM, ST, LM, RM",13.8,13.9,8.8,9.1,0.8,0.9,1.4,39.5,5.6,0.0
Pascal Groß,0.049,0.009,0.041,3.57,1991,30.0,Premier League,Brighton,Germany,CM,"AM, DM, RM, WB",12.5,12.4,11.1,-3.3,1.2,1.0,6.9,45.9,4.7,0.0
Pascal Stenzel,0.019,0.006,0.013,1.38,1996,25.0,Bundesliga,Stuttgart,Germany,RB,"CB, WB",8.8,10.5,9.4,-4.1,1.4,1.3,1.7,50.8,3.2,0.0
Pascal Struijk,0.046,0.019,0.027,3.56,1999,21.0,Premier League,Leeds United,Netherlands,CB,"LB, DM, CM",6.5,7.9,7.6,-4.9,1.6,1.8,0.5,50.4,2.4,0.0
Pasquale Mazzocchi,-0.033,-0.033,0.0,2.85,1995,26.0,Serie A,"Salernitana, Venezia",Italy,RB,"LB, WB",9.1,11.9,10.8,-5.1,1.6,1.4,1.6,51.9,2.8,0.0
Pathé Ciss,0.018,0.018,0.0,1.67,1994,27.0,La Liga,Rayo Vallecano,Senegal,DM,"AM, CM",10.1,9.4,7.9,-1.5,2.3,1.4,1.0,56.5,3.7,0.0
Patric,0.09,0.042,0.048,3.4,1993,28.0,"UEL, Serie A",Lazio,Spain,CB,RB,5.7,6.4,6.7,-3.8,1.2,1.1,0.5,40.3,2.4,0.0
Patrick,-0.015,-0.016,0.001,0.55,1997,24.0,Primeira Liga,Estoril,Brazil,CB,,8.4,12.0,8.9,-7.4,1.5,1.4,1.5,49.3,3.3,0.0
Patrick Bamford,0.032,0.029,0.003,0.91,1993,27.0,Premier League,Leeds United,England,ST,LW,10.5,8.0,7.7,-7.2,1.0,0.8,0.9,41.9,4.3,0.0
Patrick Berg,-0.004,-0.006,0.003,0.41,1997,23.0,Ligue 1,Lens,Norway,CM,"AM, CB, DM",9.0,9.0,9.3,-3.1,1.3,1.4,1.0,52.5,3.4,0.0
Patrick Cutrone,0.007,0.005,0.002,2.03,1998,23.0,Serie A,Empoli,Italy,ST,,9.0,6.4,8.1,-5.7,0.9,0.7,0.6,36.1,4.5,0.0
Patrick Herrmann,0.033,0.025,0.009,1.23,1991,30.0,Bundesliga,Borussia Mönchengladbach,Germany,WB,"AM, RW",11.8,8.9,10.6,-8.4,1.2,1.2,3.1,46.8,4.6,0.0
Patrick Joosten,-0.066,-0.063,-0.003,1.15,1996,25.0,Eredivisie,"Cambuur, Groningen",Netherlands,RW,"AM, LW, ST, LM",11.5,9.2,8.7,-1.5,0.8,1.1,1.3,46.5,4.1,0.0
Patrick Osterhage,-0.013,-0.018,0.005,0.78,2000,21.0,Bundesliga,VFL Bochum,Germany,CM,"DM, LM, RM",9.2,7.9,8.7,-4.6,1.5,1.2,1.1,50.8,3.4,0.0
Patrick Vroegh,-0.079,-0.073,-0.006,0.52,1999,21.0,Eredivisie,Vitesse,Netherlands,CM,"AM, LM",9.6,8.3,10.3,-7.4,1.1,1.1,1.4,39.5,3.5,0.0
Patrick Wimmer,-0.023,-0.054,0.031,2.49,2001,20.0,Bundesliga,Arminia Bielefeld,Austria,RW,"ST, RM, CM",18.1,12.9,12.6,-5.7,1.4,1.6,3.5,45.7,5.9,0.0
Patrick van Aanholt,-0.035,-0.02,-0.016,0.0,1990,30.0,UEL,Galatasaray,Netherlands,LB,,9.4,9.3,9.3,-4.1,1.5,1.3,2.8,51.3,3.5,0.0
Patrik Hrošovský,0.019,0.006,0.013,3.16,1992,29.0,"UEL, Belgian Pro League",Genk,Slovakia,CM,"DM, LM, RM",8.9,10.2,9.0,8.1,1.5,1.5,1.7,45.4,4.1,0.0
Patrik Schick,0.14,0.121,0.019,5.08,1996,25.0,"Bundesliga, UEL",Bayer Leverkusen,Czechia,ST,,11.0,5.3,7.8,14.8,0.6,0.5,0.8,44.1,5.2,0.0
Patrik Wålemark,-0.039,-0.038,-0.001,0.41,2001,19.0,Eredivisie,Feyenoord,Sweden,RW,"LW, ST",11.6,8.6,9.3,-7.1,1.1,1.2,1.6,47.8,5.0,0.0
Patson Daka,0.08,0.06,0.019,2.31,1998,22.0,"UEL, Premier League",Leicester City,Zambia,ST,"AM, LW",12.0,6.1,7.9,7.0,0.7,1.0,0.6,36.9,4.8,0.0
Pau López,0.053,0.008,0.045,4.67,1994,26.0,"UEL, Ligue 1",Marseille,Spain,GK,,3.0,2.2,7.0,-3.1,0.4,0.4,0.4,57.0,1.3,2.8
Pau Torres,0.09,0.035,0.054,5.9,1997,24.0,"La Liga, UCL",Villarreal,Spain,CB,,6.0,9.8,7.9,7.3,1.1,1.0,0.4,58.0,2.2,0.0
Paul Akouokou,0.017,0.011,0.006,0.78,1997,23.0,"UEL, La Liga",Real Betis,Côte d'Ivoire,DM,CM,8.0,9.1,8.3,-3.6,1.9,1.5,0.8,52.1,3.2,0.0
Paul Bernardoni,-0.007,-0.025,0.019,3.84,1997,24.0,Ligue 1,"Angers, Saint-Étienne",France,GK,,3.1,2.8,8.3,-3.1,0.4,0.4,0.5,58.2,1.2,8.4
Paul Dummett,0.018,0.016,0.002,0.3,1991,29.0,Premier League,Newcastle United,Wales,LB,,8.7,8.8,9.0,-3.1,1.4,1.3,1.1,53.4,3.5,0.0
Paul Gartler,-0.011,-0.004,-0.007,0.0,1997,24.0,UEL,Rapid Wien,Austria,GK,,7.2,6.8,8.9,-3.1,0.9,0.8,0.9,52.6,2.8,4.2
Paul Gladon,-0.07,-0.067,-0.003,0.52,1992,29.0,Eredivisie,Fortuna Sittard,Netherlands,ST,,12.5,7.8,9.7,-1.9,0.9,0.8,1.2,56.1,4.9,0.0
Paul Jaeckel,0.035,-0.004,0.038,3.38,1998,23.0,Bundesliga,Union Berlin,Germany,CB,,6.0,8.5,8.3,-3.6,2.6,1.5,0.5,48.2,2.2,0.0
Paul Lasne,-0.033,-0.017,-0.016,0.96,1989,32.0,Ligue 1,Stade Brestois,France,CM,RW,11.1,8.8,8.5,-5.1,2.2,1.4,1.0,52.9,3.9,0.0
Paul Nardi,-0.049,-0.028,-0.021,2.0,1994,27.0,Ligue 1,Lorient,France,GK,,3.7,3.8,9.0,-3.1,0.5,0.5,0.5,52.5,1.5,7.4
Paul Nebel,0.003,-0.001,0.004,0.32,2002,18.0,Bundesliga,Mainz 05,Germany,ST,"AM, CM",9.5,8.7,10.1,-5.6,1.1,1.2,1.7,40.1,3.8,0.0
Paul Onuachu,0.091,0.069,0.022,4.47,1994,27.0,"UEL, Belgian Pro League",Genk,Nigeria,ST,,10.8,4.6,9.2,-7.9,0.6,0.6,0.5,59.3,5.8,0.0
Paul Pogba,0.079,0.045,0.034,2.68,1993,28.0,"Premier League, UCL",Manchester United,France,DM,"AM, LW, CM",14.0,12.6,10.7,-10.5,1.1,1.0,0.8,60.3,5.4,0.0
Paul Seguin,-0.044,-0.056,0.012,2.22,1995,26.0,Bundesliga,Greuther Fürth,Germany,CM,"DM, RM",12.9,12.6,9.6,-5.6,1.2,1.6,1.6,51.6,3.5,0.0
Paul-Georges Ntep,-0.018,-0.014,-0.004,0.63,1992,29.0,Primeira Liga,Boavista,Cameroon,LW,"AM, RW, ST, RM",13.9,9.8,9.6,-8.0,1.0,1.1,0.9,42.3,4.8,0.0
Paulinho,0.059,0.04,0.019,0.61,1992,28.0,"Primeira Liga, UCL",Sporting CP,Portugal,ST,AM,11.5,6.4,8.0,-7.6,0.6,0.7,0.4,51.3,5.7,0.0
Paulinho,0.031,0.02,0.011,0.0,1995,26.0,UEL,Midtjylland,Brazil,CB,LM,9.5,9.7,9.9,-4.6,1.3,1.2,0.9,51.9,3.7,0.0
Paulinho,0.031,0.02,0.011,2.12,2000,21.0,"Bundesliga, UEL",Bayer Leverkusen,Brazil,LW,"AM, RW, ST, LM, RM",13.4,10.9,8.9,-5.4,0.9,1.2,1.3,43.1,4.8,0.0
