Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Alessio Castro-Montes,-0.031,-0.003,-0.028,3.04,1997,23.0,"UEL, Belgian Pro League",Gent,Belgium,WB,"LB, RW, RB",14.0,12.7,11.4,11.7,1.5,1.9,0.9,55.6,4.6,0.0
Alessio Cragno,-0.004,-0.007,0.003,4.15,1994,26.0,Serie A,Cagliari,Italy,GK,,3.1,2.8,7.7,-3.1,0.5,0.3,0.4,58.9,1.3,0.4
Alessio Romagnoli,0.018,0.008,0.01,2.9,1995,25.0,"UEL, Serie A",AC Milan,Italy,CB,,4.4,6.8,6.2,-10.8,1.7,0.7,0.4,63.7,2.3,0.0
Alex Baena,0.042,0.043,-0.001,0.23,2001,19.0,"UEL, La Liga",Villarreal,Spain,CM,"AM, LW, ST, LM, RM",13.0,9.5,9.7,-1.4,1.3,1.1,0.9,42.7,4.5,0.0
Alex Cordaz,-0.063,-0.004,-0.059,2.95,1983,37.0,Serie A,Crotone,Italy,GK,,3.1,2.8,9.0,-3.1,0.4,0.3,0.5,54.9,1.2,15.0
Alex Ferrari,-0.004,-0.003,-0.001,1.2,1994,26.0,Serie A,Sampdoria,Italy,CB,RB,7.9,8.1,8.3,-3.1,2.2,1.6,0.6,57.3,2.8,0.0
Alex Iwobi,0.032,0.025,0.008,2.51,1996,24.0,Premier League,Everton,Nigeria,RW,"RM, LW, ST, LM",13.3,13.2,10.1,-2.5,1.4,1.0,0.6,44.8,3.9,0.0
Alex McCarthy,-0.016,0.002,-0.018,3.42,1989,30.0,Premier League,Southampton,England,GK,,3.4,3.1,9.0,-3.1,0.4,0.3,0.4,53.6,1.2,11.3
Alex Meret,0.009,0.013,-0.004,2.88,1997,23.0,"UEL, Serie A",Napoli,Italy,GK,,2.8,2.6,4.9,-3.1,0.5,0.4,0.3,54.7,1.4,5.0
Alex Oxlade-Chamberlain,0.034,0.031,0.003,0.41,1993,26.0,"Premier League, UCL",Liverpool,England,RW,"LB, RM, LW, ST, LM",9.5,9.9,9.8,0.5,1.3,1.0,0.9,51.1,3.8,0.0
Alex Sandro,0.082,0.049,0.033,3.73,1991,29.0,"UCL, Copa America, Serie A","Juventus, Brazil",Brazil,LB,"CB, WB",9.3,12.3,10.7,-0.0,2.1,1.5,0.5,58.5,4.1,0.0
Alex Santana,-0.026,-0.016,-0.01,0.0,1995,25.0,UEL,Ludogorets,Brazil,DM,CM,10.6,8.8,8.8,-3.6,1.4,1.1,0.9,51.2,3.7,0.0
Alex Telles,0.034,0.023,0.011,1.57,1992,27.0,"UEL, Premier League","Porto, Manchester United",Brazil,LB,WB,8.0,10.4,11.9,-5.5,1.7,1.3,4.9,54.6,3.8,0.0
Alexander Bah,0.006,0.001,0.005,0.0,1997,22.0,UEL,Slavia Prague,Denmark,RB,,10.9,9.2,10.9,-4.6,1.4,1.4,0.8,55.5,4.2,0.0
Alexander Callens,-0.002,-0.004,0.001,0.0,1992,28.0,Copa America,Peru,Peru,CB,,7.7,8.5,8.4,-6.0,1.4,1.2,0.9,48.2,3.0,0.0
Alexander Corryn,-0.038,-0.043,0.005,0.79,1994,26.0,Belgian Pro League,Cercle Brugge,Belgium,LB,"CB, LW",9.4,8.8,10.0,-3.1,1.6,1.7,0.7,46.1,2.9,0.0
Alexander Djiku,0.005,-0.017,0.022,3.64,1994,25.0,Ligue 1,Strasbourg,Ghana,CB,"DM, CM",6.6,7.6,7.1,-12.2,3.3,1.7,0.5,56.7,2.8,0.0
Alexander González,-0.036,-0.019,-0.017,0.0,1992,28.0,Copa America,Venezuela,Venezuela,RB,,10.2,9.8,10.2,-3.1,1.6,1.4,0.9,47.6,3.4,0.0
Alexander Hack,-0.02,-0.011,-0.009,1.69,1993,26.0,Bundesliga,Mainz 05,Germany,CB,CM,7.5,8.9,8.3,-0.5,2.5,1.5,0.8,57.1,2.7,0.0
Alexander Isak,0.071,0.061,0.009,4.5,1999,20.0,"UEL, La Liga, Euros","Sweden, Real Sociedad",Sweden,ST,,12.3,6.7,7.1,-8.9,0.6,0.6,1.1,38.6,5.3,0.0
Alexander Kofler,-0.023,-0.016,-0.008,0.0,1986,33.0,UEL,Wolfsberger AC,Austria,GK,,7.1,6.8,9.1,-3.1,0.9,0.7,1.1,51.3,2.6,1.4
Alexander Nübel,0.008,0.013,-0.005,0.13,1996,23.0,"Bundesliga, UCL",Bayern Munich,Germany,GK,,7.1,6.7,8.1,-3.1,1.2,0.9,0.9,51.3,3.0,4.2
Alexander Schlager,-0.013,-0.002,-0.012,0.0,1996,24.0,UEL,LASK,Austria,GK,,5.9,6.2,8.6,-3.1,1.0,0.7,1.1,50.0,2.5,2.0
Alexander Scholz,-0.012,-0.006,-0.007,0.0,1992,27.0,UCL,Midtjylland,Denmark,CB,,10.2,9.8,7.9,1.5,1.8,1.0,0.8,53.0,3.2,0.0
Alexander Schwolow,0.011,0.004,0.008,3.43,1992,28.0,Bundesliga,Hertha Berlin,Germany,GK,,3.5,3.3,6.8,-3.1,0.5,0.4,0.5,54.9,1.4,1.9
Alexander Sørloth,0.043,0.038,0.005,2.46,1995,24.0,"Bundesliga, UCL",RB Leipzig,Norway,ST,"AM, RW, LW",13.5,7.8,9.1,-2.4,0.7,0.7,0.5,60.2,5.0,0.0
Alexandre Guedes,-0.047,-0.044,-0.003,0.85,1994,26.0,Primeira Liga,Famalicão,Portugal,ST,"AM, DM",10.1,6.7,8.3,-11.3,1.0,0.8,0.7,50.5,4.0,0.0
Alexandre Lacazette,0.086,0.075,0.01,3.94,1991,29.0,"UEL, Premier League",Arsenal,France,ST,AM,12.0,6.4,8.6,2.0,1.0,0.9,1.0,37.3,5.9,0.0
Alexandre Miguel Barros Soares,-0.044,-0.041,-0.003,1.77,1991,29.0,Primeira Liga,Moreirense,Portugal,CM,"DM, ST, LM, RM",13.4,10.5,9.5,-7.9,1.6,1.7,0.4,44.2,3.5,0.0
Alexandre Oukidja,0.033,-0.01,0.043,5.0,1988,32.0,Ligue 1,Metz,Algeria,GK,,3.4,2.8,8.6,-3.1,0.4,0.3,0.8,60.5,1.4,0.3
Alexandre Pinto,-0.041,-0.052,0.011,1.12,1998,22.0,Primeira Liga,Farense,Portugal,RB,,8.5,10.0,10.3,-4.1,2.1,1.6,1.2,64.4,2.9,0.0
Alexandru Epureanu,-0.012,-0.008,-0.003,0.0,1986,33.0,UCL,Başakşehir,Moldova,CB,,7.6,8.1,8.6,-3.1,1.9,1.0,0.9,49.0,3.0,0.0
Alexandru Păun,-0.031,-0.028,-0.003,0.0,1995,25.0,UEL,CFR Cluj,Romania,AM,CM,10.6,9.7,8.9,-4.6,1.4,1.1,1.5,45.4,4.0,0.0
Alexei Koșelev,-0.087,-0.063,-0.024,0.44,1993,26.0,Eredivisie,Fortuna Sittard,Moldova,GK,,6.7,6.5,9.1,-3.1,1.0,0.7,0.8,52.6,2.4,4.4
Alexis Claude-Maurice,-0.028,-0.024,-0.004,2.25,1998,22.0,"UEL, Ligue 1",Nice,France,CM,"AM, RW, LW, RM",14.7,9.7,9.6,-2.1,1.2,1.2,2.7,44.9,5.6,0.0
Alexis De Sart,-0.04,-0.041,0.001,0.2,1996,23.0,Belgian Pro League,Antwerp,Belgium,CM,AM,9.0,9.1,9.1,-3.6,1.8,1.3,1.0,42.4,3.7,0.0
Alexis Gamboa,-0.029,-0.033,0.004,0.78,1999,21.0,Belgian Pro League,Waasland-Beveren,Costa Rica,CB,,8.4,9.6,9.0,-3.1,1.7,2.0,0.8,57.5,2.8,0.0
Alexis Mac Allister,0.044,0.035,0.009,1.92,1998,21.0,Premier League,Brighton,Argentina,AM,"ST, LM, CM",12.2,8.9,8.7,-4.4,1.2,1.2,0.9,40.5,4.6,0.0
Alexis Saelemaekers,0.025,0.027,-0.002,3.18,1999,21.0,"UEL, Serie A",AC Milan,Belgium,RW,LW,15.5,8.1,9.6,-5.9,1.5,1.4,0.5,42.7,5.4,0.0
Alexis Sánchez,0.131,0.131,0.0,2.72,1988,31.0,"UCL, Copa America, Serie A","Chile, Inter Milan",Chile,ST,AM,19.0,10.6,11.4,1.6,1.3,1.1,3.6,45.5,7.3,0.0
Alexis Trouillet,-0.004,-0.001,-0.004,0.15,2000,19.0,"UEL, Ligue 1",Nice,France,CM,"AM, RW, DM, RM, LM",10.5,9.3,9.7,-3.6,1.6,1.4,1.7,50.0,4.2,0.0
Alfonso Espino,-0.001,-0.022,0.021,3.58,1992,28.0,La Liga,Cádiz,Uruguay,LB,,7.3,9.3,10.9,-4.1,1.9,2.0,0.8,49.5,2.4,0.0
Alfonso Pedraza,0.045,0.016,0.029,3.63,1996,24.0,"UEL, La Liga",Villarreal,Spain,LB,LM,11.4,9.4,12.0,-7.5,1.9,1.3,0.4,54.3,3.9,0.0
Alfred Duncan,-0.004,-0.014,0.01,1.67,1993,27.0,Serie A,"Fiorentina, Cagliari",Ghana,CM,"DM, LM",10.3,11.7,9.7,-4.1,1.7,1.1,0.9,45.2,3.5,0.0
Alfred Gomis,0.002,-0.011,0.012,3.4,1993,26.0,"Ligue 1, UCL","Dijon, Rennes",Senegal,GK,,3.0,2.7,7.2,-3.1,0.6,0.4,0.5,58.0,1.2,-0.1
Alfredo Morelos,0.011,0.015,-0.004,0.0,1996,24.0,"Copa America, UEL","Rangers, Colombia",Colombia,ST,,15.4,9.1,9.2,-1.4,0.9,1.0,0.7,43.8,5.5,0.0
Alfreð Finnbogason,0.012,0.008,0.004,0.8,1989,31.0,Bundesliga,Augsburg,Iceland,ST,,13.6,9.1,9.9,-10.1,1.1,0.9,0.8,43.0,4.2,0.0
Alhassan Wakaso,-0.046,-0.039,-0.008,0.2,1992,28.0,Primeira Liga,Vitória,Ghana,CM,LM,8.8,8.5,9.2,-3.1,1.3,1.0,1.0,49.0,3.4,0.0
Ali Alipour,-0.074,-0.068,-0.006,0.95,1995,24.0,Primeira Liga,Marítimo,Iran,ST,"RW, RM",11.6,7.4,8.2,-3.3,1.2,0.9,0.5,48.8,3.8,0.0
Ali Gholizadeh,-0.006,-0.008,0.003,3.73,1996,24.0,Belgian Pro League,Charleroi,Iran,RW,"AM, LW, RM",17.1,12.5,11.1,5.5,0.8,1.2,1.6,41.9,5.3,0.0
Ali Sowe,0.005,0.007,-0.002,0.0,1994,26.0,UEL,CSKA Sofia,Gambia,ST,,11.4,8.5,9.0,-4.6,1.1,0.8,0.8,42.2,4.3,0.0
Alireza Beiranvand,-0.039,-0.036,-0.003,0.92,1992,27.0,"UEL, Belgian Pro League",Antwerp,Iran,GK,,5.1,4.8,8.9,-3.1,1.1,0.6,0.6,48.7,2.1,6.4
Alireza Jahanbakhsh,0.046,0.038,0.007,0.92,1993,26.0,Premier League,Brighton,Iran,RW,"AM, ST, RM, CM, WB",12.9,10.5,10.2,-10.1,1.6,1.3,0.8,44.3,4.7,0.0
Alisson,0.107,0.023,0.084,6.53,1992,27.0,"Copa America, Premier League, UCL","Brazil, Liverpool",Brazil,GK,,2.2,1.8,5.0,1.5,0.4,0.3,0.4,61.8,1.1,-5.1
Allan,0.018,0.0,0.018,3.12,1991,29.0,Premier League,Everton,Brazil,CM,DM,9.9,10.4,7.7,-4.6,1.3,2.2,0.6,43.3,3.4,0.0
Allan McGregor,-0.02,0.001,-0.021,0.0,1982,38.0,UEL,Rangers,Scotland,GK,,5.8,5.6,7.9,-3.1,0.9,0.7,0.7,50.0,2.3,7.7
Allan Nyom,-0.034,-0.045,0.01,2.63,1988,32.0,La Liga,Getafe,Cameroon,RW,"LB, RM, CB, RB",9.0,9.1,9.4,-7.9,1.3,1.2,0.8,54.7,2.7,0.0
Allan Saint-Maximin,-0.003,0.003,-0.006,2.13,1997,23.0,Premier League,Newcastle United,France,ST,"LW, LM, CM",18.9,15.7,9.2,-0.9,0.9,1.0,0.7,47.1,6.1,0.0
Allano,-0.039,-0.038,-0.001,1.21,1995,25.0,Primeira Liga,Santa Clara,Brazil,LW,LM,13.7,10.4,10.1,-5.9,1.2,1.3,0.6,53.8,5.6,0.0
Almamy Touré,0.037,0.026,0.012,1.17,1996,24.0,Bundesliga,Eintracht Frankfurt,Mali,WB,AM,13.1,8.9,10.3,-7.1,1.4,1.4,1.0,52.9,4.1,0.0
Almoatasem Al Musrati,0.004,0.013,-0.009,2.76,1996,24.0,"Primeira Liga, UEL",Braga,Libya,CM,DM,10.0,10.3,7.8,10.2,2.3,1.4,0.4,58.7,3.0,0.0
Alois Oroz,-0.039,-0.033,-0.006,0.29,2000,19.0,Eredivisie,Vitesse,Croatia,RB,ST,9.2,9.6,8.8,-6.0,1.8,1.4,0.9,53.6,3.6,0.0
Alphonse Areola,0.044,0.003,0.041,5.58,1993,27.0,Premier League,Fulham,France,GK,,2.6,2.5,6.4,-3.1,0.4,0.3,0.5,61.8,1.2,-1.8
Alphonso Davies,0.071,0.052,0.018,3.39,2000,19.0,"Bundesliga, UCL",Bayern Munich,Canada,LB,LW,10.9,12.2,9.7,0.5,1.7,1.5,0.4,43.9,4.2,0.0
Alyaksandr Martynovich,-0.01,-0.007,-0.003,0.0,1987,32.0,UCL,Krasnodar,Belarus,CB,RB,7.0,7.8,8.7,-4.6,2.1,1.0,0.7,48.6,2.9,0.0
Amad Diallo,0.023,0.017,0.006,0.28,2002,18.0,"UEL, Premier League","Manchester United, Atalanta",Côte d'Ivoire,RW,"AM, LW, ST",9.9,9.7,9.2,-1.0,1.4,1.5,0.9,52.2,4.2,0.0
Amadou Diawara,0.019,0.007,0.012,1.01,1997,23.0,"UEL, Serie A",Roma,Guinea,CM,,7.0,8.4,7.7,-2.9,2.3,1.2,0.5,49.0,2.9,0.0
Amadou Haidara,0.061,0.052,0.009,3.52,1998,22.0,"Bundesliga, UCL",RB Leipzig,Mali,CM,"AM, RW, DM, LW, WB",11.8,10.0,9.3,-6.2,1.7,1.5,0.5,48.8,4.5,0.0
Amadou Traore,-0.025,-0.021,-0.003,0.37,2002,18.0,Ligue 1,Bordeaux,France,RW,"AM, ST, LM, RM, CM",11.2,9.5,9.8,-4.1,1.2,1.0,0.9,46.4,4.2,0.0
Amar Ćatić,-0.096,-0.089,-0.007,0.3,1999,21.0,Eredivisie,ADO Den Haag,Bosnia and Herzegovina,LW,"RW, LM, RM",11.4,9.1,9.0,-5.5,1.1,1.2,0.9,45.2,3.5,0.0
Amara Baby,-0.019,-0.021,0.002,1.47,1989,31.0,Belgian Pro League,Eupen,Senegal,ST,"LW, LM, CM, WB",10.7,7.4,10.4,-11.1,1.1,1.5,0.6,45.1,4.5,0.0
Ambroise Oyongo,-0.017,-0.008,-0.009,0.7,1991,29.0,Ligue 1,Montpellier,Cameroon,LB,WB,7.7,9.7,9.6,0.5,1.6,1.2,1.1,52.1,3.1,0.0
Amer Gojak,0.015,0.014,0.0,0.72,1997,23.0,Serie A,Torino,Bosnia and Herzegovina,CM,"DM, ST, LM, RM",10.9,9.2,9.9,-2.0,1.3,0.8,2.2,40.6,4.4,0.0
Amin Younes,0.03,0.024,0.006,2.25,1993,26.0,Bundesliga,Eintracht Frankfurt,Germany,AM,"ST, CM, WB",14.4,13.0,9.9,-1.8,1.2,1.1,1.6,36.8,5.2,0.0
Amine Benchaib,-0.023,-0.021,-0.003,0.94,1998,22.0,Belgian Pro League,Charleroi,Morocco,AM,"LW, RM",12.5,10.9,9.0,-2.5,1.3,1.3,0.7,37.3,4.5,0.0
Amine Gouiri,-0.0,-0.005,0.005,3.81,2000,20.0,"UEL, Ligue 1",Nice,Algeria,ST,"LW, LM",20.8,9.0,11.0,-7.0,1.1,0.9,3.2,44.3,6.2,0.0
Amine Harit,-0.077,-0.08,0.003,1.68,1997,23.0,Bundesliga,Schalke 04,Morocco,CM,"AM, LW, ST, LM",20.1,14.4,10.5,-0.5,1.2,0.9,3.0,37.7,6.2,0.0
Amine Khammas,-0.047,-0.04,-0.008,1.05,1999,21.0,Belgian Pro League,Waasland-Beveren,Morocco,LB,LM,10.7,11.3,10.0,-3.1,2.2,2.1,1.1,50.0,3.1,0.0
Amine Oudrhiri,-0.094,-0.082,-0.012,1.87,1992,27.0,Primeira Liga,Farense,Morocco,DM,"RB, CM",8.1,11.0,7.5,-6.9,1.8,0.9,2.2,54.1,3.4,0.0
Amir Abedzadeh,-0.048,-0.037,-0.011,2.67,1993,27.0,Primeira Liga,Marítimo,Iran,GK,,3.5,3.8,9.1,-3.1,0.5,0.4,0.4,61.5,1.3,-8.3
Amir Rrahmani,0.051,0.025,0.026,1.95,1994,26.0,"UEL, Serie A",Napoli,Kosovo,CB,,4.9,5.7,7.0,-2.5,1.2,1.0,0.5,53.4,2.6,0.0
Amos Pieper,0.006,-0.011,0.017,3.84,1998,22.0,Bundesliga,Arminia Bielefeld,Germany,CB,,6.3,9.6,7.4,-3.9,2.6,1.4,0.4,50.3,2.3,0.0
Amos Youga,-0.004,-0.003,-0.0,0.0,1992,27.0,UEL,CSKA Sofia,Central African Republic,CM,DM,11.2,11.2,8.8,-4.1,1.6,1.6,0.8,54.6,3.7,0.0
Anaitz Arbilla,-0.012,0.001,-0.014,3.65,1987,33.0,La Liga,Eibar,Spain,CB,"LB, RB",8.4,12.5,9.9,-11.3,2.4,1.1,1.3,54.7,2.8,0.0
Anas Tahiri,-0.11,-0.092,-0.018,1.5,1995,25.0,Eredivisie,RKC Waalwijk,Belgium,CM,"DM, LM",12.4,12.6,8.9,-9.2,1.5,0.9,1.5,46.5,3.6,0.0
Anastasios Donis,-0.056,-0.051,-0.005,0.27,1996,23.0,Eredivisie,"VVV-Venlo, Reims",Greece,RM,,10.9,8.9,9.1,-6.9,1.2,1.2,1.0,50.0,3.9,0.0
Anatolii Trubin,-0.002,-0.008,0.006,0.0,2001,18.0,UCL,Shakhtar Donetsk,Ukraine,GK,,6.4,5.7,10.5,-3.1,1.0,0.7,0.7,53.8,2.3,1.1
Anco Jansen,-0.092,-0.084,-0.008,0.44,1989,31.0,Eredivisie,Emmen,Netherlands,ST,"RW, LW, CM",9.6,9.5,10.6,-4.6,1.1,1.1,2.2,38.8,4.0,0.0
Ander Barrenetxea,0.021,0.018,0.003,2.02,2001,18.0,"UEL, La Liga",Real Sociedad,Spain,LW,"RW, RB, ST, LM, RM",12.1,9.1,10.2,1.4,1.1,1.6,0.7,35.2,4.6,0.0
Ander Capa,0.045,0.015,0.031,3.7,1992,28.0,La Liga,Athletic Bilbao,Spain,RB,,10.4,10.2,10.1,1.5,1.6,1.2,0.7,49.4,2.9,0.0
Ander Guevara,0.009,0.017,-0.007,3.03,1997,23.0,"UEL, La Liga",Real Sociedad,Spain,CM,"DM, RM",8.5,11.7,9.7,-0.5,1.6,1.4,0.4,52.0,2.8,0.0
Ander Herrera,0.073,0.048,0.025,3.6,1989,30.0,"Ligue 1, UCL",Paris Saint-Germain,Spain,CM,"RW, DM, LM, RM",10.4,11.3,9.5,-5.7,2.0,2.0,0.7,43.2,4.0,0.0
Anders Dreyer,-0.014,-0.011,-0.003,0.0,1998,22.0,UCL,Midtjylland,Denmark,RW,,11.1,9.8,8.5,-7.1,1.3,0.8,2.6,46.6,4.1,0.0
Anderson,0.003,0.006,-0.003,1.54,1997,22.0,Primeira Liga,Famalicão,Brazil,ST,LM,10.4,6.2,7.4,-4.1,1.1,0.8,0.6,41.2,4.9,0.0
Anderson Carvalho,-0.035,-0.038,0.003,2.23,1990,30.0,Primeira Liga,Santa Clara,Brazil,CM,"DM, RM",9.8,9.9,7.9,-3.4,2.1,2.4,0.4,45.7,3.7,0.0
Anderson Gniangbo,0.018,0.02,-0.002,1.32,1999,20.0,"UEL, Belgian Pro League",Gent,Côte d'Ivoire,LW,"AM, ST, CM",12.0,8.8,7.8,-16.5,1.3,0.9,0.6,39.2,5.1,0.0
Anderson Lucoqui,-0.02,-0.027,0.007,1.98,1997,23.0,Bundesliga,Arminia Bielefeld,Angola,LB,,9.6,9.4,10.8,-4.1,1.8,1.6,1.0,50.6,3.7,0.0
Anderson Santamaría,-0.018,-0.012,-0.006,0.0,1992,29.0,Copa America,Peru,Peru,CB,,8.4,8.6,8.3,-3.1,1.7,1.3,0.9,51.0,3.1,0.0
Anderson,-0.053,-0.048,-0.005,1.44,1998,22.0,Primeira Liga,Portimonense,Brazil,LW,"RW, LM, RM, CM",14.2,11.5,9.3,-4.4,1.2,1.0,0.9,36.2,4.6,0.0
Andoni Gorosabel,0.04,0.022,0.019,4.03,1996,23.0,"UEL, La Liga",Real Sociedad,Spain,RB,,10.4,10.2,10.3,-6.9,1.3,2.0,1.4,48.3,3.6,0.0
Andraž Šporar,0.025,0.03,-0.005,1.79,1994,26.0,"Primeira Liga, UEL","Braga, Sporting CP",Slovenia,ST,CM,11.8,6.8,8.2,-17.1,0.8,0.7,0.5,45.9,5.1,0.0
Andre-Frank Zambo Anguissa,0.018,-0.001,0.02,3.93,1995,24.0,Premier League,Fulham,Cameroon,CM,"AM, DM",11.5,13.2,9.0,-10.5,2.3,1.6,0.4,58.6,4.0,0.0
Andrea Belotti,0.019,-0.0,0.019,4.43,1993,26.0,"Euros, Serie A","Torino, Italy",Italy,ST,,18.5,8.9,9.7,-8.3,0.8,1.0,1.4,42.9,8.7,0.0
Andrea Carboni,0.006,0.005,0.002,1.56,2001,19.0,Serie A,Cagliari,Italy,CB,LB,7.2,9.6,9.5,-5.1,1.6,1.9,0.6,47.3,2.7,0.0
Andrea Consigli,0.029,0.008,0.021,5.36,1987,33.0,Serie A,Sassuolo,Italy,GK,,2.4,2.1,7.2,-3.1,0.4,0.4,0.3,62.7,1.2,2.9
Andrea Conti,0.003,0.008,-0.005,1.18,1994,26.0,"UEL, Serie A","AC Milan, Parma",Italy,RB,"LB, CB, LW",9.0,10.8,9.0,-5.5,2.0,1.4,0.6,44.9,3.4,0.0
Andrea Favilli,0.01,0.012,-0.002,0.5,1997,23.0,Serie A,Hellas Verona,Italy,ST,,10.5,8.0,9.7,-1.0,1.1,1.0,0.9,43.8,4.3,0.0
Andrea Masiello,-0.019,-0.019,0.0,3.19,1986,34.0,Serie A,Genoa,Italy,CB,,6.4,8.7,7.5,-5.5,2.2,1.1,0.5,52.7,1.9,0.0
Andrea Petagna,0.091,0.092,-0.001,2.0,1995,25.0,"UEL, Serie A",Napoli,Italy,ST,DM,12.2,5.9,8.1,-9.2,0.8,0.7,0.5,49.1,5.4,0.0
Andrea Poli,0.014,0.013,0.001,0.58,1989,30.0,Serie A,Bologna,Italy,DM,CM,11.7,9.7,8.5,-2.9,1.7,1.4,0.9,42.0,4.1,0.0
Andrea Ranocchia,0.068,0.057,0.011,1.33,1988,32.0,Serie A,Inter Milan,Italy,CB,,7.2,7.1,7.4,-10.5,1.8,1.4,0.7,57.5,3.5,0.0
Andrea Rispoli,-0.038,-0.007,-0.031,0.71,1988,31.0,Serie A,Crotone,Italy,WB,RB,10.5,9.3,10.2,-5.1,1.3,1.0,1.3,46.9,3.4,0.0
Andreas Beck,-0.059,-0.039,-0.02,0.29,1987,33.0,Belgian Pro League,Eupen,Germany,RB,"RW, CB, ST, CM",8.9,8.7,9.6,-3.6,1.6,1.5,1.3,44.6,3.6,0.0
Andreas Bouchalakis,-0.015,-0.021,0.006,0.0,1993,27.0,UCL,Olympiacos,Greece,DM,"RW, LM, CM",9.4,10.5,8.6,1.5,2.0,0.8,0.8,60.6,3.3,0.0
Andreas Christensen,0.081,0.041,0.04,2.74,1996,24.0,"Euros, Premier League, UCL","Chelsea, Denmark",Denmark,CB,,4.7,5.6,6.9,0.5,1.8,0.8,0.4,62.8,2.1,0.0
Andreas Cornelius,-0.035,-0.033,-0.002,2.13,1993,27.0,"Euros, Serie A","Parma, Denmark",Denmark,ST,AM,12.4,7.0,10.5,-12.0,0.6,0.7,0.4,61.8,5.0,0.0
Andreas Gruber,0.001,0.006,-0.005,0.0,1995,25.0,UEL,LASK,Austria,RW,,11.0,9.3,8.4,-0.5,1.3,0.8,0.9,43.6,4.1,0.0
Andreas Hanche-Olsen,-0.012,-0.026,0.014,2.84,1997,23.0,"UEL, Belgian Pro League",Gent,Norway,CB,RB,4.5,8.0,8.4,-1.5,1.7,1.2,0.6,59.9,2.2,0.0
Andreas Linde,-0.023,-0.005,-0.019,0.0,1993,27.0,UEL,Molde,Sweden,GK,,5.3,5.1,8.5,-3.1,0.8,0.7,0.7,52.6,2.2,0.5
Andreas Luthe,0.003,-0.001,0.004,3.91,1987,33.0,Bundesliga,Union Berlin,Germany,GK,,3.1,3.2,8.0,-3.1,0.4,0.4,0.5,61.5,1.2,3.1
Andreas Pereira,0.004,0.002,0.002,0.76,1996,24.0,"UCL, Serie A",Lazio,Brazil,ST,"AM, CM, WB",9.5,10.6,11.8,-1.5,1.1,1.0,4.2,32.0,4.7,0.0
Andreas Skov Olsen,0.038,0.035,0.003,1.98,1999,20.0,"Euros, Serie A","Bologna, Denmark",Denmark,RW,"RB, WB",11.9,10.4,9.9,-11.5,0.9,1.1,2.2,47.4,4.8,0.0
Andreas Ulmer,0.011,0.009,0.002,0.0,1985,34.0,"Euros, UCL","Austria, RB Salzburg",Austria,LB,LW,9.5,9.5,10.4,-5.1,1.6,1.5,0.7,46.9,3.2,0.0
Andreas Vindheim,-0.01,-0.002,-0.008,0.0,1995,24.0,UEL,Sparta Prague,Norway,RW,"RB, RM, WB",11.1,8.6,9.7,-3.6,1.7,1.1,0.9,50.0,3.7,0.0
Andreas Voglsammer,-0.004,-0.007,0.003,1.35,1992,28.0,Bundesliga,Arminia Bielefeld,Germany,LW,"ST, LM",13.3,9.6,9.8,-10.7,1.0,1.1,1.3,50.8,4.7,0.0
Andreas Wiegel,-0.053,-0.051,-0.002,1.0,1991,29.0,Belgian Pro League,Waasland-Beveren,Germany,RB,"RM, WB",9.4,10.8,10.8,-5.1,1.8,1.6,1.3,54.3,3.5,0.0
Andrei Burcă,-0.029,-0.021,-0.008,0.0,1993,27.0,UEL,CFR Cluj,Romania,CB,,8.0,8.1,8.3,-3.6,2.0,1.1,1.4,59.2,3.4,0.0
Andrei Girotto,-0.003,0.002,-0.005,3.64,1992,28.0,Ligue 1,Nantes,Brazil,CB,"DM, CM",6.8,8.8,8.2,-5.3,2.3,1.6,0.9,59.5,2.7,0.0
Andrei Mostovoy,-0.013,-0.011,-0.002,0.0,1997,22.0,UCL,Zenit,Russia,ST,,9.6,9.1,9.1,-5.5,1.3,1.0,1.4,50.0,3.7,0.0
Andrei Ratiu,-0.093,-0.087,-0.007,0.35,1998,22.0,Eredivisie,ADO Den Haag,Romania,RW,"RB, RM",9.0,9.1,9.6,-4.1,1.5,1.7,0.9,46.1,3.2,0.0
Andrej Kramarić,0.056,0.052,0.004,4.3,1991,29.0,"Bundesliga, UEL, Euros","Croatia, Hoffenheim",Croatia,ST,"AM, LW, LM, CM",14.9,10.7,9.1,9.4,0.6,0.5,2.5,40.8,6.3,0.0
Andrejs Ciganiks,0.003,0.007,-0.004,0.0,1997,23.0,UEL,Zorya Luhansk,Latvia,LB,,9.0,9.2,10.0,-4.1,1.5,1.3,1.2,52.4,3.5,0.0
Andrew Gravillon,-0.019,-0.011,-0.008,2.82,1998,22.0,Ligue 1,Lorient,Guadeloupe,CB,,5.0,7.0,9.8,-1.0,2.5,1.0,0.7,50.7,2.7,0.0
Andrew Hjulsager,0.001,-0.015,0.016,3.76,1995,25.0,Belgian Pro League,Oostende,Denmark,CM,"RW, LM",15.4,14.5,11.6,-13.5,0.9,2.1,1.1,47.0,5.4,0.0
Andrew Robertson,0.097,0.031,0.066,7.18,1994,26.0,"Euros, Premier League, UCL","Scotland, Liverpool",Scotland,LB,,10.0,12.0,12.6,-6.2,0.9,1.0,3.6,50.0,3.5,0.0
